y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
158.38,430.8,803,42400,0.16,92.78,803,0.0,0,0.0,True,4.0
371.2,181.07,947,42400,0.475,110.6,947,0.0,0,0.0,True,2.0
371.38,302.14,894,42400,0.181,98.02,894,0.0,0,0.0,True,3.0
371.34,475.55,1022,42400,0.401,110.08,1022,0.0,0,0.0,True,4.0
371.99,445.57,1006,42400,0.247,79.68,1006,0.0,0,0.0,True,4.0
372.06,603.99,122,42400,0.483,21.49,122,0.0,0,0.0,False,0.0
372.74,166.54,981,42400,0.519,91.21,981,0.0,0,0.0,True,2.0
371.36,53.84,927,42400,0.412,95.93,927,0.0,0,0.0,True,1.0
373.44,495.08,1059,42400,0.353,109.56,1059,0.0,0,0.0,True,4.0
373.33,711.19,992,42400,0.471,81.25,992,0.0,0,0.0,True,6.0
373.87,697.51,973,42400,0.532,97.5,973,0.0,0,0.0,True,6.0
373.94,756.37,974,42400,0.524,101.17,974,0.0,0,0.0,True,6.0
375.43,632.06,822,42400,0.189,110.08,822,0.0,0,0.0,True,5.0
376.05,611.82,120,42400,0.498,16.77,120,0.0,0,0.0,False,0.0
379.7,442.76,229,42400,0.457,33.55,229,0.0,0,0.0,True,4.0
372.61,619.13,1014,42400,0.286,102.74,1014,0.0,0,0.0,True,5.0
370.91,41.89,643,42400,0.085,89.11,643,0.0,0,0.0,True,1.0
372.62,212.88,889,42400,0.289,111.65,889,0.0,0,0.0,True,2.0
370.22,323.48,872,42400,0.507,98.02,872,0.0,0,0.0,True,3.0
369.89,343.27,1135,42400,0.472,133.67,1135,0.0,0,0.0,True,3.0
301.4,319.16,1010,42400,0.459,92.78,1010,0.0,0,0.0,True,3.0
304.69,611.28,983,42400,0.326,93.31,983,0.0,0,0.0,True,5.0
314.4,351.15,959,42400,0.342,90.16,959,0.0,0,0.0,True,3.0
315.64,367.0,904,42400,0.357,85.97,904,0.0,0,0.0,True,3.0
328.81,753.62,872,42400,0.328,77.58,872,0.0,0,0.0,True,6.0
330.94,90.21,984,42400,0.388,87.54,984,0.0,0,0.0,True,1.0
327.25,201.91,1012,42400,0.354,98.02,1012,0.0,0,0.0,True,2.0
344.59,67.77,921,42400,0.322,88.06,921,0.0,0,0.0,True,1.0
346.05,623.03,1055,42400,0.349,98.55,1055,0.0,0,0.0,True,5.0
354.03,566.93,1056,42400,0.361,100.64,1056,0.0,0,0.0,True,5.0
357.12,703.39,940,42400,0.317,86.49,940,0.0,0,0.0,True,6.0
362.31,204.95,709,42400,0.261,69.72,709,0.0,0,0.0,True,2.0
370.01,85.57,674,42400,0.203,96.98,674,0.0,0,0.0,True,1.0
340.86,471.03,1099,42400,0.376,99.07,1099,0.0,0,0.0,True,4.0
371.18,302.71,893,42400,0.342,91.48,893,0.0,1,0.033,True,3.0
372.33,709.58,754,42400,0.366,82.48,754,0.0,1,0.033,True,6.0
371.03,445.57,1043,42400,0.531,99.06,1043,0.0,1,0.033,True,4.0
371.18,474.46,1023,42400,0.425,110.44,1023,0.0,1,0.033,True,4.0
371.87,51.85,996,42400,0.527,97.17,996,0.0,1,0.033,True,1.0
372.06,603.96,110,42400,0.487,19.91,110,0.0,1,0.033,False,0.0
372.74,166.55,989,42400,0.521,91.95,989,0.0,1,0.033,True,2.0
381.63,714.16,355,42400,0.4,45.03,355,0.0,1,0.033,True,6.0
373.15,493.52,1044,42400,0.444,114.23,1044,0.0,1,0.033,True,4.0
372.55,619.79,897,42400,0.346,85.79,897,0.0,1,0.033,True,5.0
373.89,697.92,1076,42400,0.535,100.01,1076,0.0,1,0.033,True,6.0
373.87,756.99,997,42400,0.506,99.06,997,0.0,1,0.033,True,6.0
375.48,632.1,814,42400,0.174,106.17,814,0.0,1,0.033,True,5.0
375.96,611.77,104,42400,0.474,14.22,104,0.0,1,0.033,False,0.0
371.17,180.27,927,42400,0.481,108.54,927,0.0,1,0.033,True,2.0
372.96,435.24,913,42400,0.565,85.79,913,0.0,1,0.033,True,4.0
370.91,41.89,646,42400,0.083,89.11,646,0.0,1,0.033,True,1.0
372.92,213.69,788,42400,0.31,110.44,788,0.0,1,0.033,True,2.0
370.29,323.81,948,42400,0.483,101.91,948,0.0,1,0.033,True,3.0
300.35,611.85,989,42400,0.367,91.48,989,0.0,1,0.033,True,5.0
300.91,316.76,982,42400,0.52,97.64,982,0.0,1,0.033,True,3.0
311.92,366.66,953,42400,0.322,84.37,953,0.0,1,0.033,True,3.0
313.19,350.91,1004,42400,0.35,91.01,1004,0.0,1,0.033,True,3.0
326.9,90.88,1032,42400,0.383,94.32,1032,0.0,1,0.033,True,1.0
328.96,201.27,1005,42400,0.332,90.53,1005,0.0,1,0.033,True,2.0
328.81,753.61,874,42400,0.323,77.26,874,0.0,1,0.033,True,6.0
157.02,431.3,856,42400,0.177,91.48,856,0.0,1,0.033,True,4.0
369.74,342.62,1009,42400,0.423,120.87,1009,0.0,1,0.033,True,3.0
341.37,624.86,889,42400,0.347,89.58,889,0.0,1,0.033,True,5.0
341.74,67.21,1027,42400,0.282,96.69,1027,0.0,1,0.033,True,1.0
351.93,567.0,1017,42400,0.372,97.17,1017,0.0,1,0.033,True,5.0
356.17,703.65,887,42400,0.365,89.11,887,0.0,1,0.033,True,6.0
360.17,199.17,856,42400,0.334,83.42,856,0.0,1,0.033,True,2.0
368.86,60.22,1020,42400,0.544,94.8,1020,0.0,1,0.033,True,1.0
370.01,85.57,673,42400,0.204,97.17,673,0.0,1,0.033,True,1.0
338.73,471.19,1003,42400,0.354,95.27,1003,0.0,1,0.033,True,4.0
371.82,186.19,980,42400,0.019,106.73,980,0.0,2,0.067,True,2.0
371.93,50.78,987,42400,0.531,93.91,987,0.0,2,0.067,True,1.0
370.91,41.9,652,42400,0.084,89.78,652,0.0,2,0.067,True,1.0
371.0,445.59,1096,42400,0.549,107.65,1096,0.0,2,0.067,True,4.0
371.04,303.35,885,42400,0.33,89.78,885,0.0,2,0.067,True,3.0
372.03,603.95,100,42400,0.49,17.86,100,0.0,2,0.067,False,0.0
371.04,473.19,1083,42400,0.416,116.35,1083,0.0,2,0.067,True,4.0
372.75,166.57,995,42400,0.522,92.07,995,0.0,2,0.067,True,2.0
381.01,708.04,143,42400,0.583,15.12,143,0.0,2,0.067,False,0.0
372.99,433.35,911,42400,0.553,86.12,911,0.0,2,0.067,True,4.0
373.09,492.49,1035,42400,0.461,113.14,1035,0.0,2,0.067,True,4.0
373.89,758.2,988,42400,0.536,97.57,988,0.0,2,0.067,True,6.0
375.54,632.14,808,42400,0.163,103.07,808,0.0,2,0.067,True,5.0
376.18,611.97,164,42400,0.386,22.45,164,0.0,2,0.067,False,0.0
375.85,716.02,622,42400,0.171,100.32,622,0.0,2,0.067,True,6.0
370.44,324.63,886,42400,0.357,104.44,886,0.0,2,0.067,True,3.0
373.04,213.78,662,42400,0.303,102.61,662,0.0,2,0.067,True,2.0
373.71,699.21,988,42400,0.389,106.73,988,0.0,2,0.067,True,6.0
370.01,85.57,673,42400,0.202,97.11,673,0.0,2,0.067,True,1.0
369.14,341.92,1161,42400,0.517,112.23,1161,0.0,2,0.067,True,3.0
368.78,619.98,1017,42400,0.335,98.03,1017,0.0,2,0.067,True,5.0
155.06,431.84,852,42400,0.218,93.91,852,0.0,2,0.067,True,4.0
298.91,612.07,1036,42400,0.367,98.03,1036,0.0,2,0.067,True,5.0
300.69,314.74,671,42400,0.426,74.21,671,0.0,2,0.067,True,3.0
308.35,366.22,872,42400,0.324,87.49,872,0.0,2,0.067,True,3.0
323.06,90.11,1029,42400,0.381,92.99,1029,0.0,2,0.067,True,1.0
329.28,200.12,977,42400,0.35,92.53,977,0.0,2,0.067,True,2.0
310.7,350.92,988,42400,0.364,89.78,988,0.0,2,0.067,True,3.0
337.27,67.06,884,42400,0.317,91.62,884,0.0,2,0.067,True,1.0
336.65,471.83,1022,42400,0.35,93.45,1022,0.0,2,0.067,True,4.0
337.96,625.75,990,42400,0.329,88.41,990,0.0,2,0.067,True,5.0
348.93,567.17,1049,42400,0.348,98.49,1049,0.0,2,0.067,True,5.0
354.4,704.04,822,42400,0.345,84.29,822,0.0,2,0.067,True,6.0
355.37,213.2,827,42400,0.302,78.33,827,0.0,2,0.067,True,2.0
368.86,60.3,987,42400,0.539,92.07,987,0.0,2,0.067,True,1.0
328.82,753.61,874,42400,0.322,77.41,874,0.0,2,0.067,True,6.0
372.75,166.57,998,42400,0.523,91.97,998,0.0,3,0.1,True,2.0
370.25,325.24,800,42400,0.298,110.8,800,0.0,3,0.1,True,3.0
371.35,176.73,852,42400,0.351,102.48,852,0.0,3,0.1,True,2.0
370.62,444.28,1234,42400,0.372,94.6,1234,0.0,3,0.1,True,4.0
371.97,49.26,947,42400,0.515,99.41,947,0.0,3,0.1,True,1.0
371.81,186.13,945,42400,0.179,110.36,945,0.0,3,0.1,True,2.0
372.83,434.73,879,42400,0.558,79.27,879,0.0,3,0.1,True,4.0
370.11,305.01,775,42400,0.418,88.03,775,0.0,3,0.1,True,3.0
373.7,213.69,694,42400,0.244,96.35,694,0.0,3,0.1,True,2.0
373.76,699.68,820,42400,0.392,102.04,820,0.0,3,0.1,True,6.0
373.91,759.18,1037,42400,0.562,95.03,1037,0.0,3,0.1,True,6.0
376.23,612.05,188,42400,0.352,24.96,188,0.0,3,0.1,False,0.0
375.6,632.18,802,42400,0.206,102.04,802,0.0,3,0.1,True,5.0
