20.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,21d,004-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
20.02.24,NEG-008,hTDP43,WT,m,21d,004-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__1,37,87,1.9666,18.8292,0.9224,0,0.097
20.02.24,NEG-008,hTDP43,A90V,m,21d,004-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__2,57,107,1.8268,61.472,0.9898,0,0.031
20.02.24,NEG-008,hTDP43,G287S,m,21d,004-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__3,3,53,1.6135,27.9757,0.9697,0,0.0479
20.02.24,NEG-008,hTDP43,G294A,m,21d,004-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__4,64,114,0.868,-7.88,0.9607,0,0.0295
20.02.24,NEG-008,hTDP43,A315T,m,21d,004-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__5,0,50,1.8235,57.7956,0.9811,0,0.0424
20.02.24,NEG-008,hTDP43,M337V,m,21d,004-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__6,22,72,1.0715,-2.6046,0.9885,0,0.0193
20.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,21d,004-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__all,0,50,1.325,32.0757,0.9936,0,0.0177
