12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converte,WT,29,79,1.8465,29.4635,0.9906,0,0.0361
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converte,A90V,58,108,2.0824,-32.1059,0.9997,0,0.0077
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converte,G287S,6,56,0.9257,29.5322,0.9808,0,0.026
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converte,G294A,149,199,1.2804,-104.0482,0.9863,0,0.0303
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converte,A315T,37,87,1.9435,9.4252,0.9891,0,0.041
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converte,M337V,72,122,1.4167,-23.3868,0.9817,0,0.0389
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,006-converte,2024-02-12_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_13d__all,24,74,1.3935,15.549,0.9937,0,0.0223
