05.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,6d,001-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
05.02.24,NEG-008,hTDP43,WT,m,6d,006-converte,2024-02-05_1,68,118,2.6642,-100.4577,0.9499,0,0.124
05.02.24,NEG-008,hTDP43,A90V,m,6d,006-converte,2024-02-05_2,21,71,2.8609,-14.193,0.9842,0,0.0729
05.02.24,NEG-008,hTDP43,G287S,m,6d,006-converte,2024-02-05_3,144,194,0.5662,39.1233,0.9787,0,0.0168
05.02.24,NEG-008,hTDP43,G294A,m,6d,006-converte,2024-02-05_4,0,50,0.9765,58.85,0.9291,0,0.055
05.02.24,NEG-008,hTDP43,A315T,m,6d,006-converte,2024-02-05_5,17,67,1.5867,21.5719,0.9921,0,0.0283
05.02.24,NEG-008,hTDP43,M337V,m,6d,006-converte,2024-02-05_6,28,78,2.452,-51.3971,0.979,0,0.0723
05.02.24,NEG-008,hTDP43,AVG,m,6d,006-converte,2024-02-05_all,20,70,1.3564,24.9334,0.9955,0,0.0182
