y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
89.06,144.13,106,40080,0.48,10.43,106,0.1,0,0.0,False,0.0
321.39,469.9,640,40080,0.084,85.44,640,0.0,0,0.0,True,4.0
325.04,591.13,1138,40080,0.374,97.86,1138,0.0,0,0.0,True,5.0
332.03,688.84,1020,40080,0.364,91.9,1020,0.0,0,0.0,True,6.0
332.85,146.85,923,40080,0.321,90.91,923,0.0,0,0.0,True,2.0
340.82,284.22,753,40080,0.31,77.0,753,0.0,0,0.0,True,3.0
345.91,311.48,1027,40080,0.177,104.82,1027,0.0,0,0.0,True,3.0
348.52,49.61,876,40080,0.367,86.44,876,0.0,0,0.0,True,1.0
348.4,167.87,1232,40080,0.338,105.81,1232,0.0,0,0.0,True,2.0
348.58,176.97,1126,40080,0.293,82.96,1126,0.0,0,0.0,True,2.0
348.46,200.34,597,40080,0.167,82.96,597,0.0,0,0.0,True,2.0
347.63,302.74,617,40080,0.422,76.5,617,0.0,0,0.0,True,3.0
349.28,59.92,776,40080,0.336,99.35,776,0.0,0,0.0,True,1.0
349.32,92.16,581,40080,0.159,83.46,581,0.0,0,0.0,True,1.0
349.11,545.3,864,40080,0.517,90.91,864,0.0,0,0.0,True,5.0
349.98,141.73,135,40080,0.511,12.92,135,0.1,0,0.0,False,0.0
350.74,432.78,740,40080,0.272,106.8,740,0.0,0,0.0,True,4.0
350.9,652.47,934,40080,0.457,126.18,934,0.0,0,0.0,True,6.0
351.67,276.28,870,40080,0.432,94.38,870,0.0,0,0.0,True,3.0
351.8,284.57,550,40080,0.217,72.03,550,0.0,0,0.0,True,3.0
351.51,537.38,763,40080,0.279,93.39,763,0.0,0,0.0,True,5.0
351.87,668.41,884,40080,0.553,88.42,884,0.0,0,0.0,True,6.0
353.12,156.02,100,40080,0.458,9.44,100,0.0,0,0.0,False,0.0
355.35,676.12,389,40080,0.426,38.75,389,0.0,0,0.0,True,6.0
355.09,706.79,579,40080,0.035,83.46,579,0.0,0,0.0,True,6.0
353.87,718.7,126,40080,0.333,13.91,126,0.3,0,0.0,False,0.0
