y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
130.81,439.15,1011,54100,0.327,97.4,1011,0.0,0,0.0,True,4.0
314.74,681.45,901,54100,0.203,90.11,901,0.0,0,0.0,True,6.0
316.69,393.16,865,54100,0.376,81.29,865,0.0,0,0.0,True,4.0
322.78,177.16,750,54100,0.403,85.51,750,0.0,0,0.0,True,2.0
323.83,34.32,728,54100,0.372,68.64,728,0.0,0,0.0,True,1.0
325.37,64.32,124,54100,0.321,18.41,124,0.0,0,0.0,False,0.0
325.7,81.45,617,54100,0.116,77.84,617,0.0,0,0.0,True,1.0
326.71,48.53,720,54100,0.139,75.93,720,0.0,0,0.0,True,1.0
326.97,142.07,105,54100,0.468,9.97,105,0.1,0,0.0,False,0.0
326.73,276.59,627,54100,0.298,85.9,627,0.0,0,0.0,True,3.0
326.48,285.26,832,54100,0.375,84.36,832,0.0,0,0.0,True,3.0
313.02,142.29,159,54100,0.48,15.34,159,0.1,0,0.0,False,0.0
326.79,314.13,886,54100,0.098,94.71,886,0.0,0,0.0,True,3.0
326.97,548.0,785,54100,0.259,97.4,785,0.0,0,0.0,True,5.0
328.24,196.37,848,54100,0.504,82.83,848,0.0,0,0.0,True,2.0
327.92,654.07,632,54100,0.061,80.91,632,0.0,0,0.0,True,6.0
329.4,155.42,688,54100,0.09,85.9,688,0.0,0,0.0,True,2.0
329.09,509.54,550,54100,0.149,74.39,550,0.0,0,0.0,True,5.0
329.82,421.73,757,54100,0.243,80.14,757,0.0,0,0.0,True,4.0
329.84,671.14,638,54100,0.481,66.34,638,0.0,0,0.0,True,6.0
332.97,574.49,107,54100,0.087,13.04,107,0.0,0,0.0,False,0.0
333.55,691.96,137,54100,0.33,16.87,137,0.0,0,0.0,False,0.0
335.97,3.54,123,54100,0.349,10.74,123,0.0,0,0.0,False,0.0
326.78,322.18,725,54100,0.446,67.49,725,0.0,0,0.0,True,3.0
311.96,692.15,178,54100,0.475,16.11,178,0.0,0,0.0,False,0.0
328.99,557.32,702,54100,0.381,96.63,702,0.0,0,0.0,True,5.0
304.24,88.75,737,54100,0.284,75.16,737,0.0,0,0.0,True,1.0
307.8,421.88,880,54100,0.33,90.11,880,0.0,0,0.0,True,4.0
158.11,448.13,1042,54100,0.36,95.1,1042,0.0,0,0.0,True,4.0
201.91,540.23,788,54100,0.405,73.24,788,0.0,0,0.0,True,5.0
212.98,142.9,127,54100,0.471,12.27,127,0.0,0,0.0,False,0.0
222.01,142.98,146,54100,0.494,14.95,146,0.0,0,0.0,False,0.0
230.04,692.84,114,54100,0.445,10.74,114,0.0,0,0.0,False,0.0
241.87,507.09,804,54100,0.362,79.38,804,0.0,0,0.0,True,5.0
242.0,692.67,107,54100,0.427,8.82,107,0.0,0,0.0,False,0.0
242.98,142.72,143,54100,0.476,13.8,143,0.1,0,0.0,False,0.0
250.99,142.78,128,54100,0.507,12.27,128,0.1,0,0.0,False,0.0
258.99,142.67,125,54100,0.519,11.89,125,0.1,0,0.0,False,0.0
219.14,692.75,128,54100,0.433,13.04,128,0.0,0,0.0,False,0.0
267.94,692.18,115,54100,0.492,11.5,115,0.1,0,0.0,False,0.0
267.79,649.82,889,54100,0.377,80.91,889,0.0,0,0.0,True,6.0
296.0,692.14,164,54100,0.536,16.11,164,0.0,0,0.0,False,0.0
292.01,142.34,152,54100,0.501,14.19,152,0.1,0,0.0,False,0.0
290.48,306.13,685,54100,0.149,83.98,685,0.0,0,0.0,True,3.0
295.15,451.57,858,54100,0.185,82.83,858,0.0,0,0.0,True,4.0
287.41,155.01,918,54100,0.345,89.73,918,0.0,0,0.0,True,2.0
286.01,263.1,119,54100,0.485,11.12,119,0.1,0,0.0,False,0.0
284.01,692.17,166,54100,0.532,16.49,166,0.0,0,0.0,False,0.0
271.01,142.61,142,54100,0.423,14.19,142,0.0,0,0.0,False,0.0
298.96,77.42,808,54100,0.293,77.46,808,0.0,0,0.0,True,1.0
243.0,574.34,192,54100,0.537,18.21,192,0.1,1,0.033,False,0.0
256.01,574.27,208,54100,0.522,20.19,208,0.1,1,0.033,False,0.0
244.01,142.88,325,54100,0.515,30.89,325,0.0,1,0.033,True,2.0
249.98,31.2,159,54100,0.525,15.84,159,0.0,1,0.033,False,0.0
253.0,142.86,335,54100,0.513,32.47,335,0.0,1,0.033,True,2.0
253.01,385.12,114,54100,0.543,11.09,114,0.1,1,0.033,False,0.0
255.0,4.08,121,54100,0.477,11.09,121,0.0,1,0.033,False,0.0
241.01,692.79,263,54100,0.463,22.17,263,0.0,1,0.033,False,0.0
267.03,692.45,255,54100,0.447,21.78,255,0.0,1,0.033,False,0.0
266.0,142.74,274,54100,0.498,25.74,274,0.0,1,0.033,False,0.0
266.99,650.88,834,54100,0.45,76.42,834,0.0,1,0.033,True,6.0
271.72,312.8,834,54100,0.206,91.07,834,0.0,1,0.033,True,3.0
272.99,574.13,214,54100,0.526,20.19,214,0.0,1,0.033,False,0.0
275.0,455.67,103,54100,0.437,8.71,103,0.1,1,0.033,False,0.0
240.01,31.21,178,54100,0.52,17.03,178,0.0,1,0.033,False,0.0
281.01,31.06,183,54100,0.538,17.82,183,0.0,1,0.033,False,0.0
258.0,455.7,106,54100,0.453,8.71,106,0.2,1,0.033,False,0.0
238.01,263.34,203,54100,0.533,19.4,203,0.3,1,0.033,False,0.0
214.0,143.26,276,54100,0.503,25.34,276,0.0,1,0.033,False,0.0
233.87,385.35,125,54100,0.495,13.46,125,0.2,1,0.033,False,0.0
283.0,692.36,289,54100,0.506,26.93,289,0.0,1,0.033,False,0.0
192.96,31.32,180,54100,0.435,15.44,180,0.0,1,0.033,False,0.0
196.0,4.19,127,54100,0.479,11.09,127,0.0,1,0.033,False,0.0
196.0,574.23,214,54100,0.525,20.19,214,0.0,1,0.033,False,0.0
200.0,143.59,292,54100,0.463,25.74,292,0.0,1,0.033,False,0.0
201.34,540.23,785,54100,0.475,77.21,785,0.0,1,0.033,True,5.0
202.96,455.7,106,54100,0.453,9.11,106,0.1,1,0.033,False,0.0
206.99,693.1,328,54100,0.514,30.09,328,0.0,1,0.033,True,6.0
216.0,31.28,195,54100,0.534,19.4,195,0.0,1,0.033,False,0.0
218.0,574.32,204,54100,0.519,19.8,204,0.1,1,0.033,False,0.0
219.02,692.98,339,54100,0.495,32.87,339,0.0,1,0.033,True,6.0
222.12,3.9,122,54100,0.48,11.48,122,0.0,1,0.033,False,0.0
223.0,143.11,299,54100,0.503,26.93,299,0.0,1,0.033,False,0.0
228.0,263.33,203,54100,0.542,19.8,203,0.1,1,0.033,False,0.0
