2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converte,2024-02-27_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_28d__1,5,55,1.7313,51.0307,0.9724,0.0,0.0587
2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converte,2024-02-27_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_28d__2,61,111,1.598,17.9439,0.9984,0.0,0.013
2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converte,2024-02-27_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_28d__3,69,119,0.9201,-52.9156,0.8893,0.0,0.0669
2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converte,2024-02-27_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_28d__4,0,50,0.0,21.9147,0.1573,0.2704,0.0137
2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converte,2024-02-27_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_28d__5,67,117,0.4841,8.7338,0.9393,0.0,0.025
2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converte,2024-02-27_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_28d__6,12,62,1.4577,28.6236,0.9779,0.0,0.0441
2024-02-27,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,28d,002-converte,2024-02-27_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_28d__all,12,62,0.9995,32.1581,0.9874,0.0,0.0226
