08.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,9d,006-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
08.02.24,NEG-008,hTDP43,WT,m,9d,006-converte,2024-02-08_1,148,198,2.0292,-159.0465,0.9896,0,0.0416
08.02.24,NEG-008,hTDP43,A90V,m,9d,006-converte,2024-02-08_2,4,54,0.7111,2.4378,0.9705,0,0.025
08.02.24,NEG-008,hTDP43,G287S,m,9d,006-converte,2024-02-08_3,43,93,0.8477,-27.8405,0.9863,0,0.0201
08.02.24,NEG-008,hTDP43,G294A,m,9d,006-converte,2024-02-08_4,72,122,2.2145,-1.1352,0.9968,0,0.025
08.02.24,NEG-008,hTDP43,A315T,m,9d,006-converte,2024-02-08_5,8,58,2.3025,5.1858,0.9986,0,0.0173
08.02.24,NEG-008,hTDP43,M337V,m,9d,006-converte,2024-02-08_6,15,65,1.0468,8.4779,0.992,0,0.0188
08.02.24,NEG-008,hTDP43,AVG,m,9d,006-converte,2024-02-08_all,4,54,1.2492,13.6743,0.9972,0,0.0133
