12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converte,WT,1,51,2.8497,10.5204,0.9943,0,0.0434
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converte,A90V,146,196,1.2966,49.7541,0.9985,0,0.0102
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converte,G287S,103,153,1.8274,-80.702,0.9994,0,0.0088
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converte,G294A,119,169,2.5068,-79.2019,0.9981,0,0.0219
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converte,A315T,46,96,2.6058,-56.1892,0.9864,0,0.0614
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converte,M337V,26,76,1.6829,-0.2347,0.9916,0,0.031
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,002-converte,2024-02-12_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_13d__all,17,67,1.9163,11.1169,0.9986,0,0.0145
