y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
242.21,417.99,918,68720,0.397,87.22,918,0.0,0,0.0,True,4.0
362.95,323.69,191,68720,0.518,25.32,191,0.0,0,0.0,False,0.0
362.07,712.15,1114,68720,0.235,95.26,1114,0.0,0,0.0,True,6.0
362.49,583.86,840,68720,0.507,76.37,840,0.0,0,0.0,True,5.0
361.35,694.94,718,68720,0.426,75.16,718,0.0,0,0.0,True,6.0
360.82,564.63,797,68720,0.535,88.43,797,0.0,0,0.0,True,5.0
361.06,423.72,681,68720,0.264,100.08,681,0.0,0,0.0,True,4.0
360.13,204.42,812,68720,0.55,85.61,812,0.0,0,0.0,True,2.0
359.25,553.03,762,68720,0.35,96.06,762,0.0,0,0.0,True,5.0
358.69,56.11,736,68720,0.305,92.05,736,0.0,0,0.0,True,1.0
357.54,311.82,883,68720,0.477,80.39,883,0.0,0,0.0,True,3.0
358.75,193.68,978,68720,0.284,83.2,978,0.0,0,0.0,True,2.0
358.27,44.91,847,68720,0.433,91.24,847,0.0,0,0.0,True,1.0
357.21,301.7,803,68720,0.426,82.0,803,0.0,0,0.0,True,3.0
354.88,324.25,800,68720,0.28,82.0,800,0.0,0,0.0,True,3.0
348.14,99.38,586,68720,0.097,82.8,586,0.0,0,0.0,True,1.0
358.88,448.08,831,68720,0.482,86.02,831,0.0,0,0.0,True,4.0
339.76,726.61,981,68720,0.237,102.09,981,0.0,0,0.0,True,6.0
345.84,561.94,951,68720,0.422,85.61,951,0.0,0,0.0,True,5.0
279.88,716.78,925,68720,0.412,83.6,925,0.0,0,0.0,True,6.0
285.76,31.35,224,68720,0.256,20.1,224,0.0,0,0.0,False,0.0
287.09,339.25,690,68720,0.458,67.53,690,0.0,0,0.0,True,3.0
287.56,474.07,848,68720,0.349,88.03,848,0.0,0,0.0,True,4.0
294.84,458.32,947,68720,0.349,88.43,947,0.0,0,0.0,True,4.0
296.75,157.16,906,68720,0.343,88.43,906,0.0,0,0.0,True,2.0
288.79,182.13,730,68720,0.253,67.93,730,0.0,0,0.0,True,2.0
311.99,199.9,1001,68720,0.465,86.42,1001,0.0,0,0.0,True,2.0
314.9,565.94,930,68720,0.47,86.82,930,0.0,0,0.0,True,5.0
321.15,79.97,607,68720,0.142,73.15,607,0.0,0,0.0,True,1.0
326.72,294.06,1083,68720,0.538,86.02,1083,0.0,0,0.0,True,3.0
327.74,473.46,940,68720,0.468,93.25,940,0.0,0,0.0,True,4.0
337.79,55.98,845,68720,0.401,81.59,845,0.0,0,0.0,True,1.0
299.82,91.65,667,68720,0.182,64.71,667,0.0,0,0.0,True,1.0
345.08,562.29,952,68720,0.336,82.78,952,0.0,1,0.033,True,5.0
358.93,56.36,741,68720,0.367,94.84,741,0.0,1,0.033,True,1.0
345.96,304.3,460,68720,0.287,39.38,460,0.0,1,0.033,True,3.0
355.47,309.5,831,68720,0.348,81.58,831,0.0,1,0.033,True,3.0
358.38,43.39,563,68720,0.207,81.98,563,0.0,1,0.033,True,1.0
358.96,193.05,1155,68720,0.221,83.99,1155,0.0,1,0.033,True,2.0
358.88,295.56,628,68720,0.461,90.02,628,0.0,1,0.033,True,3.0
363.1,587.72,823,68720,0.513,82.38,823,0.0,1,0.033,True,5.0
359.44,552.73,753,68720,0.288,89.62,753,0.0,1,0.033,True,5.0
359.99,686.13,723,68720,0.422,92.43,723,0.0,1,0.033,True,6.0
361.14,423.83,701,68720,0.314,95.64,701,0.0,1,0.033,True,4.0
360.8,564.77,895,68720,0.474,91.22,895,0.0,1,0.033,True,5.0
361.1,695.52,707,68720,0.301,98.46,707,0.0,1,0.033,True,6.0
362.01,712.31,1054,68720,0.308,81.18,1054,0.0,1,0.033,True,6.0
345.35,99.08,730,68720,0.164,90.82,730,0.0,1,0.033,True,1.0
360.15,204.37,814,68720,0.547,83.99,814,0.0,1,0.033,True,2.0
343.97,681.24,749,68720,0.426,75.55,749,0.0,1,0.033,True,6.0
358.74,446.71,864,68720,0.471,90.42,864,0.0,1,0.033,True,4.0
334.77,54.9,885,68720,0.377,83.99,885,0.0,1,0.033,True,1.0
254.93,665.58,113,68720,0.416,11.25,113,-0.1,1,0.033,False,0.0
277.14,350.73,794,68720,0.132,87.61,794,0.0,1,0.033,True,3.0
280.24,720.05,862,68720,0.418,90.82,862,0.0,1,0.033,True,6.0
285.78,31.32,219,68720,0.243,19.29,219,0.0,1,0.033,False,0.0
287.04,89.57,765,68720,0.226,92.03,765,0.0,1,0.033,True,1.0
288.95,460.0,955,68720,0.362,90.02,955,0.0,1,0.033,True,4.0
291.02,168.9,761,68720,0.494,70.73,761,0.0,1,0.033,True,2.0
242.19,418.0,913,68720,0.404,87.2,913,0.0,1,0.033,True,4.0
291.1,473.95,978,68720,0.403,88.41,978,0.0,1,0.033,True,4.0
326.88,471.13,1034,68720,0.516,94.44,1034,0.0,1,0.033,True,4.0
326.78,294.09,1081,68720,0.563,87.2,1081,0.0,1,0.033,True,3.0
314.09,565.17,927,68720,0.484,88.41,927,0.0,1,0.033,True,5.0
338.82,724.84,849,68720,0.253,102.48,849,0.0,1,0.033,True,6.0
303.17,75.97,800,68720,0.43,72.74,800,0.0,1,0.033,True,1.0
294.71,158.11,874,68720,0.337,85.6,874,0.0,1,0.033,True,2.0
310.25,198.92,988,68720,0.446,83.19,988,0.0,1,0.033,True,2.0
342.85,99.52,763,68720,0.116,80.38,763,0.0,2,0.067,True,1.0
343.98,562.33,932,68720,0.384,83.07,932,0.0,2,0.067,True,5.0
358.33,42.74,633,68720,0.258,86.54,633,0.0,2,0.067,True,1.0
358.53,294.16,809,68720,0.354,93.07,809,0.0,2,0.067,True,3.0
357.73,311.56,929,68720,0.506,73.84,929,0.0,2,0.067,True,3.0
358.01,444.83,943,68720,0.443,87.3,943,0.0,2,0.067,True,4.0
359.04,56.28,788,68720,0.38,94.61,788,0.0,2,0.067,True,1.0
359.1,193.01,1205,68720,0.154,80.38,1205,0.0,2,0.067,True,2.0
359.44,552.74,753,68720,0.288,89.61,753,0.0,2,0.067,True,5.0
362.95,588.28,922,68720,0.508,87.69,922,0.0,2,0.067,True,5.0
360.97,424.05,851,68720,0.428,91.54,851,0.0,2,0.067,True,4.0
360.84,564.8,906,68720,0.477,91.54,906,0.0,2,0.067,True,5.0
361.91,711.41,1064,68720,0.122,94.23,1064,0.0,2,0.067,True,6.0
338.64,723.9,874,68720,0.304,98.07,874,0.0,2,0.067,True,6.0
359.63,209.02,862,68720,0.46,86.15,862,0.0,2,0.067,True,2.0
360.0,685.02,702,68720,0.382,93.84,702,0.0,2,0.067,True,6.0
334.75,690.76,353,68720,0.278,35.77,353,0.0,2,0.067,True,6.0
331.22,53.8,861,68720,0.34,81.54,861,0.0,2,0.067,True,1.0
332.15,666.21,798,68720,0.343,73.46,798,0.0,2,0.067,True,6.0
243.59,418.61,807,68720,0.38,84.23,807,0.0,2,0.067,True,4.0
254.9,665.58,113,68720,0.412,11.54,113,-0.1,2,0.067,False,0.0
276.99,351.13,793,68720,0.173,97.3,793,0.0,2,0.067,True,3.0
283.52,461.79,846,68720,0.374,85.0,846,0.0,2,0.067,True,4.0
285.77,31.35,224,68720,0.256,20.0,224,0.0,2,0.067,False,0.0
292.08,158.65,937,68720,0.324,88.46,937,0.0,2,0.067,True,2.0
280.48,722.89,863,68720,0.354,86.92,863,0.0,2,0.067,True,6.0
295.15,473.91,953,68720,0.392,88.07,953,0.0,2,0.067,True,4.0
