y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
4.4,49.89,102,66120,0.665,10.37,102,0.5,0,0.0,False,0.0
339.15,163.77,1092,66120,0.365,94.53,1092,0.0,0,0.0,True,2.0
337.0,280.2,102,66120,0.455,10.37,102,0.1,0,0.0,False,0.0
335.87,96.71,579,66120,0.142,83.36,579,0.0,0,0.0,True,1.0
323.96,331.89,451,66120,0.207,31.91,451,0.0,0,0.0,True,3.0
310.17,61.93,1008,66120,0.481,87.35,1008,0.0,0,0.0,True,1.0
303.68,687.3,1058,66120,0.332,101.31,1058,0.0,0,0.0,True,6.0
274.43,735.12,882,66120,0.228,101.71,882,0.0,0,0.0,True,6.0
198.06,149.57,114,66120,0.37,9.17,114,0.1,0,0.0,False,0.0
185.99,149.5,136,66120,0.394,12.76,136,0.0,0,0.0,False,0.0
178.99,613.79,130,66120,0.537,13.16,130,0.1,0,0.0,False,0.0
176.72,408.79,122,66120,0.449,12.76,122,0.1,0,0.0,False,0.0
175.0,23.63,114,66120,0.514,10.37,114,0.1,0,0.0,False,0.0
172.02,149.82,156,66120,0.4,11.97,156,0.1,0,0.0,False,0.0
168.0,278.15,114,66120,0.373,12.76,114,0.1,0,0.0,False,0.0
153.99,485.37,102,66120,0.501,9.57,102,0.7,0,0.0,False,0.0
153.03,408.77,124,66120,0.529,12.76,124,0.0,0,0.0,False,0.0
152.98,149.77,132,66120,0.398,10.37,132,0.1,0,0.0,False,0.0
145.0,278.14,152,66120,0.502,13.96,152,0.1,0,0.0,False,0.0
141.0,613.59,155,66120,0.479,13.16,155,0.2,0,0.0,False,0.0
138.01,741.75,131,66120,0.487,11.57,131,0.2,0,0.0,False,0.0
134.0,23.65,124,66120,0.526,11.57,124,0.0,0,0.0,False,0.0
346.16,209.09,941,66120,0.35,86.55,941,0.0,0,0.0,True,2.0
129.95,408.34,129,66120,0.429,10.77,129,0.1,0,0.0,False,0.0
349.28,437.77,790,66120,0.237,80.57,790,0.0,0,0.0,True,4.0
353.02,187.75,966,66120,0.329,86.16,966,0.0,0,0.0,True,2.0
367.93,368.24,101,66120,0.607,12.36,101,0.0,0,0.0,False,0.0
366.76,138.92,100,66120,0.763,11.17,100,0.1,0,0.0,False,0.0
364.17,725.75,1134,66120,0.092,100.51,1134,0.0,0,0.0,True,6.0
364.0,281.1,113,66120,0.13,9.97,113,0.0,0,0.0,False,0.0
363.09,546.25,1000,66120,0.553,84.96,1000,0.0,0,0.0,True,5.0
363.0,431.92,781,66120,0.474,96.53,781,0.0,0,0.0,True,4.0
362.01,210.2,624,66120,0.488,87.75,624,0.0,0,0.0,True,2.0
361.36,571.29,633,66120,0.093,79.77,633,0.0,0,0.0,True,5.0
361.03,469.16,911,66120,0.524,84.16,911,0.0,0,0.0,True,4.0
361.18,448.75,515,66120,0.208,78.58,515,0.0,0,0.0,True,4.0
360.89,351.08,958,66120,0.467,86.16,958,0.0,0,0.0,True,3.0
360.61,175.41,740,66120,0.375,88.95,740,0.0,0,0.0,True,2.0
360.95,35.87,141,66120,0.225,16.35,141,0.0,0,0.0,False,0.0
359.95,335.09,1011,66120,0.515,100.91,1011,0.0,0,0.0,True,3.0
360.49,322.77,716,66120,0.145,101.31,716,0.0,0,0.0,True,3.0
360.55,305.93,1012,66120,0.383,74.19,1012,0.0,0,0.0,True,3.0
360.51,55.96,842,66120,0.234,73.39,842,0.0,0,0.0,True,1.0
359.39,714.14,770,66120,0.316,89.35,770,0.0,0,0.0,True,6.0
359.72,76.57,741,66120,0.267,63.42,741,0.0,0,0.0,True,1.0
358.23,703.85,979,66120,0.475,92.14,979,0.0,0,0.0,True,6.0
353.97,616.21,111,66120,0.458,11.97,111,0.1,0,0.0,False,0.0
350.03,151.98,103,66120,0.378,7.58,103,0.1,0,0.0,False,0.0
124.01,150.09,157,66120,0.439,12.36,157,0.0,0,0.0,False,0.0
156.01,278.14,149,66120,0.518,13.56,149,0.1,0,0.0,False,0.0
111.01,741.94,150,66120,0.475,13.56,150,0.1,0,0.0,False,0.0
39.8,38.94,115,66120,0.372,11.17,115,0.3,0,0.0,False,0.0
38.99,741.88,216,66120,0.491,19.15,216,0.2,0,0.0,False,0.0
32.93,150.5,226,66120,0.424,19.54,226,0.0,0,0.0,False,0.0
30.02,407.84,184,66120,0.551,18.35,184,0.0,0,0.0,False,0.0
28.99,278.63,232,66120,0.509,21.54,232,0.1,0,0.0,False,0.0
28.01,741.81,205,66120,0.485,17.55,205,0.1,0,0.0,False,0.0
119.99,278.19,164,66120,0.524,15.16,164,0.0,0,0.0,False,0.0
24.99,613.0,240,66120,0.556,23.53,240,0.1,0,0.0,False,0.0
21.98,407.86,197,66120,0.536,20.74,197,0.0,0,0.0,False,0.0
18.96,150.47,256,66120,0.446,22.34,256,0.0,0,0.0,False,0.0
16.05,278.6,273,66120,0.463,25.53,273,0.1,0,0.0,False,0.0
16.11,23.94,256,66120,0.498,26.33,256,0.0,0,0.0,False,0.0
11.23,484.22,173,66120,0.385,17.15,173,0.4,0,0.0,False,0.0
6.15,666.1,117,66120,0.417,14.36,117,0.1,0,0.0,False,0.0
5.94,536.8,100,66120,0.503,9.57,100,0.1,0,0.0,False,0.0
4.92,732.93,140,66120,0.488,11.57,140,0.1,0,0.0,False,0.0
4.9,406.97,155,66120,0.27,17.55,155,0.0,0,0.0,False,0.0
5.01,150.23,211,66120,0.383,21.94,211,0.0,0,0.0,False,0.0
5.19,39.49,102,66120,0.543,12.76,102,0.1,0,0.0,False,0.0
5.14,23.85,158,66120,0.313,21.14,158,0.0,0,0.0,False,0.0
4.14,166.99,119,66120,0.696,12.36,119,0.1,0,0.0,False,0.0
40.0,278.61,222,66120,0.498,19.54,222,0.1,0,0.0,False,0.0
46.01,613.07,260,66120,0.514,24.33,260,0.1,0,0.0,False,0.0
27.95,484.58,120,66120,0.468,10.37,120,0.1,0,0.0,False,0.0
54.95,484.64,121,66120,0.481,12.36,121,0.3,0,0.0,False,0.0
111.02,23.94,167,66120,0.536,16.35,167,0.0,0,0.0,False,0.0
109.98,484.92,133,66120,0.464,11.57,133,1.7,0,0.0,False,0.0
48.92,23.95,194,66120,0.486,18.75,194,0.0,0,0.0,False,0.0
102.98,150.18,126,66120,0.459,10.37,126,0.1,0,0.0,False,0.0
101.99,613.31,169,66120,0.464,15.16,169,0.2,0,0.0,False,0.0
98.97,278.23,155,66120,0.482,14.76,155,0.1,0,0.0,False,0.0
95.0,23.85,188,66120,0.528,17.95,188,0.0,0,0.0,False,0.0
90.0,407.71,111,66120,0.514,10.77,111,0.7,0,0.0,False,0.0
87.98,278.24,155,66120,0.485,13.56,155,0.1,0,0.0,False,0.0
86.02,613.17,199,66120,0.485,18.35,199,0.7,0,0.0,False,0.0
108.99,278.26,143,66120,0.527,13.56,143,0.1,0,0.0,False,0.0
77.0,278.31,147,66120,0.492,12.76,147,0.1,0,0.0,False,0.0
81.01,741.59,167,66120,0.406,13.16,167,0.1,0,0.0,False,0.0
56.1,150.26,223,66120,0.446,20.34,223,0.0,0,0.0,False,0.0
58.99,741.71,179,66120,0.447,14.76,179,0.1,0,0.0,False,0.0
62.05,278.34,207,66120,0.506,19.94,207,0.0,0,0.0,False,0.0
63.0,23.95,200,66120,0.562,19.94,200,0.0,0,0.0,False,0.0
56.01,407.89,186,66120,0.531,17.55,186,0.1,0,0.0,False,0.0
68.83,484.34,101,66120,0.448,9.97,101,0.2,0,0.0,False,0.0
75.0,23.82,175,66120,0.577,17.95,175,0.0,0,0.0,False,0.0
77.0,150.14,222,66120,0.463,19.94,222,0.0,0,0.0,False,0.0
67.99,613.17,227,66120,0.504,20.74,227,0.2,0,0.0,False,0.0
360.78,304.9,1012,66120,0.347,75.4,1012,0.0,1,0.033,True,3.0
360.87,348.88,949,66120,0.529,93.92,949,0.0,1,0.033,True,3.0
360.1,322.02,743,66120,0.172,109.87,743,0.0,1,0.033,True,3.0
359.98,334.98,1024,66120,0.525,99.96,1024,0.0,1,0.033,True,3.0
359.88,714.12,873,66120,0.387,90.48,873,0.0,1,0.033,True,6.0
361.2,30.18,122,66120,0.3,17.23,122,0.0,1,0.033,False,0.0
360.63,175.26,761,66120,0.342,94.36,761,0.0,1,0.033,True,2.0
361.11,448.49,521,66120,0.261,75.83,521,0.0,1,0.033,True,4.0
363.26,431.05,853,66120,0.459,97.37,853,0.0,1,0.033,True,4.0
362.31,210.54,818,66120,0.544,83.15,818,0.0,1,0.033,True,2.0
362.01,218.94,698,66120,0.531,71.95,698,0.0,1,0.033,True,2.0
362.07,467.33,887,66120,0.504,90.48,887,0.0,1,0.033,True,4.0
362.37,573.9,978,66120,0.367,87.03,978,0.0,1,0.033,True,5.0
363.45,456.62,104,66120,0.446,14.65,104,0.0,1,0.033,False,0.0
362.8,558.28,931,66120,0.352,91.34,931,0.0,1,0.033,True,5.0
364.07,725.24,1225,66120,0.253,101.25,1225,0.0,1,0.033,True,6.0
360.12,56.82,843,66120,0.368,71.95,843,0.0,1,0.033,True,1.0
361.59,545.49,978,66120,0.188,69.8,978,0.0,1,0.033,True,5.0
359.7,76.56,719,66120,0.297,63.77,719,0.0,1,0.033,True,1.0
344.82,309.87,1073,66120,0.335,95.22,1073,0.0,1,0.033,True,3.0
352.94,187.44,934,66120,0.271,83.15,934,0.0,1,0.033,True,2.0
358.09,701.03,1018,66120,0.566,92.63,1018,0.0,1,0.033,True,6.0
4.43,50.01,101,66120,0.633,9.91,101,0.3,1,0.033,False,0.0
4.13,166.06,118,66120,0.719,12.06,118,0.1,1,0.033,False,0.0
4.27,418.85,102,66120,0.71,11.63,102,0.1,1,0.033,False,0.0
4.16,601.99,112,66120,0.699,12.06,112,0.1,1,0.033,False,0.0
4.37,726.92,141,66120,0.688,14.65,141,0.2,1,0.033,False,0.0
248.93,149.89,105,66120,0.371,10.77,105,0.0,1,0.033,False,0.0
268.99,24.07,116,66120,0.534,11.2,116,0.1,1,0.033,False,0.0
3.91,291.06,105,66120,0.809,12.06,105,0.1,1,0.033,False,0.0
303.47,685.93,1039,66120,0.385,93.92,1039,0.0,1,0.033,True,6.0
310.18,61.91,1000,66120,0.477,88.32,1000,0.0,1,0.033,True,1.0
320.01,614.01,108,66120,0.505,10.34,108,0.2,1,0.033,False,0.0
331.81,436.17,657,66120,0.184,84.45,657,0.0,1,0.033,True,4.0
335.28,96.14,557,66120,0.049,81.86,557,0.0,1,0.033,True,1.0
339.14,163.77,1097,66120,0.365,94.79,1097,0.0,1,0.033,True,2.0
346.67,208.96,892,66120,0.333,86.17,892,0.0,1,0.033,True,2.0
274.12,735.09,857,66120,0.205,105.99,857,0.0,1,0.033,True,6.0
359.56,57.68,714,66120,0.397,80.38,714,0.0,2,0.067,True,1.0
356.63,698.97,808,66120,0.435,77.4,808,0.0,2,0.067,True,6.0
356.02,613.9,124,66120,0.587,12.76,124,0.2,2,0.067,False,0.0
352.96,187.47,915,66120,0.266,81.23,915,0.0,2,0.067,True,2.0
347.98,277.61,162,66120,0.492,14.46,162,0.1,2,0.067,False,0.0
346.85,208.95,919,66120,0.397,88.03,919,0.0,2,0.067,True,2.0
339.0,277.75,154,66120,0.473,14.46,154,0.0,2,0.067,False,0.0
344.93,148.41,162,66120,0.471,14.88,162,0.0,2,0.067,False,0.0
340.98,613.62,144,66120,0.473,13.61,144,0.1,2,0.067,False,0.0
335.12,409.68,101,66120,0.528,10.21,101,0.0,2,0.067,False,0.0
334.66,95.76,802,66120,0.278,85.05,802,0.0,2,0.067,True,1.0
359.71,76.12,717,66120,0.339,64.22,717,0.0,2,0.067,True,1.0
344.82,309.89,1083,66120,0.343,95.69,1083,0.0,2,0.067,True,3.0
360.49,305.11,1089,66120,0.28,79.1,1089,0.0,2,0.067,True,3.0
360.76,447.72,901,66120,0.142,92.71,901,0.0,2,0.067,True,4.0
360.05,335.02,1028,66120,0.524,102.91,1028,0.0,2,0.067,True,3.0
360.3,558.64,763,66120,0.23,79.53,763,0.0,2,0.067,True,5.0
359.66,714.81,898,66120,0.497,96.54,898,0.0,2,0.067,True,6.0
361.2,29.95,149,66120,0.366,17.44,149,0.0,2,0.067,False,0.0
360.7,175.47,667,66120,0.343,91.86,667,0.0,2,0.067,True,2.0
360.9,347.19,972,66120,0.542,95.69,972,0.0,2,0.067,True,3.0
329.94,23.83,102,66120,0.556,10.21,102,0.1,2,0.067,False,0.0
362.42,210.37,890,66120,0.516,82.08,890,0.0,2,0.067,True,2.0
362.05,466.28,873,66120,0.484,93.98,873,0.0,2,0.067,True,4.0
362.85,575.09,1050,66120,0.25,85.05,1050,0.0,2,0.067,True,5.0
362.95,431.84,852,66120,0.483,85.05,852,0.0,2,0.067,True,4.0
363.0,547.69,1132,66120,0.385,82.08,1132,0.0,2,0.067,True,5.0
363.85,148.16,144,66120,0.46,14.03,144,0.0,2,0.067,False,0.0
364.25,722.41,838,66120,0.546,88.88,838,0.0,2,0.067,True,6.0
360.15,322.05,769,66120,0.166,108.02,769,0.0,2,0.067,True,3.0
327.99,277.59,138,66120,0.472,11.91,138,0.1,2,0.067,False,0.0
339.19,163.78,1096,66120,0.359,95.69,1096,0.0,2,0.067,True,2.0
323.05,148.96,127,66120,0.369,10.21,127,0.1,2,0.067,False,0.0
4.43,50.03,101,66120,0.638,9.78,101,0.3,2,0.067,False,0.0
327.03,613.73,167,66120,0.525,16.16,167,0.1,2,0.067,False,0.0
4.37,726.94,142,66120,0.688,14.46,142,0.2,2,0.067,False,0.0
118.0,278.0,107,66120,0.428,11.48,107,0.1,2,0.067,False,0.0
174.0,149.95,112,66120,0.403,8.51,112,0.1,2,0.067,False,0.0
203.98,408.84,105,66120,0.476,9.78,105,0.1,2,0.067,False,0.0
204.92,149.29,122,66120,0.464,12.76,122,0.1,2,0.067,False,0.0
206.99,613.48,113,66120,0.403,8.93,113,0.4,2,0.067,False,0.0
223.96,613.58,124,66120,0.468,11.06,124,0.4,2,0.067,False,0.0
225.05,149.51,123,66120,0.347,9.78,123,0.0,2,0.067,False,0.0
233.01,613.42,117,66120,0.449,10.63,117,0.1,2,0.067,False,0.0
237.97,741.28,100,66120,0.472,8.93,100,0.1,2,0.067,False,0.0
241.02,613.65,112,66120,0.524,11.06,112,0.3,2,0.067,False,0.0
241.95,149.25,144,66120,0.473,13.18,144,0.0,2,0.067,False,0.0
247.04,741.28,119,66120,0.438,10.63,119,0.1,2,0.067,False,0.0
4.13,166.07,117,66120,0.717,11.91,117,0.1,2,0.067,False,0.0
262.06,149.09,104,66120,0.366,11.48,104,0.1,2,0.067,False,0.0
256.0,613.61,106,66120,0.475,9.78,106,0.3,2,0.067,False,0.0
316.03,409.75,149,66120,0.519,14.88,149,0.0,2,0.067,False,0.0
310.23,61.95,994,66120,0.473,87.61,994,0.0,2,0.067,True,1.0
309.03,149.0,118,66120,0.396,9.36,118,0.0,2,0.067,False,0.0
303.37,683.0,1009,66120,0.427,97.39,1009,0.0,2,0.067,True,6.0
303.01,613.88,130,66120,0.509,12.76,130,0.2,2,0.067,False,0.0
318.91,23.83,110,66120,0.489,11.48,110,0.1,2,0.067,False,0.0
297.96,409.56,126,66120,0.411,12.33,126,0.0,2,0.067,False,0.0
288.01,277.74,135,66120,0.526,12.76,135,0.1,2,0.067,False,0.0
285.89,740.88,112,66120,0.246,7.65,112,0.1,2,0.067,False,0.0
273.23,735.08,886,66120,0.222,102.49,886,0.0,2,0.067,True,6.0
268.99,24.0,121,66120,0.529,11.48,121,0.0,2,0.067,False,0.0
302.05,277.84,132,66120,0.493,12.76,132,0.1,2,0.067,False,0.0
268.02,277.67,106,66120,0.535,10.21,106,0.1,2,0.067,False,0.0
358.27,716.92,1031,66120,0.418,100.22,1031,0.0,3,0.1,True,6.0
353.45,187.42,815,66120,0.255,80.51,815,0.0,3,0.1,True,2.0
353.29,695.75,877,66120,0.378,82.19,877,0.0,3,0.1,True,6.0
346.76,300.43,600,66120,0.14,67.93,600,0.0,3,0.1,True,3.0
346.3,208.41,885,66120,0.421,88.48,885,0.0,3,0.1,True,2.0
334.04,96.02,866,66120,0.403,80.09,866,0.0,3,0.1,True,1.0
339.23,163.8,1082,66120,0.358,96.45,1082,0.0,3,0.1,True,2.0
310.05,62.66,964,66120,0.469,87.22,964,0.0,3,0.1,True,1.0
302.97,680.85,973,66120,0.454,99.38,973,0.0,3,0.1,True,6.0
271.84,735.04,1016,66120,0.332,100.64,1016,0.0,3,0.1,True,6.0
359.43,57.83,780,66120,0.445,84.71,780,0.0,3,0.1,True,1.0
344.78,310.11,1111,66120,0.34,96.45,1111,0.0,3,0.1,True,3.0
359.7,76.57,700,66120,0.328,64.58,700,0.0,3,0.1,True,1.0
360.95,215.8,1099,66120,0.264,72.54,1099,0.0,3,0.1,True,2.0
360.18,322.16,772,66120,0.129,106.93,772,0.0,3,0.1,True,3.0
360.11,335.06,1031,66120,0.521,104.83,1031,0.0,3,0.1,True,3.0
360.81,36.17,200,66120,0.162,33.13,200,0.0,3,0.1,True,1.0
