08.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,9d,004-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
08.02.24,NEG-008,hTDP43,WT,m,9d,004-converte,2024-02-08_1,45,95,1.4701,-23.6895,0.9815,0,0.0405
08.02.24,NEG-008,hTDP43,A90V,m,9d,004-converte,2024-02-08_2,45,95,2.4169,-21.7787,0.9925,0,0.042
08.02.24,NEG-008,hTDP43,G287S,m,9d,004-converte,2024-02-08_3,0,50,1.4431,5.9134,0.9761,0,0.0454
08.02.24,NEG-008,hTDP43,G294A,m,9d,004-converte,2024-02-08_4,86,136,1.9037,-53.6279,0.9997,0,0.0066
08.02.24,NEG-008,hTDP43,A315T,m,9d,004-converte,2024-02-08_5,109,159,1.8599,-108.7811,0.9981,0,0.0161
08.02.24,NEG-008,hTDP43,M337V,m,9d,004-converte,2024-02-08_6,42,92,2.1177,33.7785,0.9998,0,0.0056
08.02.24,NEG-008,hTDP43,AVG,m,9d,004-converte,2024-02-08_all,43,93,1.5871,-1.7215,0.9959,0,0.0205
