y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
16.94,147.19,106,60220,0.471,11.01,106,0.1,0,0.0,False,0.0
351.88,323.03,976,60220,0.519,87.26,976,0.0,0,0.0,True,3.0
351.96,271.34,128,60220,0.525,13.05,128,0.1,0,0.0,False,0.0
351.98,144.36,145,60220,0.405,15.09,145,0.1,0,0.0,False,0.0
351.41,172.06,1074,60220,0.344,95.83,1074,0.0,0,0.0,True,2.0
349.43,313.19,842,60220,0.18,103.98,842,0.0,0,0.0,True,3.0
350.21,52.78,862,60220,0.474,88.08,862,0.0,0,0.0,True,1.0
346.95,722.14,126,60220,0.442,10.6,126,0.0,0,0.0,False,0.0
343.99,26.91,120,60220,0.545,12.23,120,0.0,0,0.0,False,0.0
340.54,467.42,805,60220,0.159,96.64,805,0.0,0,0.0,True,4.0
338.86,527.66,1104,60220,0.312,89.3,1104,0.0,0,0.0,True,5.0
331.98,722.85,145,60220,0.466,12.64,145,0.0,0,0.0,False,0.0
330.97,144.72,165,60220,0.483,15.9,165,0.0,0,0.0,False,0.0
328.03,598.4,110,60220,0.468,10.6,110,0.4,0,0.0,False,0.0
319.01,722.87,159,60220,0.464,13.86,159,0.0,0,0.0,False,0.0
315.92,31.04,1039,60220,0.374,92.16,1039,0.0,0,0.0,True,1.0
352.11,340.22,436,60220,0.156,77.07,436,0.0,0,0.0,True,3.0
314.97,144.73,181,60220,0.484,17.13,181,0.0,0,0.0,False,0.0
352.27,544.96,847,60220,0.465,90.12,847,0.0,0,0.0,True,5.0
352.93,449.35,908,60220,0.457,97.87,908,0.0,0,0.0,True,4.0
357.91,474.14,111,60220,0.324,11.83,111,0.1,0,0.0,False,0.0
357.38,686.42,771,60220,0.272,64.02,771,0.0,0,0.0,True,6.0
356.95,598.96,162,60220,0.469,16.72,162,0.0,0,0.0,False,0.0
355.97,706.59,844,60220,0.461,92.16,844,0.0,0,0.0,True,6.0
355.75,672.08,459,60220,0.417,74.22,459,0.0,0,0.0,True,6.0
356.17,560.78,631,60220,0.443,68.1,631,0.0,0,0.0,True,5.0
356.24,438.27,271,60220,0.275,30.58,271,0.0,0,0.0,True,4.0
356.28,287.04,770,60220,0.573,77.07,770,0.0,0,0.0,True,3.0
354.82,695.02,1005,60220,0.436,82.78,1005,0.0,0,0.0,True,6.0
354.76,410.07,907,60220,0.488,86.86,907,0.0,0,0.0,True,4.0
354.74,158.41,767,60220,0.442,78.29,767,0.0,0,0.0,True,2.0
354.5,461.41,668,60220,0.135,87.67,668,0.0,0,0.0,True,4.0
354.25,300.1,270,60220,0.424,40.78,270,0.0,0,0.0,True,3.0
353.67,194.95,653,60220,0.251,91.75,653,0.0,0,0.0,True,2.0
352.58,569.18,746,60220,0.214,101.94,746,0.0,0,0.0,True,5.0
353.43,204.18,736,60220,0.238,91.34,736,0.0,0,0.0,True,2.0
307.98,598.58,159,60220,0.475,13.46,159,0.1,0,0.0,False,0.0
350.41,87.37,748,60220,0.219,95.83,748,0.0,0,0.0,True,1.0
305.03,26.97,110,60220,0.481,10.6,110,0.0,0,0.0,False,0.0
175.02,145.75,113,60220,0.493,11.42,113,0.1,0,0.0,False,0.0
162.99,723.18,137,60220,0.502,12.64,137,0.0,0,0.0,False,0.0
162.0,598.38,126,60220,0.499,11.42,126,0.1,0,0.0,False,0.0
153.97,145.73,129,60220,0.52,12.64,129,0.1,0,0.0,False,0.0
136.98,271.83,106,60220,0.487,9.38,106,0.1,0,0.0,False,0.0
132.97,598.38,106,60220,0.497,9.79,106,0.1,0,0.0,False,0.0
129.97,146.11,134,60220,0.491,12.64,134,0.0,0,0.0,False,0.0
184.99,598.27,104,60220,0.526,9.79,104,0.1,0,0.0,False,0.0
122.98,598.23,140,60220,0.503,13.46,140,0.1,0,0.0,False,0.0
104.01,598.29,105,60220,0.508,9.79,105,0.1,0,0.0,False,0.0
307.98,84.94,898,60220,0.37,86.45,898,0.0,0,0.0,True,1.0
96.0,723.4,107,60220,0.48,9.79,107,0.0,0,0.0,False,0.0
96.14,146.42,121,60220,0.439,11.42,121,0.1,0,0.0,False,0.0
63.0,472.23,110,60220,0.482,12.23,110,0.0,0,0.0,False,0.0
48.96,723.42,101,60220,0.435,8.56,101,0.0,0,0.0,False,0.0
26.95,147.05,119,60220,0.463,11.01,119,0.1,0,0.0,False,0.0
109.97,146.24,110,60220,0.474,9.79,110,0.1,0,0.0,False,0.0
192.07,473.04,128,60220,0.488,13.05,128,0.1,0,0.0,False,0.0
99.99,472.4,102,60220,0.48,8.97,102,0.0,0,0.0,False,0.0
225.43,44.15,926,60220,0.353,90.93,926,0.0,0,0.0,True,1.0
193.87,145.65,114,60220,0.43,11.83,114,0.0,0,0.0,False,0.0
300.93,722.99,143,60220,0.417,12.23,143,0.0,0,0.0,False,0.0
301.25,541.7,554,60220,0.173,53.42,554,0.0,0,0.0,True,5.0
282.02,722.97,202,60220,0.444,17.53,202,0.0,0,0.0,False,0.0
281.01,271.37,120,60220,0.507,11.01,120,0.1,0,0.0,False,0.0
277.04,27.01,145,60220,0.528,14.68,145,0.0,0,0.0,False,0.0
273.01,473.33,109,60220,0.541,10.6,109,0.0,0,0.0,False,0.0
270.97,144.79,145,60220,0.531,14.27,145,0.2,0,0.0,False,0.0
290.01,144.68,150,60220,0.514,14.27,150,0.0,0,0.0,False,0.0
254.99,723.01,175,60220,0.477,15.9,175,0.0,0,0.0,False,0.0
251.96,473.35,117,60220,0.521,11.42,117,0.0,0,0.0,False,0.0
251.93,145.05,163,60220,0.487,15.9,163,0.0,0,0.0,False,0.0
243.97,723.02,189,60220,0.479,17.94,189,0.0,0,0.0,False,0.0
241.03,473.35,143,60220,0.517,13.86,143,0.0,0,0.0,False,0.0
264.04,723.01,193,60220,0.466,17.94,193,0.0,0,0.0,False,0.0
231.14,473.35,106,60220,0.487,11.42,106,0.0,0,0.0,False,0.0
352.3,544.8,833,60220,0.451,85.94,833,0.0,1,0.033,True,5.0
352.09,340.15,438,60220,0.15,77.93,438,0.0,1,0.033,True,3.0
351.92,324.26,993,60220,0.517,92.68,993,0.0,1,0.033,True,3.0
351.23,172.5,981,60220,0.394,95.2,981,0.0,1,0.033,True,2.0
350.11,86.52,730,60220,0.243,92.68,730,0.0,1,0.033,True,1.0
349.33,312.77,854,60220,0.182,100.26,854,0.0,1,0.033,True,3.0
340.52,467.34,768,60220,0.142,95.2,768,0.0,1,0.033,True,4.0
338.44,527.3,882,60220,0.256,88.04,882,0.0,1,0.033,True,5.0
352.36,569.21,676,60220,0.149,95.63,676,0.0,1,0.033,True,5.0
313.92,30.34,973,60220,0.32,80.46,973,0.0,1,0.033,True,1.0
350.12,52.35,857,60220,0.481,91.41,857,0.0,1,0.033,True,1.0
353.42,203.94,732,60220,0.267,91.41,732,0.0,1,0.033,True,2.0
356.25,440.71,280,60220,0.5,28.22,280,0.0,1,0.033,False,0.0
353.6,194.07,595,60220,0.402,69.93,595,0.0,1,0.033,True,2.0
354.21,300.02,276,60220,0.452,40.02,276,0.0,1,0.033,True,3.0
354.47,410.7,805,60220,0.382,88.89,805,0.0,1,0.033,True,4.0
354.4,460.45,627,60220,0.167,84.25,627,0.0,1,0.033,True,4.0
354.62,157.8,880,60220,0.425,78.78,880,0.0,1,0.033,True,2.0
355.12,694.95,1124,60220,0.401,80.46,1124,0.0,1,0.033,True,6.0
356.29,286.93,759,60220,0.556,78.78,759,0.0,1,0.033,True,3.0
355.98,561.53,606,60220,0.481,65.3,606,0.0,1,0.033,True,5.0
355.86,672.08,446,60220,0.459,72.88,446,0.0,1,0.033,True,6.0
355.92,705.74,885,60220,0.396,96.89,885,0.0,1,0.033,True,6.0
357.44,686.27,808,60220,0.275,65.72,808,0.0,1,0.033,True,6.0
305.16,84.37,893,60220,0.373,80.46,893,0.0,1,0.033,True,1.0
353.08,449.6,783,60220,0.333,107.42,783,0.0,1,0.033,True,4.0
294.83,568.01,802,60220,0.261,89.73,802,0.0,1,0.033,True,5.0
122.98,598.23,140,60220,0.501,13.48,140,0.1,1,0.033,False,0.0
223.1,43.89,1032,60220,0.384,91.41,1032,0.0,1,0.033,True,1.0
250.01,145.07,161,60220,0.502,15.17,161,0.0,1,0.033,False,0.0
14.12,597.82,139,60220,0.442,13.06,139,0.0,1,0.033,False,0.0
24.99,723.22,103,60220,0.469,8.85,103,0.0,1,0.033,False,0.0
28.01,147.02,123,60220,0.474,11.37,123,0.1,1,0.033,False,0.0
40.96,146.79,120,60220,0.507,11.37,120,0.1,1,0.033,False,0.0
62.04,472.21,112,60220,0.508,11.8,112,0.0,1,0.033,False,0.0
63.0,146.67,123,60220,0.534,11.8,123,0.0,1,0.033,False,0.0
73.06,146.72,115,60220,0.516,10.95,115,0.1,1,0.033,False,0.0
73.0,723.25,104,60220,0.499,9.27,104,0.0,1,0.033,False,0.0
