2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__1,63,113,2.0345,0.9047,0.9831,0.0,0.0536
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__2,142,192,0.8407,-51.0235,0.9961,0.0,0.0105
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__3,72,122,0.1974,-12.3667,0.5522,0.0,0.0421
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__4,132,182,0.523,-65.6813,0.9453,0.0,0.0255
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__5,48,98,0.7251,5.5836,0.9957,0.0,0.0096
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__6,63,113,0.6026,-39.1834,0.7141,0.0,0.0836
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,004-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__all,2,52,0.5063,15.024,0.9804,0.0,0.0144
