y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
17.11,145.28,119,46610,0.457,13.13,119,0.0,0,0.0,False,0.0
265.99,558.81,1014,46610,0.336,95.74,1014,0.0,0,0.0,True,5.0
284.2,465.24,993,46610,0.375,90.65,993,0.0,0,0.0,True,4.0
300.75,44.95,869,46610,0.384,76.25,869,0.0,0,0.0,True,1.0
301.82,212.19,1039,46610,0.432,98.7,1039,0.0,0,0.0,True,2.0
314.97,471.66,992,46610,0.508,91.93,992,0.0,0,0.0,True,4.0
316.9,306.65,963,46610,0.356,91.5,963,0.0,0,0.0,True,3.0
332.16,727.67,854,46610,0.366,86.84,854,0.0,0,0.0,True,6.0
337.14,82.09,1066,46610,0.316,79.22,1066,0.0,0,0.0,True,1.0
338.21,615.08,801,46610,0.32,77.95,801,0.0,0,0.0,True,5.0
344.97,686.61,978,46610,0.34,88.11,978,0.0,0,0.0,True,6.0
347.01,553.43,956,46610,0.504,97.01,956,0.0,0,0.0,True,5.0
350.93,46.97,930,46610,0.379,84.3,930,0.0,0,0.0,True,1.0
358.95,176.94,1007,46610,0.519,94.89,1007,0.0,0,0.0,True,2.0
367.26,319.8,1163,46610,0.345,88.11,1163,0.0,0,0.0,True,3.0
263.6,320.12,997,46610,0.347,95.74,997,0.0,0,0.0,True,3.0
367.86,47.73,798,46610,0.342,100.82,798,0.0,0,0.0,True,1.0
369.11,77.42,944,46610,0.527,103.36,944,0.0,0,0.0,True,1.0
369.35,179.77,904,46610,0.39,98.7,904,0.0,0,0.0,True,2.0
368.69,447.64,773,46610,0.324,71.17,773,0.0,0,0.0,True,4.0
370.03,282.4,972,46610,0.452,105.9,972,0.0,0,0.0,True,3.0
369.65,437.12,896,46610,0.454,96.16,896,0.0,0,0.0,True,4.0
370.25,469.77,881,46610,0.55,85.57,881,0.0,0,0.0,True,4.0
370.1,723.16,792,46610,0.508,88.11,792,0.0,0,0.0,True,6.0
371.38,696.47,951,46610,0.064,101.67,951,0.0,0,0.0,True,6.0
371.92,201.03,613,46610,0.499,73.29,613,0.0,0,0.0,True,2.0
372.53,349.36,739,46610,0.277,95.31,739,0.0,0,0.0,True,3.0
371.91,581.28,949,46610,0.513,92.35,949,0.0,0,0.0,True,5.0
371.93,603.49,805,46610,0.427,102.94,805,0.0,0,0.0,True,5.0
373.07,557.33,847,46610,0.401,108.02,847,0.0,0,0.0,True,5.0
376.72,319.84,144,46610,0.7,14.83,144,0.0,0,0.0,False,0.0
368.4,90.77,881,46610,0.385,92.77,881,0.0,0,0.0,True,1.0
246.31,332.34,906,46610,0.356,89.38,906,0.0,0,0.0,True,3.0
371.3,213.69,1020,46610,0.311,91.93,1020,0.0,0,0.0,True,2.0
187.02,143.95,107,46610,0.49,11.01,107,0.0,0,0.0,False,0.0
