20.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,21d,005-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
20.02.24,NEG-008,hTDP43,WT,m,21d,005-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__1,11,61,2.6057,8.3986,0.989,0,0.046
20.02.24,NEG-008,hTDP43,A90V,m,21d,005-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__2,27,77,2.015,-15.1466,0.9947,0,0.0246
20.02.24,NEG-008,hTDP43,G287S,m,21d,005-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__3,69,119,1.982,-9.9922,0.9741,0,0.0542
20.02.24,NEG-008,hTDP43,G294A,m,21d,005-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__4,69,119,3.2004,-51.591,0.9975,0,0.0268
20.02.24,NEG-008,hTDP43,A315T,m,21d,005-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__5,68,118,1.7024,9.726,0.9967,0,0.0164
20.02.24,NEG-008,hTDP43,M337V,m,21d,005-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__6,56,106,1.4945,29.5249,0.9993,0,0.0068
20.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,21d,005-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__all,60,110,2.229,-7.925,0.9982,0,0.0157
