y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
312.24,26.64,869,63520,0.302,82.62,869,0.0,0,0.0,True,1.0
358.15,683.79,959,63520,0.531,90.84,959,0.0,0,0.0,True,6.0
356.07,663.69,651,63520,0.118,77.79,651,0.0,0,0.0,True,6.0
355.4,590.94,772,63520,0.249,91.8,772,0.0,0,0.0,True,5.0
355.09,577.17,805,63520,0.388,93.25,805,0.0,0,0.0,True,5.0
354.98,541.33,686,63520,0.232,96.64,686,0.0,0,0.0,True,5.0
355.14,533.07,831,63520,0.328,107.75,831,0.0,0,0.0,True,5.0
354.29,690.9,1115,63520,0.074,99.05,1115,0.0,0,0.0,True,6.0
354.18,427.92,932,63520,0.299,83.11,932,0.0,0,0.0,True,4.0
353.86,417.48,798,63520,0.542,80.21,798,0.0,0,0.0,True,4.0
352.63,550.43,791,63520,0.479,81.17,791,0.0,0,0.0,True,5.0
353.26,287.68,1051,63520,0.461,123.21,1051,0.0,0,0.0,True,3.0
353.06,207.9,853,63520,0.415,82.14,853,0.0,0,0.0,True,2.0
354.75,463.83,954,63520,0.514,86.01,954,0.0,0,0.0,True,4.0
352.0,42.72,714,63520,0.554,69.58,714,0.0,0,0.0,True,1.0
353.45,182.97,959,63520,0.33,99.54,959,0.0,0,0.0,True,2.0
315.19,339.62,757,63520,0.281,71.99,757,0.0,0,0.0,True,3.0
319.39,536.95,931,63520,0.351,88.42,931,0.0,0,0.0,True,5.0
327.08,334.46,1000,63520,0.281,91.8,1000,0.0,0,0.0,True,3.0
348.81,52.09,409,63520,0.337,75.86,409,0.0,0,0.0,True,1.0
349.44,301.89,553,63520,0.365,73.44,553,0.0,0,0.0,True,3.0
332.1,527.32,860,63520,0.289,95.19,860,0.0,0,0.0,True,5.0
350.08,64.21,387,63520,0.548,48.8,387,0.0,0,0.0,True,1.0
350.19,311.53,947,63520,0.408,89.39,947,0.0,0,0.0,True,3.0
350.73,76.92,524,63520,0.293,82.62,524,0.0,0,0.0,True,1.0
351.57,89.86,656,63520,0.198,81.66,656,0.0,0,0.0,True,1.0
350.93,173.95,675,63520,0.474,89.87,675,0.0,0,0.0,True,2.0
313.0,472.97,157,63520,0.512,14.28,157,0.0,1,0.033,False,0.0
299.99,143.24,173,63520,0.506,17.04,173,0.1,1,0.033,False,0.0
311.16,26.87,891,63520,0.364,81.51,891,0.0,1,0.033,True,1.0
313.05,142.99,163,63520,0.485,16.12,163,0.1,1,0.033,False,0.0
298.0,722.18,186,63520,0.515,17.04,186,0.0,1,0.033,False,0.0
313.71,340.03,722,63520,0.242,81.51,722,0.0,1,0.033,True,3.0
327.06,142.89,156,63520,0.485,15.2,156,0.1,1,0.033,False,0.0
318.0,597.63,151,63520,0.51,13.82,151,0.0,1,0.033,False,0.0
318.67,537.04,982,63520,0.362,91.64,982,0.0,1,0.033,True,5.0
322.96,721.98,209,63520,0.49,18.88,209,0.0,1,0.033,False,0.0
324.88,335.88,1029,63520,0.362,96.25,1029,0.0,1,0.033,True,3.0
294.97,269.6,160,63520,0.472,14.28,160,0.1,1,0.033,False,0.0
316.02,269.76,163,63520,0.482,14.74,163,0.0,1,0.033,False,0.0
290.98,143.33,148,63520,0.509,13.82,148,0.1,1,0.033,False,0.0
229.0,597.4,164,63520,0.482,14.28,164,0.1,1,0.033,False,0.0
271.02,269.75,119,63520,0.489,11.05,119,0.2,1,0.033,False,0.0
269.02,597.35,121,63520,0.518,11.51,121,0.1,1,0.033,False,0.0
268.05,722.27,135,63520,0.537,13.35,135,0.1,1,0.033,False,0.0
262.97,143.61,141,63520,0.479,12.89,141,0.0,1,0.033,False,0.0
255.02,722.73,132,63520,0.431,10.59,132,0.0,1,0.033,False,0.0
254.83,269.77,100,63520,0.387,11.51,100,0.1,1,0.033,False,0.0
251.97,597.25,152,63520,0.523,14.28,152,0.0,1,0.033,False,0.0
