frame,x1,y1,x2,y2,conf
1,558.0,386.0,562.0,392.0,0.7780851721763611
1,533.0,441.0,539.0,446.0,0.7768605947494507
1,618.0,445.0,625.0,449.0,0.7752529978752136
1,526.0,440.0,532.0,445.0,0.77021723985672
1,47.0,439.0,53.0,443.0,0.7619983553886414
1,507.0,441.0,512.0,445.0,0.7597416639328003
1,174.0,436.0,179.0,443.0,0.7412935495376587
1,633.0,443.0,638.0,447.0,0.7320225238800049
1,657.0,441.0,662.0,445.0,0.7264890670776367
1,413.0,440.0,417.0,445.0,0.7216399908065796
1,407.0,441.0,411.0,446.0,0.7190814018249512
1,181.0,440.0,186.0,445.0,0.7114444971084595
1,626.0,443.0,632.0,447.0,0.7079265117645264
1,672.0,442.0,676.0,447.0,0.678174614906311
1,645.0,442.0,652.0,446.0,0.6181074380874634
2,415.0,422.0,419.0,431.0,0.8593729138374329
2,383.0,357.0,390.0,363.0,0.8524101972579956
2,273.0,419.0,278.0,428.0,0.8490402102470398
2,125.0,437.0,131.0,445.0,0.843614399433136
2,63.0,440.0,71.0,445.0,0.8376296758651733
2,250.0,438.0,258.0,443.0,0.8341565728187561
2,502.0,415.0,508.0,422.0,0.8326750993728638
2,54.0,402.0,61.0,408.0,0.8320445418357849
2,24.0,432.0,29.0,441.0,0.822381317615509
2,427.0,441.0,432.0,446.0,0.8165339827537537
2,307.0,435.0,313.0,439.0,0.8098138570785522
2,180.0,440.0,185.0,445.0,0.8014517426490784
2,548.0,431.0,554.0,437.0,0.799880862236023
2,680.0,425.0,685.0,433.0,0.7979667782783508
2,164.0,436.0,170.0,441.0,0.7968558669090271
2,23.0,401.0,27.0,408.0,0.7963840365409851
2,557.0,385.0,562.0,391.0,0.7957994341850281
2,287.0,431.0,294.0,436.0,0.7920676469802856
2,33.0,438.0,40.0,443.0,0.7900954484939575
2,155.0,436.0,162.0,442.0,0.7894246578216553
2,526.0,440.0,532.0,444.0,0.7773516178131104
2,546.0,441.0,552.0,446.0,0.7772343754768372
2,507.0,441.0,512.0,445.0,0.7741640210151672
2,618.0,445.0,625.0,449.0,0.7729593515396118
2,46.0,439.0,53.0,443.0,0.7720308899879456
2,177.0,432.0,183.0,436.0,0.7707660794258118
2,531.0,441.0,537.0,445.0,0.7663494944572449
2,413.0,440.0,418.0,445.0,0.7531376481056213
2,407.0,441.0,412.0,446.0,0.7441803812980652
2,658.0,441.0,662.0,445.0,0.7389727830886841
2,633.0,442.0,638.0,447.0,0.73529452085495
2,673.0,442.0,677.0,447.0,0.7347398400306702
2,626.0,443.0,632.0,448.0,0.7144534587860107
2,292.0,441.0,300.0,446.0,0.6856708526611328
2,642.0,442.0,651.0,445.0,0.5748725533485413
3,414.0,420.0,419.0,429.0,0.8543881177902222
3,63.0,440.0,71.0,445.0,0.8420332670211792
3,385.0,356.0,391.0,362.0,0.8418021202087402
3,274.0,417.0,279.0,426.0,0.8400827050209045
3,251.0,438.0,258.0,443.0,0.8352079391479492
3,503.0,415.0,508.0,422.0,0.8293337225914001
3,306.0,434.0,312.0,439.0,0.8287308812141418
3,25.0,432.0,30.0,440.0,0.8245819807052612
3,54.0,402.0,61.0,408.0,0.8223476409912109
3,429.0,441.0,435.0,446.0,0.8211585879325867
3,182.0,432.0,188.0,438.0,0.8210682272911072
3,180.0,440.0,185.0,445.0,0.8121911883354187
3,556.0,384.0,561.0,390.0,0.8041959404945374
3,164.0,436.0,170.0,442.0,0.8024892807006836
3,29.0,382.0,33.0,390.0,0.8024178147315979
3,555.0,436.0,560.0,444.0,0.8021128177642822
3,531.0,441.0,537.0,445.0,0.801081657409668
3,288.0,430.0,296.0,436.0,0.8008607625961304
3,288.0,441.0,295.0,447.0,0.7992419004440308
3,33.0,438.0,41.0,444.0,0.7953003644943237
3,155.0,437.0,161.0,443.0,0.7937095165252686
3,618.0,444.0,625.0,449.0,0.7924145460128784
3,526.0,440.0,532.0,445.0,0.7905009388923645
3,507.0,441.0,512.0,445.0,0.7793063521385193
3,47.0,439.0,53.0,443.0,0.7758025527000427
3,413.0,440.0,418.0,445.0,0.7625679969787598
3,681.0,425.0,685.0,433.0,0.7598825693130493
3,633.0,441.0,638.0,447.0,0.7581583261489868
3,407.0,441.0,412.0,446.0,0.749359130859375
3,641.0,442.0,649.0,445.0,0.7341117858886719
3,627.0,442.0,633.0,447.0,0.7320958971977234
3,658.0,441.0,662.0,445.0,0.7257276773452759
3,127.0,439.0,133.0,446.0,0.7110069990158081
3,675.0,443.0,679.0,446.0,0.7016242146492004
3,124.0,435.0,130.0,443.0,0.6392155885696411
4,266.0,388.0,274.0,398.0,0.8751770853996277
4,413.0,417.0,418.0,426.0,0.8367830514907837
4,386.0,355.0,393.0,360.0,0.8293476700782776
4,274.0,417.0,279.0,425.0,0.8287880420684814
4,180.0,439.0,188.0,446.0,0.8280819654464722
4,63.0,440.0,71.0,445.0,0.8269407153129578
4,251.0,438.0,258.0,443.0,0.8185815215110779
4,54.0,402.0,61.0,407.0,0.8178702592849731
4,502.0,415.0,508.0,422.0,0.8164805769920349
4,25.0,431.0,31.0,440.0,0.8087336421012878
4,304.0,434.0,311.0,439.0,0.8037545084953308
4,554.0,435.0,558.0,443.0,0.8015113472938538
4,431.0,441.0,436.0,446.0,0.7997890114784241
4,162.0,436.0,169.0,441.0,0.793963611125946
4,632.0,439.0,638.0,446.0,0.7930054068565369
4,154.0,436.0,161.0,442.0,0.7898345589637756
4,618.0,444.0,625.0,448.0,0.7853379845619202
4,555.0,382.0,560.0,388.0,0.7833751440048218
4,680.0,425.0,685.0,433.0,0.7818199992179871
4,33.0,438.0,40.0,443.0,0.7683561444282532
4,288.0,442.0,294.0,447.0,0.7623997926712036
4,289.0,430.0,296.0,435.0,0.7619020342826843
4,46.0,439.0,52.0,444.0,0.7618040442466736
4,413.0,440.0,418.0,445.0,0.7579137086868286
4,507.0,441.0,512.0,445.0,0.7502792477607727
4,40.0,366.0,44.0,370.0,0.7392730712890625
4,626.0,442.0,633.0,447.0,0.7382653951644897
4,407.0,441.0,411.0,446.0,0.7328339219093323
4,675.0,443.0,680.0,447.0,0.7265089154243469
4,126.0,439.0,134.0,445.0,0.7186715602874756
4,123.0,435.0,130.0,443.0,0.6743848323822021
4,657.0,442.0,662.0,446.0,0.6048240065574646
4,526.0,440.0,535.0,445.0,0.5650091767311096
5,413.0,415.0,418.0,424.0,0.8562257289886475
5,388.0,354.0,395.0,359.0,0.8521035313606262
5,63.0,440.0,70.0,445.0,0.8364506363868713
5,275.0,416.0,279.0,424.0,0.8359906077384949
5,502.0,415.0,508.0,422.0,0.8355157971382141
5,251.0,438.0,259.0,443.0,0.8322067260742188
5,432.0,441.0,438.0,446.0,0.8314318656921387
5,180.0,440.0,188.0,446.0,0.8310531973838806
5,62.0,359.0,69.0,368.0,0.830977737903595
5,303.0,434.0,310.0,439.0,0.828726053237915
5,54.0,402.0,61.0,407.0,0.8216415643692017
5,553.0,433.0,558.0,440.0,0.8184483051300049
5,25.0,431.0,31.0,439.0,0.8161284327507019
5,554.0,380.0,559.0,386.0,0.8143541216850281
5,262.0,358.0,268.0,363.0,0.8131611943244934
5,618.0,444.0,626.0,448.0,0.8038492202758789
5,680.0,425.0,685.0,433.0,0.7995696067810059
5,162.0,436.0,168.0,441.0,0.7981382012367249
5,45.0,438.0,51.0,444.0,0.7971992492675781
5,154.0,436.0,161.0,442.0,0.78905189037323
5,33.0,438.0,40.0,443.0,0.775320291519165
5,632.0,439.0,637.0,447.0,0.7744962573051453
5,289.0,429.0,297.0,434.0,0.7673624157905579
5,675.0,443.0,680.0,448.0,0.7659831643104553
5,507.0,441.0,512.0,445.0,0.7657475471496582
5,288.0,442.0,293.0,447.0,0.7649372816085815
5,413.0,440.0,418.0,445.0,0.760576069355011
5,627.0,442.0,633.0,447.0,0.7404898405075073
5,127.0,439.0,134.0,446.0,0.7385107278823853
5,407.0,441.0,411.0,446.0,0.7351770401000977
5,657.0,442.0,662.0,446.0,0.7150894999504089
5,124.0,435.0,130.0,442.0,0.7057611346244812
5,526.0,440.0,536.0,445.0,0.6679596304893494
5,639.0,442.0,649.0,445.0,0.5355483293533325
5,547.0,441.0,552.0,445.0,0.4418920874595642
6,412.0,413.0,417.0,421.0,0.8589822053909302
6,390.0,353.0,396.0,359.0,0.8511332869529724
6,302.0,435.0,309.0,439.0,0.8458442687988281
6,272.0,363.0,278.0,368.0,0.8450484871864319
6,276.0,414.0,281.0,423.0,0.8409464955329895
6,251.0,439.0,258.0,444.0,0.839480996131897
6,502.0,415.0,508.0,422.0,0.8391190767288208
6,63.0,440.0,71.0,445.0,0.8367529511451721
6,67.0,355.0,72.0,364.0,0.8343003392219543
6,54.0,402.0,61.0,407.0,0.8273414969444275
6,27.0,430.0,33.0,438.0,0.8270019292831421
6,433.0,441.0,439.0,446.0,0.8256486654281616
6,551.0,432.0,557.0,438.0,0.8120545744895935
6,553.0,379.0,558.0,384.0,0.8098711967468262
6,619.0,444.0,627.0,448.0,0.8031435012817383
6,290.0,429.0,298.0,434.0,0.8005427122116089
6,288.0,442.0,293.0,447.0,0.7954992651939392
6,177.0,444.0,184.0,449.0,0.7940468788146973
6,33.0,438.0,40.0,443.0,0.7931637167930603
6,162.0,436.0,168.0,441.0,0.7931591868400574
6,681.0,425.0,685.0,432.0,0.7808164358139038
6,675.0,443.0,682.0,447.0,0.7766646146774292
6,178.0,439.0,188.0,445.0,0.7762081027030945
6,155.0,436.0,161.0,442.0,0.765059769153595
6,413.0,440.0,418.0,445.0,0.763416588306427
6,45.0,439.0,50.0,443.0,0.7619750499725342
6,124.0,436.0,130.0,443.0,0.7611128687858582
6,507.0,441.0,512.0,445.0,0.7586545944213867
6,407.0,441.0,411.0,446.0,0.7563124895095825
6,631.0,438.0,637.0,447.0,0.7546908259391785
6,531.0,440.0,537.0,445.0,0.7538742423057556
6,129.0,440.0,135.0,445.0,0.7375691533088684
6,526.0,440.0,531.0,445.0,0.7360743284225464
6,658.0,442.0,663.0,446.0,0.7227731943130493
6,547.0,441.0,552.0,446.0,0.6804444193840027
6,627.0,442.0,633.0,448.0,0.5607364773750305
6,639.0,442.0,649.0,445.0,0.5469030737876892
6,628.0,442.0,634.0,448.0,0.4878332018852234
7,412.0,411.0,417.0,420.0,0.8430024981498718
7,391.0,352.0,398.0,358.0,0.8403254747390747
7,54.0,400.0,60.0,407.0,0.8349424004554749
7,66.0,355.0,72.0,364.0,0.828740656375885
7,27.0,430.0,33.0,438.0,0.8282290101051331
7,502.0,414.0,507.0,421.0,0.8271514177322388
7,63.0,440.0,71.0,445.0,0.8263679146766663
7,276.0,414.0,281.0,422.0,0.8243924379348755
7,552.0,378.0,558.0,383.0,0.8207205533981323
7,433.0,442.0,439.0,446.0,0.8204038739204407
7,251.0,439.0,259.0,443.0,0.8197464346885681
7,549.0,430.0,555.0,436.0,0.8191733360290527
7,300.0,435.0,307.0,439.0,0.8162648677825928
7,681.0,423.0,685.0,431.0,0.8105481266975403
7,257.0,377.0,262.0,383.0,0.8003374338150024
7,619.0,444.0,627.0,448.0,0.7961444854736328
7,411.0,440.0,418.0,445.0,0.7933000922203064
7,124.0,436.0,129.0,444.0,0.7893245816230774
7,675.0,443.0,682.0,447.0,0.7882408499717712
7,291.0,428.0,298.0,434.0,0.7869535684585571
7,658.0,443.0,665.0,447.0,0.7849571704864502
7,161.0,436.0,167.0,441.0,0.7773054838180542
7,176.0,444.0,183.0,448.0,0.776869535446167
7,547.0,442.0,552.0,446.0,0.7756202220916748
7,153.0,437.0,161.0,442.0,0.7728205323219299
7,287.0,442.0,293.0,447.0,0.7711796760559082
7,630.0,436.0,636.0,445.0,0.7694134712219238
7,130.0,440.0,136.0,445.0,0.7660170197486877
7,507.0,441.0,512.0,445.0,0.7632476687431335
7,182.0,438.0,188.0,444.0,0.7536079287528992
7,530.0,440.0,537.0,445.0,0.7522876858711243
7,45.0,439.0,50.0,443.0,0.7372997999191284
7,526.0,440.0,530.0,444.0,0.723081111907959
7,33.0,439.0,40.0,444.0,0.7206277251243591
7,176.0,440.0,182.0,444.0,0.6064079999923706
7,407.0,441.0,411.0,446.0,0.5431126952171326
7,628.0,440.0,634.0,447.0,0.4213975667953491
8,548.0,428.0,553.0,435.0,0.8401502370834351
8,392.0,352.0,399.0,357.0,0.8296281099319458
8,54.0,397.0,59.0,406.0,0.8283015489578247
8,411.0,408.0,416.0,417.0,0.8272784352302551
8,276.0,413.0,282.0,421.0,0.8262012600898743
8,27.0,430.0,33.0,438.0,0.8261712789535522
8,67.0,354.0,72.0,363.0,0.8218512535095215
8,502.0,414.0,507.0,421.0,0.8207001686096191
8,252.0,439.0,259.0,443.0,0.8164226412773132
8,263.0,396.0,271.0,402.0,0.8152813911437988
8,551.0,376.0,556.0,382.0,0.8152568340301514
8,410.0,440.0,416.0,444.0,0.812504768371582
8,433.0,442.0,439.0,446.0,0.8122246265411377
8,631.0,434.0,636.0,443.0,0.8076698780059814
8,297.0,434.0,305.0,438.0,0.7996435761451721
8,681.0,422.0,685.0,429.0,0.7953543663024902
8,124.0,436.0,129.0,444.0,0.7908452153205872
8,291.0,428.0,299.0,434.0,0.7883018851280212
8,527.0,440.0,536.0,445.0,0.787815272808075
8,619.0,444.0,628.0,449.0,0.7825100421905518
8,161.0,436.0,167.0,441.0,0.7818825244903564
8,548.0,442.0,553.0,446.0,0.7815073132514954
8,405.0,441.0,411.0,446.0,0.774230420589447
8,182.0,439.0,188.0,445.0,0.7722834944725037
8,33.0,439.0,40.0,444.0,0.7700552344322205
8,507.0,441.0,512.0,445.0,0.7697861790657043
8,660.0,442.0,668.0,447.0,0.7599195837974548
8,675.0,443.0,681.0,448.0,0.7563813328742981
8,288.0,442.0,294.0,447.0,0.753814160823822
8,131.0,440.0,137.0,445.0,0.7480722665786743
8,155.0,437.0,162.0,442.0,0.7438175678253174
8,45.0,439.0,51.0,443.0,0.7347760200500488
8,62.0,441.0,67.0,445.0,0.7136488556861877
8,174.0,440.0,180.0,445.0,0.7005624771118164
8,150.0,438.0,156.0,442.0,0.6854351758956909
8,68.0,440.0,72.0,444.0,0.664092481136322
9,55.0,395.0,59.0,404.0,0.8408785462379456
9,547.0,427.0,553.0,434.0,0.840470552444458
9,410.0,406.0,415.0,415.0,0.8361358046531677
9,277.0,411.0,283.0,420.0,0.8348692059516907
9,394.0,351.0,402.0,356.0,0.8347947001457214
9,502.0,414.0,507.0,421.0,0.8287942409515381
9,28.0,429.0,34.0,437.0,0.8270682096481323
9,292.0,413.0,300.0,419.0,0.8205946087837219
9,253.0,439.0,260.0,443.0,0.8165204524993896
9,66.0,353.0,72.0,362.0,0.8165099024772644
9,550.0,376.0,556.0,381.0,0.8121545314788818
9,432.0,442.0,437.0,446.0,0.8026925921440125
9,631.0,431.0,636.0,440.0,0.7994982004165649
9,404.0,440.0,414.0,446.0,0.7897310853004456
9,528.0,440.0,536.0,445.0,0.7882413864135742
9,296.0,433.0,303.0,438.0,0.7847818732261658
9,681.0,421.0,685.0,428.0,0.7808387279510498
9,620.0,444.0,628.0,449.0,0.7777626514434814
9,549.0,442.0,554.0,446.0,0.7749139666557312
9,662.0,443.0,670.0,447.0,0.7708820104598999
9,125.0,436.0,130.0,444.0,0.7705041170120239
9,161.0,436.0,167.0,441.0,0.7680276036262512
9,62.0,441.0,68.0,445.0,0.7665555477142334
9,45.0,439.0,51.0,443.0,0.7637349963188171
9,182.0,440.0,188.0,445.0,0.7582721710205078
9,507.0,441.0,512.0,445.0,0.7566145062446594
9,288.0,442.0,294.0,447.0,0.7533986568450928
9,32.0,439.0,39.0,444.0,0.7509602904319763
9,675.0,444.0,680.0,448.0,0.7388635873794556
9,156.0,437.0,162.0,442.0,0.7319514751434326
9,292.0,427.0,299.0,432.0,0.7315250039100647
9,131.0,440.0,138.0,444.0,0.7231987714767456
9,69.0,440.0,73.0,445.0,0.694579541683197
9,149.0,438.0,156.0,442.0,0.6835241913795471
9,172.0,440.0,179.0,444.0,0.6834239363670349
9,629.0,440.0,633.0,445.0,0.4660116732120514
9,639.0,441.0,649.0,446.0,0.40988579392433167
10,396.0,350.0,403.0,355.0,0.8457211852073669
10,409.0,404.0,415.0,413.0,0.8339617848396301
10,28.0,429.0,34.0,437.0,0.8324098587036133
10,278.0,411.0,284.0,419.0,0.8318833112716675
10,54.0,391.0,58.0,400.0,0.8291391730308533
10,501.0,414.0,506.0,420.0,0.8285433053970337
10,65.0,351.0,71.0,359.0,0.826102614402771
10,546.0,425.0,552.0,432.0,0.8254416584968567
10,253.0,439.0,260.0,443.0,0.8203724026679993
10,64.0,428.0,70.0,435.0,0.817053496837616
10,430.0,442.0,436.0,446.0,0.8128615617752075
10,402.0,440.0,411.0,446.0,0.8100965619087219
10,631.0,429.0,635.0,437.0,0.8099754452705383
10,299.0,414.0,304.0,422.0,0.8073834180831909
10,549.0,375.0,554.0,380.0,0.8051761984825134
10,295.0,433.0,303.0,438.0,0.7977966070175171
10,527.0,440.0,536.0,445.0,0.7960002422332764
10,124.0,436.0,130.0,444.0,0.7881771326065063
10,549.0,442.0,554.0,446.0,0.7821848392486572
10,680.0,420.0,685.0,427.0,0.7762863039970398
10,664.0,442.0,672.0,447.0,0.7737628817558289
10,69.0,440.0,73.0,444.0,0.769728422164917
10,292.0,427.0,299.0,433.0,0.7688860297203064
10,46.0,438.0,53.0,443.0,0.7601646184921265
10,288.0,442.0,294.0,447.0,0.7594177722930908
10,640.0,442.0,648.0,445.0,0.7539436221122742
10,507.0,441.0,512.0,446.0,0.7504101991653442
10,619.0,444.0,627.0,448.0,0.7426152229309082
10,131.0,440.0,137.0,444.0,0.7366902828216553
10,183.0,441.0,189.0,445.0,0.7327131628990173
10,32.0,439.0,39.0,443.0,0.7311058640480042
10,161.0,436.0,167.0,441.0,0.704300045967102
10,155.0,437.0,162.0,441.0,0.7012384533882141
10,148.0,438.0,154.0,442.0,0.6933848857879639
10,170.0,439.0,176.0,444.0,0.6598501801490784
10,675.0,444.0,679.0,448.0,0.6056946516036987
11,398.0,348.0,405.0,353.0,0.8368302583694458
11,54.0,388.0,58.0,398.0,0.8352416753768921
11,409.0,403.0,414.0,412.0,0.8349345326423645
11,545.0,424.0,551.0,431.0,0.8333995938301086
11,279.0,410.0,285.0,417.0,0.8319316506385803
11,500.0,413.0,506.0,420.0,0.8282813429832458
11,65.0,347.0,71.0,356.0,0.8223612904548645
11,400.0,440.0,408.0,446.0,0.8204751014709473
11,253.0,439.0,260.0,443.0,0.8199785947799683
11,429.0,442.0,435.0,446.0,0.819039523601532
11,630.0,426.0,635.0,434.0,0.816482663154602
11,547.0,375.0,553.0,380.0,0.8102832436561584
11,41.0,410.0,49.0,415.0,0.8089362382888794
11,527.0,440.0,536.0,445.0,0.8071513175964355
11,299.0,414.0,304.0,422.0,0.8054344058036804
11,28.0,428.0,34.0,437.0,0.799999475479126
11,124.0,436.0,130.0,444.0,0.7971315979957581
11,59.0,432.0,64.0,439.0,0.7854490280151367
11,549.0,442.0,554.0,446.0,0.7780771851539612
11,295.0,433.0,303.0,438.0,0.7772622108459473
11,665.0,443.0,673.0,447.0,0.7705926895141602
11,680.0,419.0,685.0,426.0,0.7667628526687622
11,183.0,441.0,189.0,445.0,0.7617373466491699
11,507.0,442.0,511.0,446.0,0.7594597935676575
11,292.0,427.0,299.0,433.0,0.758720874786377
11,640.0,442.0,648.0,446.0,0.7512449026107788
11,47.0,439.0,53.0,443.0,0.7487632632255554
11,288.0,443.0,294.0,448.0,0.7451853156089783
11,30.0,438.0,37.0,443.0,0.7450695037841797
11,619.0,444.0,627.0,448.0,0.7399990558624268
11,131.0,440.0,138.0,444.0,0.7355585098266602
11,146.0,438.0,152.0,442.0,0.7036745548248291
11,156.0,436.0,163.0,441.0,0.6922032833099365
11,674.0,443.0,678.0,448.0,0.6548153758049011
11,168.0,438.0,173.0,444.0,0.5539127588272095
12,630.0,423.0,634.0,431.0,0.8411428332328796
12,545.0,424.0,551.0,430.0,0.8383839130401611
12,253.0,439.0,260.0,444.0,0.8365380764007568
12,55.0,386.0,60.0,394.0,0.8352149128913879
12,280.0,409.0,287.0,416.0,0.833362340927124
12,409.0,403.0,415.0,412.0,0.8307182788848877
12,29.0,428.0,35.0,436.0,0.8280741572380066
12,66.0,346.0,71.0,355.0,0.8258829712867737
12,399.0,440.0,406.0,446.0,0.8227134943008423
12,300.0,413.0,305.0,421.0,0.8189003467559814
12,400.0,347.0,407.0,352.0,0.8177914619445801
12,500.0,413.0,505.0,418.0,0.8127908706665039
12,428.0,442.0,434.0,446.0,0.8126290440559387
12,545.0,375.0,551.0,379.0,0.806573748588562
12,528.0,440.0,536.0,445.0,0.79728764295578
12,294.0,433.0,301.0,438.0,0.7950399518013
12,125.0,436.0,130.0,444.0,0.7937384843826294
12,550.0,441.0,555.0,446.0,0.7859424948692322
12,183.0,441.0,189.0,445.0,0.7840277552604675
12,11.0,394.0,17.0,400.0,0.7779505848884583
12,292.0,427.0,300.0,432.0,0.7743907570838928
12,29.0,438.0,36.0,442.0,0.7732190489768982
12,287.0,442.0,294.0,447.0,0.7699247598648071
12,507.0,441.0,511.0,446.0,0.7682594656944275
12,680.0,418.0,685.0,425.0,0.7662720084190369
12,47.0,439.0,54.0,444.0,0.7655994892120361
12,54.0,439.0,59.0,444.0,0.7459038496017456
12,131.0,440.0,138.0,444.0,0.7444531321525574
12,666.0,443.0,677.0,448.0,0.7422361373901367
12,640.0,442.0,647.0,446.0,0.7419823408126831
12,619.0,444.0,627.0,449.0,0.7343514561653137
12,145.0,438.0,151.0,442.0,0.7172549366950989
12,168.0,437.0,173.0,442.0,0.7102084159851074
12,155.0,436.0,163.0,441.0,0.6718322038650513
12,160.0,436.0,166.0,442.0,0.5614772439002991
13,545.0,422.0,551.0,429.0,0.8378781080245972
13,628.0,420.0,633.0,428.0,0.836062490940094
13,56.0,383.0,62.0,391.0,0.8343324661254883
13,19.0,395.0,27.0,401.0,0.8324141502380371
13,543.0,374.0,549.0,378.0,0.8282472491264343
13,402.0,345.0,408.0,351.0,0.8267799019813538
13,409.0,403.0,415.0,412.0,0.8247267007827759
13,253.0,439.0,260.0,444.0,0.8237497806549072
13,66.0,345.0,71.0,354.0,0.8213553428649902
13,29.0,428.0,35.0,436.0,0.8204596042633057
13,395.0,441.0,405.0,446.0,0.8192158341407776
13,300.0,413.0,305.0,420.0,0.8154248595237732
13,499.0,413.0,505.0,418.0,0.815034031867981
13,282.0,408.0,289.0,414.0,0.810573160648346
13,427.0,442.0,433.0,446.0,0.8080541491508484
13,527.0,440.0,535.0,445.0,0.8011940717697144
13,550.0,441.0,555.0,446.0,0.7915577292442322
13,183.0,441.0,189.0,445.0,0.7815859913825989
13,124.0,436.0,130.0,444.0,0.7783059477806091
13,507.0,441.0,511.0,445.0,0.767776608467102
13,286.0,442.0,293.0,447.0,0.7669413089752197
13,292.0,427.0,299.0,432.0,0.7605801224708557
13,619.0,444.0,626.0,449.0,0.7595419883728027
13,680.0,418.0,685.0,424.0,0.7505979537963867
13,292.0,434.0,300.0,438.0,0.7486689686775208
13,131.0,440.0,138.0,445.0,0.7443258762359619
13,640.0,442.0,647.0,446.0,0.7376302480697632
13,47.0,439.0,54.0,444.0,0.7322381138801575
13,28.0,438.0,35.0,443.0,0.7312219142913818
13,666.0,443.0,676.0,447.0,0.7289309501647949
13,142.0,438.0,149.0,443.0,0.7208977937698364
13,53.0,438.0,59.0,443.0,0.716569721698761
13,156.0,436.0,163.0,441.0,0.673875093460083
13,167.0,437.0,172.0,442.0,0.6619583964347839
13,161.0,436.0,166.0,442.0,0.4341289699077606
14,545.0,421.0,551.0,428.0,0.8427963852882385
14,627.0,416.0,632.0,424.0,0.8389434218406677
14,403.0,343.0,410.0,349.0,0.8372101783752441
14,541.0,374.0,548.0,378.0,0.8343204259872437
14,410.0,403.0,415.0,412.0,0.8308089375495911
14,253.0,439.0,260.0,444.0,0.829991340637207
14,58.0,380.0,63.0,388.0,0.8284845352172852
14,66.0,345.0,71.0,354.0,0.8271255493164062
14,44.0,417.0,51.0,423.0,0.8158105611801147
14,300.0,411.0,305.0,419.0,0.8153184652328491
14,527.0,440.0,535.0,445.0,0.814056396484375
14,499.0,413.0,504.0,417.0,0.8084598779678345
14,427.0,441.0,432.0,446.0,0.8039900064468384
14,283.0,407.0,291.0,413.0,0.8023725748062134
14,29.0,428.0,35.0,436.0,0.8000251054763794
14,507.0,441.0,512.0,445.0,0.7861719727516174
14,551.0,441.0,556.0,445.0,0.784845232963562
14,183.0,441.0,189.0,445.0,0.7834993004798889
14,27.0,438.0,34.0,443.0,0.7800103425979614
14,124.0,436.0,129.0,444.0,0.7787104249000549
14,285.0,442.0,292.0,447.0,0.7690330743789673
14,54.0,438.0,58.0,444.0,0.7683718800544739
14,680.0,417.0,685.0,423.0,0.7632914781570435
14,47.0,439.0,53.0,444.0,0.7632681727409363
