frame,ID,x,y
0,26,168.68458557128906,438.3161926269531
1,51,529.1549682617188,441.4487915039063
3,6376,66.60865592956543,441.8162689208984
47,6376,69.71676254272461,270.24586486816406
49,65,657.6963195800781,439.19866943359375
60,6376,72.65919876098633,371.5430755615234
243,6364,671.5420837402344,444.3921508789063
280,53,542.7589416503906,101.21148681640624
281,53,542.9071044921875,101.58766174316406
290,23,146.81375122070312,102.07984924316406
