confidence,min_matching,brownian_pos_noise,lost_track_buffer,asso_func,vial_count_error,per_id_coverage_loss,short_track_count,per_frame_id_variance
0.1,0.01,5.0,120,giou,52.0,261.05,12,13.593927599282722
0.1,0.01,5.0,180,diou,59.0,217.20833333333334,2,13.645233650080714
0.1,0.01,5.0,180,giou,52.0,261.05,12,13.593927599282722
0.1,0.01,5.0,240,diou,60.0,217.20833333333334,1,13.645233650080714
0.1,0.01,5.0,240,giou,52.0,261.05,12,13.593927599282722
0.1,0.01,10.0,30,diou,74.0,240.16666666666666,8,13.750401013990857
0.1,0.01,10.0,30,giou,56.0,265.5483870967742,12,13.669305077015242
0.1,0.01,10.0,60,diou,67.0,233.01923076923077,6,13.721133022349239
0.1,0.01,10.0,60,giou,56.0,262.9016393442623,13,13.671656850960163
0.1,0.01,10.0,90,diou,61.0,221.30612244897958,4,13.685351345505103
0.1,0.01,10.0,90,giou,46.0,260.56666666666666,13,13.625218642383246
0.1,0.01,10.0,120,diou,58.0,212.74468085106383,3,13.664138380276842
0.1,0.01,10.0,120,giou,48.0,260.85,11,13.621491407437539
0.1,0.01,10.0,180,diou,58.0,212.74468085106383,3,13.664138380276842
0.1,0.01,10.0,180,giou,49.0,260.8666666666667,10,13.623121873154034
0.1,0.01,10.0,240,diou,58.0,212.70212765957447,1,13.657848579992832
0.1,0.01,10.0,240,giou,50.0,260.8666666666667,10,13.623121873154034
0.1,0.01,20.0,30,diou,71.0,236.62264150943398,10,13.737290047280116
0.1,0.01,20.0,30,giou,58.0,265.8225806451613,13,13.623961063519365
0.1,0.01,20.0,60,diou,66.0,233.3846153846154,7,13.731630033875698
0.1,0.01,20.0,60,giou,59.0,265.7903225806451,13,13.646513037567429
0.1,0.01,20.0,90,diou,58.0,216.83333333333334,3,13.692961826126927
0.1,0.01,20.0,90,giou,53.0,262.9672131147541,12,13.629039556138014
0.1,0.01,20.0,120,diou,55.0,212.40425531914894,2,13.671751172591616
0.1,0.01,20.0,120,giou,52.0,260.41666666666663,11,13.62528563244766
0.1,0.01,20.0,180,diou,55.0,212.40425531914894,2,13.671751172591616
0.1,0.01,20.0,180,giou,52.0,260.41666666666663,11,13.62528563244766
0.1,0.01,20.0,240,diou,57.0,212.3404255319149,1,13.675113576346718
0.1,0.01,20.0,240,giou,53.0,260.58333333333337,10,13.632835005243138
0.1,0.05,1.0,30,diou,56.0,300.0897435897436,26,13.560846891014346
0.1,0.05,1.0,30,giou,74.0,340.68468468468467,49,13.362346537079647
0.1,0.05,1.0,60,diou,44.0,285.7714285714286,17,13.512079281863718
0.1,0.05,1.0,60,giou,63.0,331.1,40,13.357470736586897
0.1,0.05,1.0,90,diou,41.0,283.768115942029,16,13.515462429654784
0.1,0.05,1.0,90,giou,58.0,326.14736842105265,35,13.34596441193718
0.1,0.05,1.0,120,diou,42.0,286.0857142857143,15,13.51238417704707
0.1,0.05,1.0,120,giou,57.0,326.37894736842105,28,13.296234479966515
0.1,0.05,1.0,180,diou,42.0,283.94202898550725,14,13.520587534918965
0.1,0.05,1.0,180,giou,56.0,325.4468085106383,26,13.308116664970397
0.1,0.05,1.0,240,diou,42.0,283.95652173913044,14,13.51793243724501
0.1,0.05,1.0,240,giou,57.0,326.5368421052632,26,13.313060975266621
0.1,0.05,3.0,30,diou,58.0,301.56962025316454,26,13.554571579730634
0.1,0.05,3.0,30,giou,72.0,340.51351351351354,48,13.347555634615299
0.1,0.05,3.0,60,diou,44.0,283.4347826086956,14,13.519392873826323
0.1,0.05,3.0,60,giou,59.0,326.90625,36,13.331914024034276
0.1,0.05,3.0,90,diou,40.0,281.4264705882353,13,13.523223136224086
0.1,0.05,3.0,90,giou,53.0,320.2111111111111,28,13.332218652252205
0.1,0.05,3.0,120,diou,40.0,283.94202898550725,12,13.50543402626633
0.1,0.05,3.0,120,giou,53.0,321.5824175824176,27,13.299061295515221
0.1,0.05,3.0,180,diou,41.0,281.69117647058823,12,13.510660385474752
0.1,0.05,3.0,180,giou,52.0,320.56666666666666,26,13.301595060510026
0.1,0.05,3.0,240,diou,41.0,281.69117647058823,12,13.510660385474752
0.1,0.05,3.0,240,giou,53.0,321.75824175824175,27,13.300861412810711
0.1,0.05,5.0,30,diou,59.0,304.8024691358025,26,13.54316722448538
0.1,0.05,5.0,30,giou,71.0,338.1388888888889,51,13.332364039454916
0.1,0.05,5.0,60,diou,43.0,283.28985507246375,16,13.51684457955735
0.1,0.05,5.0,60,giou,63.0,329.0816326530612,36,13.331817775283533
0.1,0.05,5.0,90,diou,40.0,281.27941176470586,16,13.534331597850445
0.1,0.05,5.0,90,giou,55.0,320.35555555555555,26,13.324753889767333
0.1,0.05,5.0,120,diou,40.0,283.82608695652175,14,13.51948987422621
0.1,0.05,5.0,120,giou,57.0,324.1182795698925,28,13.284441619100347
0.1,0.05,5.0,180,diou,41.0,281.5441176470588,12,13.530134819131257
0.1,0.05,5.0,180,giou,57.0,323.1521739130435,21,13.266372721679176
0.1,0.05,5.0,240,diou,41.0,281.5441176470588,12,13.530134819131257
0.1,0.05,5.0,240,giou,58.0,324.3010752688172,22,13.266372721679176
0.1,0.05,10.0,30,diou,56.0,304.8148148148148,27,13.547263862348718
0.1,0.05,10.0,30,giou,76.0,341.3392857142857,51,13.354714711258836
0.1,0.05,10.0,60,diou,41.0,281.0441176470588,14,13.501139746017683
0.1,0.05,10.0,60,giou,63.0,331.02,39,13.345519801983768
0.1,0.05,10.0,90,diou,39.0,278.8955223880597,13,13.495716592668012
0.1,0.05,10.0,90,giou,53.0,320.15555555555557,31,13.34090629255266
0.1,0.05,10.0,120,diou,41.0,283.768115942029,11,13.50403759161087
0.1,0.05,10.0,120,giou,55.0,323.8494623655914,30,13.329365236255878
0.1,0.05,10.0,180,diou,42.0,281.5441176470588,10,13.517963352634661
0.1,0.05,10.0,180,giou,55.0,323.0108695652174,25,13.329310542026546
0.1,0.05,10.0,240,diou,42.0,281.5441176470588,10,13.517963352634661
0.1,0.05,10.0,240,giou,56.0,324.13978494623655,26,13.329761198330088
0.1,0.05,20.0,30,diou,59.0,306.1951219512195,27,13.55698479207656
0.1,0.05,20.0,30,giou,74.0,339.74545454545455,46,13.342637326485743
0.1,0.05,20.0,60,diou,43.0,281.19117647058823,14,13.521504233950518
0.1,0.05,20.0,60,giou,62.0,329.03061224489795,36,13.360502915578216
0.1,0.05,20.0,90,diou,40.0,281.3235294117647,15,13.524910550474292
0.1,0.05,20.0,90,giou,57.0,323.7096774193548,31,13.349138165533116
0.1,0.05,20.0,120,diou,41.0,283.9855072463768,14,13.512509192368217
0.1,0.05,20.0,120,giou,56.0,323.7741935483871,28,13.325197175266457
0.1,0.05,20.0,180,diou,41.0,281.77941176470586,13,13.51349590204574
0.1,0.05,20.0,180,giou,56.0,323.9569892473118,28,13.333430644197803
0.1,0.05,20.0,240,diou,41.0,281.77941176470586,13,13.51349590204574
0.1,0.05,20.0,240,giou,56.0,323.9569892473118,27,13.332481055748893
0.1,0.1,1.0,30,diou,54.0,322.8510638297872,36,13.472205234152334
0.1,0.1,1.0,30,giou,94.0,359.5474452554745,72,13.143781767425043
0.1,0.1,1.0,60,diou,50.0,318.8333333333333,31,13.443221716150235
0.1,0.1,1.0,60,giou,83.0,353.468253968254,60,13.106068028173125
0.1,0.1,1.0,90,diou,46.0,315.2068965517241,27,13.443431073771853
0.1,0.1,1.0,90,giou,77.0,349.9166666666667,54,13.10347641442748
0.1,0.1,1.0,120,diou,43.0,311.26190476190476,22,13.437591054765969
0.1,0.1,1.0,120,giou,76.0,349.2689075630252,54,13.113566014740194
0.1,0.1,1.0,180,diou,43.0,311.25,22,13.438467894846776
0.1,0.1,1.0,180,giou,76.0,349.218487394958,55,13.114526071938174
0.1,0.1,1.0,240,diou,44.0,312.6470588235294,23,13.438467894846776
0.1,0.1,1.0,240,giou,78.0,350.5702479338843,56,13.116662904014042
0.1,0.1,3.0,30,diou,57.0,325.92783505154637,36,13.500376907755928
0.1,0.1,3.0,30,giou,98.0,361.4326241134752,72,13.124592349824765
0.1,0.1,3.0,60,diou,50.0,318.4666666666667,29,13.461282443384263
0.1,0.1,3.0,60,giou,82.0,352.728,56,13.096177512895519
0.1,0.1,3.0,90,diou,45.0,313.45348837209303,24,13.458607762170839
0.1,0.1,3.0,90,giou,80.0,351.7073170731707,53,13.090316055256586
0.1,0.1,3.0,120,diou,43.0,310.82142857142856,22,13.450552749047064
0.1,0.1,3.0,120,giou,79.0,351.04098360655735,51,13.08248041736414
0.1,0.1,3.0,180,diou,42.0,309.433734939759,21,13.446183970570893
0.1,0.1,3.0,180,giou,81.0,352.4112903225806,57,13.097447508846734
0.1,0.1,3.0,240,diou,43.0,310.8690476190476,22,13.446183970570893
0.1,0.1,3.0,240,giou,82.0,353.056,57,13.098326084789596
0.1,0.1,5.0,30,diou,59.0,327.98989898989896,38,13.486570300697974
0.1,0.1,5.0,30,giou,98.0,361.5390070921986,74,13.113580261410617
0.1,0.1,5.0,60,diou,50.0,318.7,30,13.439003091454893
0.1,0.1,5.0,60,giou,85.0,354.5546875,58,13.098281395512666
0.1,0.1,5.0,90,diou,46.0,315.1034482758621,27,13.432493575126525
0.1,0.1,5.0,90,giou,79.0,351.0983606557377,51,13.105995550641282
0.1,0.1,5.0,120,diou,45.0,313.7674418604651,23,13.427821477652888
0.1,0.1,5.0,120,giou,78.0,350.4710743801653,53,13.082781030043062
0.1,0.1,5.0,180,diou,44.0,312.34117647058827,18,13.435669227744139
0.1,0.1,5.0,180,giou,78.0,350.4876033057851,53,13.092954996451596
0.1,0.1,5.0,240,diou,45.0,313.7325581395349,19,13.433349937676267
0.1,0.1,5.0,240,giou,78.0,350.5123966942149,52,13.093837347392961
0.1,0.1,10.0,30,diou,60.0,329.04,38,13.500282821821534
0.1,0.1,10.0,30,giou,95.0,360.0507246376811,70,13.107517541297193
0.1,0.1,10.0,60,diou,49.0,317.4157303370787,30,13.438246504137389
0.1,0.1,10.0,60,giou,85.0,354.546875,59,13.103411763526175
0.1,0.1,10.0,90,diou,45.0,313.6860465116279,27,13.445381243268578
0.1,0.1,10.0,90,giou,81.0,352.3790322580645,56,13.114725929817165
0.1,0.1,10.0,120,diou,44.0,312.3176470588235,22,13.435433019960069
0.1,0.1,10.0,120,giou,79.0,351.1475409836066,54,13.1147111042912
0.1,0.1,10.0,180,diou,43.0,310.9404761904762,21,13.433123060473703
0.1,0.1,10.0,180,giou,79.0,351.11475409836066,53,13.110315207079017
0.1,0.1,10.0,240,diou,44.0,312.36470588235295,22,13.435539880901702
0.1,0.1,10.0,240,giou,80.0,351.7967479674797,53,13.113263969604901
0.1,0.1,20.0,30,diou,58.0,326.8979591836735,41,13.483864327488105
0.1,0.1,20.0,30,giou,94.0,359.4087591240876,70,13.100390659401677
0.1,0.1,20.0,60,diou,52.0,321.1304347826087,33,13.432432164787846
0.1,0.1,20.0,60,giou,83.0,353.2857142857143,55,13.106229975387933
0.1,0.1,20.0,90,diou,47.0,316.375,26,13.43711897928807
0.1,0.1,20.0,90,giou,83.0,353.46031746031747,56,13.095954515145241
0.1,0.1,20.0,120,diou,44.0,312.2352941176471,22,13.428888710738489
0.1,0.1,20.0,120,giou,84.0,354.09448818897636,59,13.094081015255275
0.1,0.1,20.0,180,diou,43.0,310.8333333333333,20,13.430466411121166
0.1,0.1,20.0,180,giou,83.0,353.531746031746,57,13.094369878770372
0.1,0.1,20.0,240,diou,44.0,312.2352941176471,21,13.430466411121166
0.1,0.1,20.0,240,giou,84.0,354.18110236220474,58,13.09879520431986
0.1,0.2,1.0,30,diou,90.0,357.2406015037594,66,13.161603069055314
0.1,0.2,1.0,30,giou,123.0,372.96385542168673,94,12.992341810531446
0.1,0.2,1.0,60,diou,74.0,347.2051282051282,53,13.145388934964256
0.1,0.2,1.0,60,giou,106.0,366.8255033557047,80,12.953291994911032
0.1,0.2,1.0,90,diou,70.0,344.39823008849555,46,13.137304906470424
0.1,0.2,1.0,90,giou,107.0,367.3333333333333,80,12.94794226601013
0.1,0.2,1.0,120,diou,71.0,345.2280701754386,49,13.132048266472953
0.1,0.2,1.0,120,giou,103.0,365.6095890410959,74,12.934681560295685
0.1,0.2,1.0,180,diou,72.0,346.0782608695652,49,13.130126005159205
0.1,0.2,1.0,180,giou,101.0,364.625,72,12.94876430794124
0.1,0.2,1.0,240,diou,73.0,346.8189655172414,50,13.120903481424566
0.1,0.2,1.0,240,giou,103.0,365.0827586206897,74,12.948501397601792
0.1,0.2,3.0,30,diou,94.0,359.1678832116788,72,13.172881948695709
0.1,0.2,3.0,30,giou,123.0,372.9156626506024,97,12.956060019080644
0.1,0.2,3.0,60,diou,78.0,349.88429752066116,59,13.159684289344984
0.1,0.2,3.0,60,giou,110.0,368.21568627450984,80,12.967666473581234
0.1,0.2,3.0,90,diou,72.0,345.7304347826087,50,13.1490232577514
0.1,0.2,3.0,90,giou,108.0,367.43046357615896,79,12.956485919815044
0.1,0.2,3.0,120,diou,73.0,346.5431034482759,51,13.145853549042304
0.1,0.2,3.0,120,giou,104.0,365.65986394557825,75,12.964146260898293
0.1,0.2,3.0,180,diou,74.0,347.38461538461536,54,13.140018408585256
0.1,0.2,3.0,180,giou,103.0,365.21232876712327,74,12.97487967662979
0.1,0.2,3.0,240,diou,73.0,346.7241379310345,52,13.132710208944891
0.1,0.2,3.0,240,giou,102.0,364.70344827586206,74,12.973682602019762
0.1,0.2,5.0,30,diou,94.0,359.2554744525547,76,13.152336513130251
0.1,0.2,5.0,30,giou,120.0,371.8282208588957,96,12.968766595339783
0.1,0.2,5.0,60,diou,77.0,349.275,57,13.128192206495113
0.1,0.2,5.0,60,giou,108.0,367.4569536423841,76,12.954942021988218
0.1,0.2,5.0,90,diou,72.0,345.9130434782609,49,13.126706354590786
0.1,0.2,5.0,90,giou,108.0,367.4834437086093,79,12.966767318172025
0.1,0.2,5.0,120,diou,73.0,346.69827586206895,48,13.111694982246716
0.1,0.2,5.0,120,giou,104.0,365.7687074829932,75,12.966650423830266
0.1,0.2,5.0,180,diou,75.0,348.1949152542373,50,13.115959485817596
0.1,0.2,5.0,180,giou,103.0,365.2671232876712,73,12.980680863549528
0.1,0.2,5.0,240,diou,74.0,347.5128205128205,49,13.126035759469403
0.1,0.2,5.0,240,giou,102.0,364.75172413793103,71,12.975125116508584
0.1,0.2,10.0,30,diou,91.0,357.6044776119403,72,13.145082490719153
0.1,0.2,10.0,30,giou,122.0,372.57575757575756,96,12.963052520381424
0.1,0.2,10.0,60,diou,76.0,348.5042016806723,54,13.129718803524504
0.1,0.2,10.0,60,giou,107.0,367.0133333333333,77,12.954881031576543
0.1,0.2,10.0,90,diou,72.0,345.7217391304348,49,13.135217349079804
0.1,0.2,10.0,90,giou,106.0,366.6577181208054,78,12.948819062909344
0.1,0.2,10.0,120,diou,74.0,347.2649572649573,50,13.114610973868215
0.1,0.2,10.0,120,giou,104.0,365.7687074829932,75,12.949067043639914
0.1,0.2,10.0,180,diou,76.0,348.78991596638656,51,13.11541684345876
0.1,0.2,10.0,180,giou,103.0,365.2671232876712,74,12.96157227127278
0.1,0.2,10.0,240,diou,74.0,347.44444444444446,48,13.132328065893818
0.1,0.2,10.0,240,giou,102.0,364.80689655172415,72,12.9673741812586
0.1,0.2,20.0,30,diou,92.0,358.22222222222223,74,13.149153811440769
0.1,0.2,20.0,30,giou,123.0,372.8433734939759,97,12.96465553553453
0.1,0.2,20.0,60,diou,76.0,348.52941176470586,60,13.139327902709969
0.1,0.2,20.0,60,giou,110.0,368.2483660130719,80,12.962201916349894
0.1,0.2,20.0,90,diou,71.0,345.10526315789474,54,13.145890555137731
0.1,0.2,20.0,90,giou,106.0,366.5771812080537,78,12.9737108000269
0.1,0.2,20.0,120,diou,72.0,345.8695652173913,53,13.127875002095498
0.1,0.2,20.0,120,giou,101.0,364.34722222222223,73,12.968197225746703
0.1,0.2,20.0,180,diou,75.0,348.08474576271186,53,13.128439755128378
0.1,0.2,20.0,180,giou,102.0,364.8,71,12.984983209974619
0.1,0.2,20.0,240,diou,74.0,347.38461538461536,51,13.135951477671133
0.1,0.2,20.0,240,giou,103.0,365.1986301369863,73,12.98085112524573
0.1,0.3,1.0,30,diou,126.0,374.1183431952663,95,12.931189465763708
0.1,0.3,1.0,30,giou,142.0,379.4918918918919,109,12.896439709370506
0.1,0.3,1.0,60,diou,111.0,368.7077922077922,78,12.9347820776385
0.1,0.3,1.0,60,giou,129.0,375.7732558139535,93,12.886572561546684
0.1,0.3,1.0,90,diou,107.0,367.14666666666665,74,12.945875099656558
0.1,0.3,1.0,90,giou,121.0,373.2621951219512,85,12.88511281458104
0.1,0.3,1.0,120,diou,103.0,365.45205479452056,72,12.951921304618768
0.1,0.3,1.0,120,giou,119.0,372.54938271604937,84,12.875149227416607
0.1,0.3,1.0,180,diou,101.0,364.52777777777777,68,12.950264224916587
0.1,0.3,1.0,180,giou,119.0,372.51234567901236,85,12.89985570292432
0.1,0.3,1.0,240,diou,100.0,364.05594405594405,68,12.958645429703825
0.1,0.3,1.0,240,giou,116.0,371.4842767295597,81,12.892872436698857
0.1,0.3,3.0,30,diou,127.0,374.4529411764706,94,12.90731327276848
0.1,0.3,3.0,30,giou,143.0,379.752688172043,113,12.857277980597946
0.1,0.3,3.0,60,diou,111.0,368.6623376623377,77,12.906041361651049
0.1,0.3,3.0,60,giou,130.0,376.15028901734104,96,12.826253268770447
0.1,0.3,3.0,90,diou,107.0,367.18,73,12.911374249752011
0.1,0.3,3.0,90,giou,121.0,373.1829268292683,85,12.86617533106793
0.1,0.3,3.0,120,diou,103.0,365.45205479452056,72,12.920643125533648
0.1,0.3,3.0,120,giou,117.0,371.75,83,12.86418926906308
0.1,0.3,3.0,180,diou,101.0,364.5416666666667,67,12.920852976372707
0.1,0.3,3.0,180,giou,114.0,370.656050955414,80,12.883605434355902
0.1,0.3,3.0,240,diou,100.0,364.0699300699301,67,12.929248071879215
0.1,0.3,3.0,240,giou,113.0,370.3205128205128,79,12.8798746082864
0.1,0.3,5.0,30,diou,128.0,374.6900584795322,97,12.93021908415414
0.1,0.3,5.0,30,giou,140.0,378.9672131147541,107,12.851798826100744
0.1,0.3,5.0,60,diou,113.0,369.46794871794873,77,12.929855638366712
0.1,0.3,5.0,60,giou,128.0,375.44444444444446,96,12.840315034719966
0.1,0.3,5.0,90,diou,106.0,366.75167785234896,71,12.922868924843016
0.1,0.3,5.0,90,giou,116.0,371.35849056603774,82,12.857511155187733
0.1,0.3,5.0,120,diou,101.0,364.59722222222223,67,12.931234149922364
0.1,0.3,5.0,120,giou,113.0,370.2628205128205,79,12.85787430372729
0.1,0.3,5.0,180,diou,102.0,365.0551724137931,63,12.925137495730185
0.1,0.3,5.0,180,giou,112.0,369.8774193548387,76,12.868217204032863
0.1,0.3,5.0,240,diou,102.0,365.048275862069,63,12.933061595310916
0.1,0.3,5.0,240,giou,111.0,369.5194805194805,75,12.864557906821926
0.1,0.3,10.0,30,diou,127.0,374.3,95,12.93651945463505
0.1,0.3,10.0,30,giou,140.0,378.92349726775956,108,12.859694232528543
0.1,0.3,10.0,60,diou,115.0,370.2278481012658,83,12.935721725223171
0.1,0.3,10.0,60,giou,132.0,376.63428571428574,99,12.862180562720495
0.1,0.3,10.0,90,diou,108.0,367.49006622516555,72,12.944613805758168
0.1,0.3,10.0,90,giou,119.0,372.46296296296293,83,12.873134311003053
0.1,0.3,10.0,120,diou,101.0,364.5486111111111,65,12.953174088412407
0.1,0.3,10.0,120,giou,113.0,370.19871794871796,79,12.871631891122197
0.1,0.3,10.0,180,diou,101.0,364.55555555555554,63,12.9502329367622
0.1,0.3,10.0,180,giou,113.0,370.1794871794872,79,12.883570784701703
0.1,0.3,10.0,240,diou,100.0,364.08391608391605,64,12.93559588931714
0.1,0.3,10.0,240,giou,113.0,370.2051282051282,76,12.870977776106033
0.1,0.3,20.0,30,diou,128.0,374.7076023391813,97,12.934587290845124
0.1,0.3,20.0,30,giou,140.0,378.9344262295082,107,12.854395415997535
0.1,0.3,20.0,60,diou,113.0,369.4294871794872,80,12.942342623280028
0.1,0.3,20.0,60,giou,129.0,375.77906976744185,96,12.852286979318128
0.1,0.3,20.0,90,diou,106.0,366.6442953020134,70,12.951982312590077
0.1,0.3,20.0,90,giou,116.0,371.44654088050316,82,12.82980956257564
0.1,0.3,20.0,120,diou,100.0,364.02797202797206,66,12.958372553653959
0.1,0.3,20.0,120,giou,113.0,370.37179487179486,77,12.821367014777682
0.1,0.3,20.0,180,diou,100.0,364.02097902097904,63,12.954507988534173
0.1,0.3,20.0,180,giou,115.0,371.1012658227848,78,12.832302069144509
0.1,0.3,20.0,240,diou,99.0,363.5774647887324,60,12.94610423900124
0.1,0.3,20.0,240,giou,112.0,369.9612903225806,74,12.832737171608017
0.1,0.5,1.0,30,diou,183.0,389.5022222222222,155,12.643782047270186
0.1,0.5,1.0,30,giou,188.0,390.31304347826085,160,12.641379543656665
0.1,0.5,1.0,60,diou,167.0,386.60287081339715,134,12.626724295481923
0.1,0.5,1.0,60,giou,180.0,389.1261261261261,148,12.627849232880509
0.1,0.5,1.0,90,diou,163.0,385.77560975609754,127,12.612759284585133
0.1,0.5,1.0,90,giou,172.0,387.696261682243,138,12.624390285044903
0.1,0.5,1.0,120,diou,160.0,385.0990099009901,125,12.620267716229417
0.1,0.5,1.0,120,giou,164.0,385.9611650485437,128,12.636491227214394
0.1,0.5,1.0,180,diou,154.0,383.7908163265306,117,12.628834886806224
0.1,0.5,1.0,180,giou,162.0,385.54901960784315,125,12.63019522751469
0.1,0.5,1.0,240,diou,153.0,383.5692307692308,116,12.627402995565383
0.1,0.5,1.0,240,giou,161.0,385.3546798029557,125,12.625979661396334
0.1,0.5,3.0,30,diou,179.0,388.7330316742081,153,12.644289318051385
0.1,0.5,3.0,30,giou,181.0,389.0493273542601,152,12.66124401615663
0.1,0.5,3.0,60,diou,165.0,385.9661835748792,133,12.614188859318938
0.1,0.5,3.0,60,giou,171.0,387.1737089201878,141,12.621748024368387
0.1,0.5,3.0,90,diou,157.0,384.19095477386935,125,12.621195530332574
0.1,0.5,3.0,90,giou,164.0,385.8543689320388,129,12.596115229954869
0.1,0.5,3.0,120,diou,158.0,384.46500000000003,128,12.615298733540575
0.1,0.5,3.0,120,giou,158.0,384.55,125,12.625641560969365
0.1,0.5,3.0,180,diou,153.0,383.42051282051284,121,12.609670629626375
0.1,0.5,3.0,180,giou,156.0,384.14646464646466,124,12.600436154205063
0.1,0.5,3.0,240,diou,151.0,382.9637305699482,118,12.611674248344716
0.1,0.5,3.0,240,giou,155.0,383.93401015228426,121,12.599422876171891
0.1,0.5,5.0,30,diou,178.0,388.55,149,12.64608306237146
0.1,0.5,5.0,30,giou,181.0,389.04484304932737,152,12.645771277369617
0.1,0.5,5.0,60,diou,161.0,385.0935960591133,128,12.621836574646538
0.1,0.5,5.0,60,giou,168.0,386.46190476190475,134,12.647483317646435
0.1,0.5,5.0,90,diou,156.0,383.9848484848485,123,12.608914073777656
0.1,0.5,5.0,90,giou,164.0,385.78155339805824,130,12.626339357005463
0.1,0.5,5.0,120,diou,155.0,383.76142131979697,121,12.608556583721667
0.1,0.5,5.0,120,giou,155.0,383.7817258883249,121,12.641972339484228
0.1,0.5,5.0,180,diou,152.0,383.1958762886598,116,12.595104347237964
0.1,0.5,5.0,180,giou,156.0,384.0656565656566,120,12.626126410089707
0.1,0.5,5.0,240,diou,150.0,382.7291666666667,113,12.596641444505057
0.1,0.5,5.0,240,giou,155.0,383.84771573604064,118,12.62473628592232
0.1,0.5,10.0,30,diou,178.0,388.53636363636366,151,12.631549133206054
0.1,0.5,10.0,30,giou,180.0,388.81081081081084,149,12.65084757238001
0.1,0.5,10.0,60,diou,164.0,385.6990291262136,132,12.618317117853675
0.1,0.5,10.0,60,giou,172.0,387.3738317757009,139,12.609320046831225
0.1,0.5,10.0,90,diou,154.0,383.4438775510204,120,12.618447809055269
0.1,0.5,10.0,90,giou,164.0,385.81553398058253,133,12.619838766165214
0.1,0.5,10.0,120,diou,153.0,383.2564102564103,119,12.61378678165502
0.1,0.5,10.0,120,giou,159.0,384.71144278606965,126,12.628411932211582
0.1,0.5,10.0,180,diou,151.0,382.8704663212435,114,12.609284183591361
0.1,0.5,10.0,180,giou,155.0,383.83756345177665,121,12.633836142555113
0.1,0.5,10.0,240,diou,150.0,382.6302083333333,113,12.605853265277373
0.1,0.5,10.0,240,giou,154.0,383.60714285714283,119,12.630558802019637
0.1,0.5,20.0,30,diou,178.0,388.5272727272727,153,12.647257337972672
0.1,0.5,20.0,30,giou,182.0,389.22767857142856,151,12.626575799248393
0.1,0.5,20.0,60,diou,165.0,385.9033816425121,134,12.623143668728252
0.1,0.5,20.0,60,giou,168.0,386.5952380952381,134,12.614953050249659
0.1,0.5,20.0,90,diou,153.0,383.1948717948718,121,12.644589717887262
0.1,0.5,20.0,90,giou,163.0,385.6146341463415,132,12.608556276361778
0.1,0.5,20.0,120,diou,150.0,382.5416666666667,119,12.624090736290082
0.1,0.5,20.0,120,giou,156.0,384.0959595959596,121,12.595194360782529
0.1,0.5,20.0,180,diou,151.0,382.85492227979273,118,12.608343100284515
0.1,0.5,20.0,180,giou,154.0,383.68367346938777,117,12.589277478630327
