y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
7.22,720.76,101,63280,0.336,11.5,101,0.0,0,0.0,False,0.0
333.9,35.78,738,63280,0.436,66.55,738,0.0,0,0.0,True,1.0
331.98,719.24,104,63280,0.462,10.68,104,0.1,0,0.0,False,0.0
330.92,146.64,128,63280,0.491,12.73,128,0.1,0,0.0,False,0.0
322.0,597.27,119,63280,0.56,11.91,119,0.1,0,0.0,False,0.0
319.83,693.24,934,63280,0.423,83.39,934,0.0,0,0.0,True,6.0
315.92,719.18,133,63280,0.432,14.38,133,0.0,0,0.0,False,0.0
315.94,146.85,174,63280,0.49,17.25,174,0.0,0,0.0,False,0.0
314.3,38.91,790,63280,0.263,80.51,790,0.0,0,0.0,True,1.0
335.67,175.9,628,63280,0.298,62.44,628,0.0,0,0.0,True,2.0
314.12,29.04,130,63280,0.456,12.73,130,0.0,0,0.0,False,0.0
302.13,211.73,814,63280,0.335,88.73,814,0.0,0,0.0,True,2.0
298.0,597.05,122,63280,0.526,11.5,122,0.0,0,0.0,False,0.0
287.74,91.36,1036,63280,0.285,94.89,1036,0.0,0,0.0,True,1.0
280.97,719.83,105,63280,0.443,8.63,105,0.0,0,0.0,False,0.0
277.93,597.05,142,63280,0.474,14.38,142,0.0,0,0.0,False,0.0
274.94,146.89,112,63280,0.457,10.68,112,0.1,0,0.0,False,0.0
271.38,216.48,800,63280,0.138,81.33,800,0.0,0,0.0,True,2.0
265.99,597.02,154,63280,0.559,15.2,154,0.0,0,0.0,False,0.0
307.01,597.15,124,63280,0.52,11.5,124,0.0,0,0.0,False,0.0
337.31,711.16,1067,63280,0.3,104.75,1067,0.0,0,0.0,True,6.0
341.07,597.09,111,63280,0.432,12.73,111,0.1,0,0.0,False,0.0
346.04,199.24,965,63280,0.358,86.67,965,0.0,0,0.0,True,2.0
353.88,590.08,817,63280,0.36,94.07,817,0.0,0,0.0,True,5.0
354.08,571.07,886,63280,0.562,87.5,886,0.0,0,0.0,True,5.0
353.02,709.47,710,63280,0.275,95.3,710,0.0,0,0.0,True,6.0
353.02,671.34,791,63280,0.541,78.46,791,0.0,0,0.0,True,6.0
353.02,545.22,561,63280,0.146,80.92,561,0.0,0,0.0,True,5.0
352.78,455.58,896,63280,0.506,89.55,896,0.0,0,0.0,True,4.0
351.53,558.49,435,63280,0.218,61.21,435,0.0,0,0.0,True,5.0
351.99,466.83,933,63280,0.388,82.98,933,0.0,0,0.0,True,4.0
352.16,403.26,842,63280,0.394,92.84,842,0.0,0,0.0,True,4.0
351.9,209.94,752,63280,0.305,99.41,752,0.0,0,0.0,True,2.0
351.41,691.44,898,63280,0.424,101.87,898,0.0,0,0.0,True,6.0
350.68,333.23,1016,63280,0.336,97.36,1016,0.0,0,0.0,True,3.0
351.54,153.49,580,63280,0.184,68.19,580,0.0,0,0.0,True,2.0
351.04,65.52,912,63280,0.093,99.0,912,0.0,0,0.0,True,1.0
349.77,44.39,755,63280,0.414,83.8,755,0.0,0,0.0,True,1.0
349.4,435.36,889,63280,0.36,96.94,889,0.0,0,0.0,True,4.0
349.23,311.97,663,63280,0.3,86.67,663,0.0,0,0.0,True,3.0
349.01,85.31,884,63280,0.5,85.03,884,0.0,0,0.0,True,1.0
347.11,286.24,842,63280,0.432,95.71,842,0.0,0,0.0,True,3.0
259.58,85.06,931,63280,0.356,92.02,931,0.0,0,0.0,True,1.0
255.12,597.1,154,63280,0.456,15.61,154,0.1,0,0.0,False,0.0
336.8,156.99,943,63280,0.371,89.55,943,0.0,0,0.0,True,2.0
245.01,597.05,133,63280,0.512,12.32,133,0.0,0,0.0,False,0.0
75.03,148.95,141,63280,0.516,13.97,141,0.1,0,0.0,False,0.0
73.97,273.34,106,63280,0.526,10.68,106,0.1,0,0.0,False,0.0
72.99,720.42,191,63280,0.455,16.43,191,0.0,0,0.0,False,0.0
64.99,720.4,185,63280,0.476,16.02,185,0.0,0,0.0,False,0.0
63.95,596.41,159,63280,0.464,14.38,159,0.1,0,0.0,False,0.0
58.97,149.01,154,63280,0.528,15.2,154,0.0,0,0.0,False,0.0
56.96,26.8,100,63280,0.472,9.45,100,0.1,0,0.0,False,0.0
51.0,596.39,192,63280,0.478,17.66,192,0.1,0,0.0,False,0.0
48.99,273.34,127,63280,0.533,12.32,127,0.0,0,0.0,False,0.0
41.98,596.28,209,63280,0.489,18.9,209,0.0,0,0.0,False,0.0
40.01,149.37,148,63280,0.495,13.97,148,0.1,0,0.0,False,0.0
39.0,720.4,172,63280,0.463,14.38,172,0.0,0,0.0,False,0.0
37.99,273.65,140,63280,0.478,11.91,140,0.1,0,0.0,False,0.0
28.97,149.61,168,63280,0.478,15.2,168,0.0,0,0.0,False,0.0
23.0,596.33,150,63280,0.542,14.38,150,0.1,0,0.0,False,0.0
18.89,273.38,104,63280,0.471,9.86,104,0.2,0,0.0,False,0.0
16.96,720.36,126,63280,0.475,11.91,126,0.1,0,0.0,False,0.0
17.13,471.84,107,63280,0.319,9.04,107,0.1,0,0.0,False,0.0
251.96,719.88,131,63280,0.411,12.32,131,0.0,0,0.0,False,0.0
89.01,26.73,111,63280,0.459,9.86,111,0.3,0,0.0,False,0.0
90.86,720.46,171,63280,0.415,15.2,171,0.0,0,0.0,False,0.0
12.19,149.63,139,63280,0.384,14.79,139,0.1,0,0.0,False,0.0
194.95,273.35,100,63280,0.506,10.27,100,0.2,0,0.0,False,0.0
241.94,719.95,142,63280,0.436,12.32,142,0.0,0,0.0,False,0.0
228.01,719.99,110,63280,0.451,9.45,110,0.0,0,0.0,False,0.0
218.99,719.94,103,63280,0.474,9.04,103,0.0,0,0.0,False,0.0
208.8,147.27,142,63280,0.425,14.38,142,0.4,0,0.0,False,0.0
195.96,719.91,120,63280,0.437,10.27,120,0.0,0,0.0,False,0.0
96.98,148.79,175,63280,0.52,16.43,175,0.1,0,0.0,False,0.0
194.96,147.71,125,63280,0.476,11.91,125,0.0,0,0.0,False,0.0
186.02,147.88,149,63280,0.51,15.2,149,0.0,0,0.0,False,0.0
165.05,147.96,118,63280,0.48,11.5,118,0.1,0,0.0,False,0.0
177.07,147.86,130,63280,0.505,12.73,130,0.1,0,0.0,False,0.0
154.95,148.01,105,63280,0.475,9.45,105,0.1,0,0.0,False,0.0
149.05,720.11,112,63280,0.502,11.5,112,0.0,0,0.0,False,0.0
137.02,720.27,108,63280,0.532,10.68,108,0.0,0,0.0,False,0.0
129.02,596.87,110,63280,0.488,10.27,110,0.1,0,0.0,False,0.0
119.97,148.62,151,63280,0.485,14.79,151,0.1,0,0.0,False,0.0
112.02,596.68,125,63280,0.508,11.5,125,0.0,0,0.0,False,0.0
110.01,148.67,157,63280,0.465,15.2,157,0.0,0,0.0,False,0.0
104.0,720.42,101,63280,0.477,8.63,101,0.1,0,0.0,False,0.0
156.01,596.85,177,63280,0.51,16.02,177,0.0,0,0.0,False,0.0
319.24,691.93,909,63280,0.445,83.61,909,0.0,1,0.033,True,6.0
313.54,38.21,785,63280,0.288,87.28,785,0.0,1,0.033,True,1.0
334.01,157.75,892,63280,0.359,85.65,892,0.0,1,0.033,True,2.0
270.29,216.21,804,63280,0.191,88.91,804,0.0,1,0.033,True,2.0
335.0,594.65,101,63280,0.49,11.01,101,0.3,1,0.033,False,0.0
336.78,711.02,1131,63280,0.31,103.6,1131,0.0,1,0.033,True,6.0
343.38,198.21,880,63280,0.353,86.47,880,0.0,1,0.033,True,2.0
334.99,143.84,166,63280,0.534,17.13,166,0.0,1,0.033,False,0.0
311.98,270.67,110,63280,0.541,10.6,110,0.1,1,0.033,False,0.0
273.98,716.03,117,63280,0.44,10.2,117,0.0,1,0.033,False,0.0
310.03,594.16,136,63280,0.523,13.05,136,0.1,1,0.033,False,0.0
301.38,210.43,749,63280,0.358,86.06,749,0.0,1,0.033,True,2.0
299.91,594.23,141,63280,0.482,13.87,141,0.0,1,0.033,False,0.0
297.02,270.72,119,63280,0.579,12.64,119,0.1,1,0.033,False,0.0
285.33,91.7,1038,63280,0.322,91.77,1038,0.0,1,0.033,True,1.0
283.95,144.11,135,63280,0.465,14.28,135,0.1,1,0.033,False,0.0
279.13,594.71,127,63280,0.486,13.87,127,0.0,1,0.033,False,0.0
277.99,270.71,110,63280,0.563,11.83,110,0.1,1,0.033,False,0.0
344.44,34.97,783,63280,0.256,80.35,783,0.0,1,0.033,True,1.0
312.09,143.92,223,63280,0.461,23.66,223,0.0,1,0.033,False,0.0
345.02,23.66,104,63280,0.533,10.2,104,0.1,1,0.033,False,0.0
351.32,558.07,414,63280,0.332,67.3,414,0.0,1,0.033,True,5.0
347.29,286.48,817,63280,0.458,84.84,817,0.0,1,0.033,True,3.0
356.02,197.31,119,63280,0.252,11.83,119,0.0,1,0.033,False,0.0
353.79,589.2,807,63280,0.369,86.87,807,0.0,1,0.033,True,5.0
354.01,571.26,883,63280,0.575,78.72,883,0.0,1,0.033,True,5.0
352.92,708.37,761,63280,0.33,96.26,761,0.0,1,0.033,True,6.0
353.06,671.18,805,63280,0.544,77.9,805,0.0,1,0.033,True,6.0
353.01,544.73,538,63280,0.144,81.98,538,0.0,1,0.033,True,5.0
352.12,466.35,887,63280,0.373,79.53,887,0.0,1,0.033,True,4.0
352.91,454.67,901,63280,0.525,88.1,901,0.0,1,0.033,True,4.0
345.02,143.89,167,63280,0.514,17.13,167,0.1,1,0.033,False,0.0
352.06,403.2,847,63280,0.374,93.4,847,0.0,1,0.033,True,4.0
351.44,691.31,913,63280,0.412,101.15,913,0.0,1,0.033,True,6.0
351.59,153.2,603,63280,0.122,74.64,603,0.0,1,0.033,True,2.0
351.06,65.53,939,63280,0.152,93.4,939,0.0,1,0.033,True,1.0
349.69,435.29,819,63280,0.247,93.4,819,0.0,1,0.033,True,4.0
350.12,333.19,1086,63280,0.327,100.33,1086,0.0,1,0.033,True,3.0
349.73,43.94,764,63280,0.4,88.91,764,0.0,1,0.033,True,1.0
348.97,85.17,891,63280,0.51,85.65,891,0.0,1,0.033,True,1.0
348.13,307.01,410,63280,0.439,72.19,410,0.0,1,0.033,True,3.0
351.95,209.56,746,63280,0.301,97.07,746,0.0,1,0.033,True,2.0
267.96,144.18,113,63280,0.406,11.42,113,0.0,1,0.033,False,0.0
114.02,717.04,118,63280,0.459,10.6,118,0.0,1,0.033,False,0.0
261.26,594.21,121,63280,0.405,13.05,121,0.1,1,0.033,False,0.0
151.02,594.16,143,63280,0.522,13.46,143,0.1,1,0.033,False,0.0
150.99,469.9,109,63280,0.54,11.01,109,0.0,1,0.033,False,0.0
151.01,270.66,111,63280,0.533,10.6,111,0.1,1,0.033,False,0.0
146.97,23.74,126,63280,0.52,12.64,126,0.0,1,0.033,False,0.0
145.0,717.1,115,63280,0.448,9.79,115,0.1,1,0.033,False,0.0
144.95,145.19,100,63280,0.543,10.2,100,0.1,1,0.033,False,0.0
128.94,145.3,100,63280,0.455,9.38,100,0.1,1,0.033,False,0.0
123.96,270.87,105,63280,0.472,10.6,105,0.1,1,0.033,False,0.0
160.11,270.72,119,63280,0.518,12.24,119,0.0,1,0.033,False,0.0
265.0,23.7,118,63280,0.563,11.83,118,0.0,1,0.033,False,0.0
99.02,593.63,108,63280,0.495,10.6,108,0.2,1,0.033,False,0.0
90.94,145.97,122,63280,0.49,12.24,122,0.1,1,0.033,False,0.0
75.94,146.04,141,63280,0.497,14.28,141,0.0,1,0.033,False,0.0
67.01,270.87,112,63280,0.542,11.42,112,0.1,1,0.033,False,0.0
61.02,146.18,118,63280,0.488,11.83,118,0.1,1,0.033,False,0.0
43.0,270.72,110,63280,0.535,11.01,110,0.2,1,0.033,False,0.0
25.01,593.24,123,63280,0.502,12.64,123,0.1,1,0.033,False,0.0
24.0,24.08,109,63280,0.539,11.83,109,0.0,1,0.033,False,0.0
101.1,145.81,136,63280,0.466,13.87,136,0.0,1,0.033,False,0.0
166.0,23.61,121,63280,0.497,10.6,121,0.1,1,0.033,False,0.0
112.96,270.97,108,63280,0.503,10.6,108,0.0,1,0.033,False,0.0
174.99,717.02,143,63280,0.484,12.24,143,0.1,1,0.033,False,0.0
169.0,270.64,128,63280,0.514,12.24,128,0.0,1,0.033,False,0.0
259.95,144.4,107,63280,0.443,11.01,107,0.1,1,0.033,False,0.0
255.73,84.91,979,63280,0.391,89.73,979,0.0,1,0.033,True,1.0
248.99,594.07,167,63280,0.474,14.68,167,0.1,1,0.033,False,0.0
237.0,594.07,137,63280,0.457,11.83,137,0.0,1,0.033,False,0.0
231.01,717.0,117,63280,0.466,10.2,117,0.1,1,0.033,False,0.0
213.07,144.95,154,63280,0.499,15.09,154,0.0,1,0.033,False,0.0
210.95,594.1,106,63280,0.484,10.2,106,0.1,1,0.033,False,0.0
210.99,23.82,117,63280,0.58,12.64,117,0.1,1,0.033,False,0.0
213.0,270.67,139,63280,0.542,13.46,139,0.1,1,0.033,False,0.0
204.0,145.02,155,63280,0.519,14.68,155,0.0,1,0.033,False,0.0
191.97,594.05,111,63280,0.493,10.2,111,0.4,1,0.033,False,0.0
190.99,717.08,111,63280,0.489,9.79,111,0.1,1,0.033,False,0.0
191.07,144.96,174,63280,0.471,17.95,174,0.0,1,0.033,False,0.0
188.0,270.65,127,63280,0.512,12.24,127,0.0,1,0.033,False,0.0
185.03,469.77,111,63280,0.559,11.83,111,0.1,1,0.033,False,0.0
181.98,145.05,191,63280,0.492,18.76,191,0.0,1,0.033,False,0.0
210.01,717.24,117,63280,0.459,10.2,117,0.1,1,0.033,False,0.0
177.99,23.61,141,63280,0.493,12.64,141,0.0,1,0.033,False,0.0
342.03,198.34,931,63280,0.344,87.01,931,0.0,2,0.067,True,2.0
349.71,435.38,810,63280,0.246,92.27,810,0.0,2,0.067,True,4.0
349.55,44.22,546,63280,0.189,81.75,546,0.0,2,0.067,True,1.0
349.48,333.86,1002,63280,0.348,97.53,1002,0.0,2,0.067,True,3.0
347.15,286.71,890,63280,0.499,88.63,890,0.0,2,0.067,True,3.0
347.58,306.31,571,63280,0.355,70.42,571,0.0,2,0.067,True,3.0
348.3,34.44,800,63280,0.448,78.1,800,0.0,2,0.067,True,1.0
351.17,66.02,898,63280,0.2,102.79,898,0.0,2,0.067,True,1.0
349.01,85.31,884,63280,0.5,85.39,884,0.0,2,0.067,True,1.0
351.57,153.5,572,63280,0.197,67.99,572,0.0,2,0.067,True,2.0
352.82,708.11,846,63280,0.371,102.79,846,0.0,2,0.067,True,6.0
351.25,466.57,830,63280,0.339,78.1,830,0.0,2,0.067,True,4.0
351.28,558.63,488,63280,0.302,76.89,488,0.0,2,0.067,True,5.0
351.38,691.44,887,63280,0.426,101.98,887,0.0,2,0.067,True,6.0
353.37,193.04,534,63280,0.432,51.39,534,0.0,2,0.067,True,2.0
352.99,453.49,883,63280,0.514,89.03,883,0.0,2,0.067,True,4.0
352.93,545.03,435,63280,0.127,74.06,435,0.0,2,0.067,True,5.0
353.3,573.84,1080,63280,0.219,92.67,1080,0.0,2,0.067,True,5.0
353.17,671.78,818,63280,0.529,77.7,818,0.0,2,0.067,True,6.0
353.82,589.43,797,63280,0.453,85.79,797,0.0,2,0.067,True,5.0
337.03,146.73,166,63280,0.502,15.78,166,0.0,2,0.067,False,0.0
351.86,403.57,804,63280,0.247,87.82,804,0.0,2,0.067,True,4.0
335.55,711.01,1089,63280,0.332,102.79,1089,0.0,2,0.067,True,6.0
332.73,158.09,913,63280,0.37,87.41,913,0.0,2,0.067,True,2.0
331.94,719.26,104,63280,0.496,10.93,104,0.1,2,0.067,False,0.0
194.97,147.72,124,63280,0.482,11.74,124,0.0,2,0.067,False,0.0
218.92,719.94,102,63280,0.441,9.71,102,0.0,2,0.067,False,0.0
252.69,85.42,923,63280,0.309,83.77,923,0.0,2,0.067,True,1.0
252.99,719.95,114,63280,0.459,10.52,114,0.0,2,0.067,False,0.0
269.29,216.59,797,63280,0.13,78.51,797,0.0,2,0.067,True,2.0
268.99,597.02,105,63280,0.549,10.93,105,0.1,2,0.067,False,0.0
274.04,146.89,113,63280,0.475,10.52,113,0.1,2,0.067,False,0.0
277.1,596.9,114,63280,0.488,11.74,114,0.0,2,0.067,False,0.0
280.97,719.84,104,63280,0.447,8.9,104,0.0,2,0.067,False,0.0
283.27,92.7,1027,63280,0.338,91.86,1027,0.0,2,0.067,True,1.0
207.05,147.33,137,63280,0.446,12.95,137,0.3,2,0.067,False,0.0
300.72,209.98,831,63280,0.349,91.05,831,0.0,2,0.067,True,2.0
297.99,597.06,124,63280,0.53,11.74,124,0.0,2,0.067,False,0.0
321.97,146.72,154,63280,0.495,14.57,154,0.0,2,0.067,False,0.0
318.21,690.43,780,63280,0.497,76.08,780,0.0,2,0.067,True,6.0
315.95,719.22,128,63280,0.429,14.16,128,0.0,2,0.067,False,0.0
322.88,206.92,434,63280,0.355,37.64,434,0.0,2,0.067,True,2.0
313.17,38.71,816,63280,0.197,89.44,816,0.0,2,0.067,True,1.0
308.99,597.22,118,63280,0.521,11.33,118,0.1,2,0.067,False,0.0
306.94,146.95,116,63280,0.483,11.33,116,0.0,2,0.067,False,0.0
313.91,29.04,135,63280,0.414,13.76,135,0.0,2,0.067,False,0.0
330.17,158.69,881,63280,0.352,84.6,881,0.0,3,0.1,True,2.0
306.94,146.95,117,63280,0.483,11.44,117,0.0,3,0.1,False,0.0
