y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
9.08,251.42,240,81320,0.419,22.76,240,0.1,0,0.0,False,0.0
282.0,377.47,179,81320,0.432,15.46,179,0.1,0,0.0,False,0.0
282.99,249.04,336,81320,0.523,31.78,336,0.0,0,0.0,True,3.0
284.03,126.83,259,81320,0.38,20.19,259,0.0,0,0.0,False,0.0
285.97,450.34,133,81320,0.535,12.89,133,0.0,0,0.0,False,0.0
291.97,13.98,279,81320,0.458,24.48,279,0.0,0,0.0,False,0.0
294.01,126.79,301,81320,0.382,21.91,301,0.0,0,0.0,False,0.0
299.0,249.0,325,81320,0.501,30.07,325,0.1,0,0.0,False,0.0
303.02,126.6,277,81320,0.361,21.91,277,0.0,0,0.0,False,0.0
304.02,694.4,300,81320,0.475,27.06,300,0.0,0,0.0,False,0.0
307.97,248.8,346,81320,0.479,32.21,346,0.0,0,0.0,True,3.0
308.01,572.72,229,81320,0.431,18.04,229,0.2,0,0.0,False,0.0
312.35,265.96,889,81320,0.321,90.2,889,0.0,0,0.0,True,3.0
312.04,450.46,110,81320,0.439,9.88,110,0.0,0,0.0,False,0.0
313.03,13.95,262,81320,0.454,23.62,262,0.0,0,0.0,False,0.0
312.82,410.72,853,81320,0.384,78.6,853,0.0,0,0.0,True,4.0
281.32,624.94,932,81320,0.179,109.53,932,0.0,0,0.0,True,6.0
274.96,450.28,120,81320,0.507,11.6,120,0.0,0,0.0,False,0.0
272.99,377.47,171,81320,0.435,14.6,171,0.1,0,0.0,False,0.0
269.9,385.12,887,81320,0.392,80.32,887,0.0,0,0.0,True,4.0
232.97,14.11,253,81320,0.468,24.48,253,0.0,0,0.0,False,0.0
239.0,75.16,865,81320,0.33,83.76,865,0.0,0,0.0,True,1.0
240.0,127.33,298,81320,0.37,21.48,298,0.0,0,0.0,False,0.0
240.03,694.94,420,81320,0.477,37.37,420,0.0,0,0.0,True,6.0
241.99,377.32,204,81320,0.548,20.19,204,0.1,0,0.0,False,0.0
243.01,249.35,309,81320,0.523,29.64,309,0.1,0,0.0,False,0.0
244.06,14.13,245,81320,0.493,23.62,245,0.0,0,0.0,False,0.0
314.08,126.51,273,81320,0.399,22.76,273,0.1,0,0.0,False,0.0
