y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
102.99,29.02,102,42450,0.494,10.13,102,0.0,0,0.0,False,0.0
343.82,706.86,1027,42450,0.343,97.81,1027,0.0,0,0.0,True,6.0
348.99,156.16,169,42450,0.405,14.98,169,0.0,0,0.0,False,0.0
354.84,85.99,1068,42450,0.383,92.52,1068,0.0,0,0.0,True,1.0
354.48,104.65,674,42450,0.192,82.39,674,0.0,0,0.0,True,1.0
358.0,156.11,111,42450,0.435,10.13,111,0.0,0,0.0,False,0.0
361.11,608.18,1029,42450,0.493,96.49,1029,0.0,0,0.0,True,5.0
362.03,635.85,119,42450,0.531,11.46,119,0.2,0,0.0,False,0.0
365.12,290.4,125,42450,0.465,11.9,125,0.1,0,0.0,False,0.0
371.15,43.2,915,42450,0.496,98.69,915,0.0,0,0.0,True,1.0
371.55,588.91,902,42450,0.321,95.17,902,0.0,0,0.0,True,5.0
371.37,728.51,1066,42450,0.416,102.66,1066,0.0,0,0.0,True,6.0
372.06,35.21,118,42450,0.054,13.66,118,0.0,0,0.0,False,0.0
372.59,175.16,942,42450,0.29,90.76,942,0.0,0,0.0,True,2.0
372.52,312.13,854,42450,0.342,85.03,854,0.0,0,0.0,True,3.0
372.05,462.8,675,42450,0.188,99.57,675,0.0,0,0.0,True,4.0
371.98,635.74,128,42450,0.523,13.66,128,0.7,0,0.0,False,0.0
373.57,96.99,737,42450,0.048,100.01,737,0.0,0,0.0,True,1.0
373.03,155.78,132,42450,0.443,12.78,132,0.0,0,0.0,False,0.0
372.88,212.67,684,42450,0.178,97.81,684,0.0,0,0.0,True,2.0
372.61,321.75,994,42450,0.364,111.91,994,0.0,0,0.0,True,3.0
372.53,337.13,919,42450,0.226,99.57,919,0.0,0,0.0,True,3.0
373.47,598.28,412,42450,0.306,63.0,412,0.0,0,0.0,True,5.0
373.75,364.92,959,42450,0.434,95.61,959,0.0,0,0.0,True,3.0
374.4,710.01,1012,42450,0.468,102.22,1012,0.0,0,0.0,True,6.0
374.38,741.51,809,42450,0.441,82.83,809,0.0,0,0.0,True,6.0
374.77,296.26,855,42450,0.302,98.69,855,0.0,0,0.0,True,3.0
375.0,615.26,901,42450,0.11,100.9,901,0.0,0,0.0,True,5.0
375.92,486.94,1008,42450,0.566,95.17,1008,0.0,0,0.0,True,4.0
376.85,441.59,1086,42450,0.534,98.69,1086,0.0,0,0.0,True,4.0
344.01,635.81,148,42450,0.51,14.54,148,0.1,0,0.0,False,0.0
335.97,290.71,118,42450,0.508,11.01,118,0.0,0,0.0,False,0.0
355.01,230.81,995,42450,0.353,90.32,995,0.0,0,0.0,True,2.0
332.29,309.84,967,42450,0.413,90.76,967,0.0,0,0.0,True,3.0
117.97,29.11,100,42450,0.543,10.13,100,0.0,0,0.0,False,0.0
120.08,158.08,114,42450,0.414,10.13,114,0.0,0,0.0,False,0.0
128.97,158.33,100,42450,0.422,7.93,100,0.0,0,0.0,False,0.0
139.05,158.14,120,42450,0.373,12.78,120,0.0,0,0.0,False,0.0
164.99,290.69,109,42450,0.535,11.01,109,0.1,0,0.0,False,0.0
