y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
18.07,152.1,119,60410,0.456,11.64,119,0.1,0,0.0,False,0.0
325.94,709.03,119,60410,0.504,12.42,119,0.0,0,0.0,False,0.0
328.01,149.26,119,60410,0.443,12.03,119,0.1,0,0.0,False,0.0
339.64,312.73,820,60410,0.396,86.54,820,0.0,0,0.0,True,3.0
341.99,151.98,739,60410,0.156,89.26,739,0.0,0,0.0,True,2.0
341.89,185.37,887,60410,0.502,88.1,887,0.0,0,0.0,True,2.0
342.56,68.43,581,60410,0.219,77.62,581,0.0,0,0.0,True,1.0
342.8,84.03,858,60410,0.079,97.02,858,0.0,0,0.0,True,1.0
342.95,93.19,736,60410,0.417,84.6,736,0.0,0,0.0,True,1.0
343.36,288.8,894,60410,0.413,90.43,894,0.0,0,0.0,True,3.0
343.45,300.6,435,60410,0.457,44.24,435,0.0,0,0.0,True,3.0
343.19,406.76,925,60410,0.347,98.96,925,0.0,0,0.0,True,4.0
343.1,547.52,700,60410,0.496,80.72,700,0.0,0,0.0,True,5.0
344.22,320.46,780,60410,0.462,91.2,780,0.0,0,0.0,True,3.0
344.12,538.8,1002,60410,0.438,79.56,1002,0.0,0,0.0,True,5.0
345.14,207.16,828,60410,0.477,88.1,828,0.0,0,0.0,True,2.0
345.32,424.08,870,60410,0.486,84.22,870,0.0,0,0.0,True,4.0
345.13,575.69,676,60410,0.142,90.43,676,0.0,0,0.0,True,5.0
345.76,452.06,898,60410,0.414,88.87,898,0.0,0,0.0,True,4.0
347.23,646.2,499,60410,0.289,71.41,499,0.0,0,0.0,True,6.0
347.32,655.12,891,60410,0.48,76.84,891,0.0,0,0.0,True,6.0
347.19,694.97,932,60410,0.477,87.32,932,0.0,0,0.0,True,6.0
319.69,273.37,778,60410,0.137,81.5,778,0.0,0,0.0,True,3.0
315.02,149.1,117,60410,0.499,10.87,117,0.1,0,0.0,False,0.0
344.9,329.76,896,60410,0.538,90.43,896,0.0,0,0.0,True,3.0
310.04,709.13,173,60410,0.531,17.85,173,0.0,0,0.0,False,0.0
312.03,517.18,724,60410,0.213,81.5,724,0.0,0,0.0,True,5.0
20.95,710.18,119,60410,0.525,11.64,119,0.1,0,0.0,False,0.0
22.01,588.12,122,60410,0.534,12.03,122,0.0,0,0.0,False,0.0
27.01,151.98,114,60410,0.514,11.25,114,0.1,0,0.0,False,0.0
45.99,710.12,135,60410,0.541,12.81,135,0.0,0,0.0,False,0.0
58.06,38.03,108,60410,0.464,9.7,108,0.0,0,0.0,False,0.0
70.86,710.09,120,60410,0.458,12.03,120,0.0,0,0.0,False,0.0
86.01,272.4,121,60410,0.473,10.48,121,0.8,0,0.0,False,0.0
101.99,588.07,139,60410,0.504,13.2,139,0.0,0,0.0,False,0.0
