12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converte,WT,14,64,2.827,-18.8881,0.9934,0,0.0461
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converte,A90V,42,92,2.0697,27.8496,0.9972,0,0.0218
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converte,G287S,11,61,0.9231,12.1699,0.9583,0,0.039
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converte,G294A,35,85,1.9955,-31.9137,0.9873,0,0.0454
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converte,A315T,104,154,2.2119,-23.2552,0.9987,0,0.0159
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converte,M337V,44,94,1.8171,-11.421,0.9974,0,0.0184
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,003-converte,2024-02-12_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_13d__all,36,86,1.9787,-3.6849,0.998,0,0.0175
