08.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,9d,005-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
08.02.24,NEG-008,hTDP43,WT,m,9d,005-converte,2024-02-08_1,22,72,2.2627,-31.3424,0.9962,0,0.0279
08.02.24,NEG-008,hTDP43,A90V,m,9d,005-converte,2024-02-08_2,37,87,1.8372,28.6667,0.9932,0,0.0304
08.02.24,NEG-008,hTDP43,G287S,m,9d,005-converte,2024-02-08_3,95,145,1.0568,-51.3399,0.9756,0,0.0337
08.02.24,NEG-008,hTDP43,G294A,m,9d,005-converte,2024-02-08_4,101,151,1.5577,-62.8705,0.9986,0,0.0116
08.02.24,NEG-008,hTDP43,A315T,m,9d,005-converte,2024-02-08_5,48,98,2.1793,-0.8787,0.999,0,0.0137
08.02.24,NEG-008,hTDP43,M337V,m,9d,005-converte,2024-02-08_6,57,107,1.4773,18.0504,0.9834,0,0.0386
08.02.24,NEG-008,hTDP43,AVG,m,9d,005-converte,2024-02-08_all,17,67,1.4303,16.3397,0.9967,0,0.0164
