y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
12.01,149.1,124,73080,0.402,15.07,124,0.1,0,0.0,False,0.0
307.28,417.78,807,73080,0.196,92.93,807,0.0,0,0.0,True,4.0
305.99,20.89,188,73080,0.558,18.84,188,0.0,0,0.0,False,0.0
304.95,741.59,127,73080,0.359,9.63,127,0.1,0,0.0,False,0.0
305.01,538.87,110,73080,0.554,10.88,110,0.0,0,0.0,False,0.0
303.95,147.01,153,73080,0.471,14.23,153,0.0,0,0.0,False,0.0
294.02,741.84,127,73080,0.346,10.05,127,0.1,0,0.0,False,0.0
292.94,615.61,172,73080,0.485,15.49,172,1.6,0,0.0,False,0.0
288.73,587.86,915,73080,0.364,91.26,915,0.0,0,0.0,True,5.0
287.88,552.06,949,73080,0.371,86.24,949,0.0,0,0.0,True,5.0
288.0,409.95,137,73080,0.535,15.07,137,0.0,0,0.0,False,0.0
288.0,277.65,244,73080,0.524,22.61,244,0.0,0,0.0,False,0.0
285.0,742.22,106,73080,0.389,8.79,106,0.1,0,0.0,False,0.0
280.98,538.81,105,73080,0.562,10.88,105,0.1,0,0.0,False,0.0
280.99,20.83,210,73080,0.54,20.09,210,0.0,0,0.0,False,0.0
280.01,615.6,163,73080,0.476,14.65,163,1.0,0,0.0,False,0.0
279.05,409.84,113,73080,0.566,12.14,113,0.0,0,0.0,False,0.0
277.83,173.94,1048,73080,0.373,95.45,1048,0.0,0,0.0,True,2.0
234.0,277.7,263,73080,0.527,24.7,263,0.0,0,0.0,False,0.0
234.91,20.69,146,73080,0.518,14.65,146,0.0,0,0.0,False,0.0
234.98,147.54,203,73080,0.384,16.33,203,0.0,0,0.0,False,0.0
235.0,742.37,132,73080,0.502,12.56,132,0.1,0,0.0,False,0.0
240.05,486.66,127,73080,0.526,12.56,127,0.1,0,0.0,False,0.0
249.01,20.74,230,73080,0.525,21.77,230,0.0,0,0.0,False,0.0
309.11,695.36,940,73080,0.536,94.19,940,0.0,0,0.0,True,6.0
249.01,615.25,229,73080,0.503,22.19,229,0.0,0,0.0,False,0.0
250.98,277.63,196,73080,0.509,18.0,196,0.1,0,0.0,False,0.0
255.43,346.51,916,73080,0.419,91.68,916,0.0,0,0.0,True,3.0
263.06,147.08,169,73080,0.499,16.74,169,0.0,0,0.0,False,0.0
263.02,277.66,205,73080,0.523,20.51,205,0.1,0,0.0,False,0.0
265.98,615.28,203,73080,0.475,18.42,203,0.1,0,0.0,False,0.0
270.0,20.83,208,73080,0.534,20.09,208,0.0,0,0.0,False,0.0
249.53,220.51,761,73080,0.28,87.91,761,0.0,0,0.0,True,2.0
225.96,615.09,217,73080,0.468,20.09,217,0.1,0,0.0,False,0.0
317.17,670.01,848,73080,0.275,91.68,848,0.0,0,0.0,True,6.0
327.92,146.95,118,73080,0.473,10.88,118,0.1,0,0.0,False,0.0
367.61,146.49,142,73080,0.212,16.33,142,0.0,0,0.0,False,0.0
365.6,683.08,607,73080,0.19,91.68,607,0.0,0,0.0,True,6.0
366.54,429.78,897,73080,0.434,77.86,897,0.0,0,0.0,True,4.0
366.12,303.76,267,73080,0.51,31.4,267,0.0,0,0.0,True,3.0
365.2,732.35,841,73080,0.542,85.82,841,0.0,0,0.0,True,6.0
365.33,556.81,625,73080,0.307,95.45,625,0.0,0,0.0,True,5.0
363.81,710.06,1103,73080,0.491,99.63,1103,0.0,0,0.0,True,6.0
364.05,608.62,935,73080,0.534,99.21,935,0.0,0,0.0,True,5.0
364.05,584.22,989,73080,0.545,95.86,989,0.0,0,0.0,True,5.0
364.3,437.58,1048,73080,0.143,90.84,1048,0.0,0,0.0,True,4.0
364.36,336.06,1253,73080,0.307,92.1,1253,0.0,0,0.0,True,3.0
363.79,35.03,338,73080,0.021,55.26,338,0.0,0,0.0,True,1.0
363.31,77.53,937,73080,0.521,84.14,937,0.0,0,0.0,True,1.0
362.07,212.11,1172,73080,0.343,98.8,1172,0.0,0,0.0,True,2.0
361.76,201.21,676,73080,0.267,97.96,676,0.0,0,0.0,True,2.0
362.29,159.31,907,73080,0.481,95.45,907,0.0,0,0.0,True,2.0
362.18,65.92,1103,73080,0.519,88.33,1103,0.0,0,0.0,True,1.0
328.06,277.33,157,73080,0.472,14.23,157,0.0,0,0.0,False,0.0
333.99,20.84,143,73080,0.535,13.81,143,0.1,0,0.0,False,0.0
338.01,615.66,156,73080,0.537,15.07,156,0.1,0,0.0,False,0.0
342.99,277.41,142,73080,0.478,12.14,142,0.0,0,0.0,False,0.0
343.02,410.12,102,73080,0.455,9.21,102,0.4,0,0.0,False,0.0
344.19,318.68,954,73080,0.306,91.26,954,0.0,0,0.0,True,3.0
320.0,20.89,175,73080,0.57,17.58,175,0.0,0,0.0,False,0.0
349.03,615.74,132,73080,0.518,14.23,132,0.2,0,0.0,False,0.0
353.06,146.36,149,73080,0.492,15.07,149,0.0,0,0.0,False,0.0
357.79,45.84,880,73080,0.34,85.4,880,0.0,0,0.0,True,1.0
357.95,277.31,146,73080,0.487,13.4,146,0.0,0,0.0,False,0.0
358.26,312.56,835,73080,0.103,106.75,835,0.0,0,0.0,True,3.0
358.38,416.78,1013,73080,0.322,89.59,1013,0.0,0,0.0,True,4.0
360.28,190.75,720,73080,0.318,89.59,720,0.0,0,0.0,True,2.0
351.02,20.93,185,73080,0.55,18.42,185,0.0,0,0.0,False,0.0
226.29,431.25,980,73080,0.5,84.14,980,0.0,0,0.0,True,4.0
276.99,147.09,200,73080,0.527,18.42,200,0.0,0,0.0,False,0.0
225.0,20.9,191,73080,0.5,17.16,191,0.0,0,0.0,False,0.0
117.98,485.76,104,73080,0.566,10.88,104,0.1,0,0.0,False,0.0
114.99,21.21,102,73080,0.516,10.05,102,0.1,0,0.0,False,0.0
110.99,614.78,139,73080,0.555,13.81,139,0.1,0,0.0,False,0.0
