15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converte,WT,149,199,1.4356,-39.8864,0.9869,0,0.0332
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converte,A90V,35,85,0.7823,60.0874,0.9887,0,0.0168
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converte,G287S,1,51,1.4866,14.0332,0.9753,0,0.0477
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converte,G294A-,107,157,1.2288,-69.6105,0.9983,0,0.0103
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converte,A315T,63,113,1.4193,-2.7041,0.9987,0,0.0103
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converte,M337V,83,133,1.144,-14.5144,0.9491,0,0.0537
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,006-converte,2024-02-15_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_16d__all,0,50,1.0061,17.2525,0.9883,0,0.022
