y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
7.21,24.01,129,69080,0.316,16.85,129,0.0,0,0.0,False,0.0
354.47,348.51,761,69080,0.245,90.71,761,0.0,0,0.0,True,3.0
352.81,540.23,1060,69080,0.32,97.62,1060,0.0,0,0.0,True,5.0
340.5,728.15,1022,69080,0.305,98.91,1022,0.0,0,0.0,True,6.0
334.41,541.68,1000,69080,0.319,94.16,1000,0.0,0,0.0,True,5.0
328.62,287.26,1019,69080,0.339,92.43,1019,0.0,0,0.0,True,3.0
326.13,347.24,862,69080,0.358,82.07,862,0.0,0,0.0,True,3.0
320.1,62.34,930,69080,0.394,88.55,930,0.0,0,0.0,True,1.0
354.1,662.77,875,69080,0.319,103.66,875,0.0,0,0.0,True,6.0
306.89,330.16,840,69080,0.467,88.98,840,0.0,0,0.0,True,3.0
266.09,189.9,1023,69080,0.368,97.62,1023,0.0,0,0.0,True,2.0
261.84,198.98,1129,69080,0.38,96.32,1129,0.0,0,0.0,True,2.0
189.97,607.66,101,69080,0.532,9.93,101,0.1,0,0.0,False,0.0
181.99,148.11,111,69080,0.466,11.23,111,0.0,0,0.0,False,0.0
172.97,148.09,131,69080,0.486,12.96,131,0.1,0,0.0,False,0.0
166.08,28.9,113,69080,0.475,10.8,113,0.4,0,0.0,False,0.0
158.94,275.72,113,69080,0.478,11.66,113,0.1,0,0.0,False,0.0
271.03,147.06,101,69080,0.45,11.23,101,0.0,0,0.0,False,0.0
356.18,65.95,897,69080,0.49,95.89,897,0.0,0,0.0,True,1.0
356.36,194.68,901,69080,0.491,88.98,901,0.0,0,0.0,True,2.0
355.88,723.09,1183,69080,0.361,101.94,1183,0.0,0,0.0,True,6.0
362.28,705.33,561,69080,0.162,68.25,561,0.0,0,0.0,True,6.0
361.02,678.39,897,69080,0.15,110.14,897,0.0,0,0.0,True,6.0
361.11,603.94,882,69080,0.388,107.55,882,0.0,0,0.0,True,5.0
358.86,577.96,1005,69080,0.444,84.23,1005,0.0,0,0.0,True,5.0
359.41,424.38,723,69080,0.191,99.78,723,0.0,0,0.0,True,4.0
359.22,340.45,970,69080,0.486,101.5,970,0.0,0,0.0,True,3.0
358.96,171.75,859,69080,0.539,84.66,859,0.0,0,0.0,True,2.0
358.0,594.37,797,69080,0.473,101.07,797,0.0,0,0.0,True,5.0
358.35,554.82,891,69080,0.509,84.23,891,0.0,0,0.0,True,5.0
357.92,438.28,1197,69080,0.2,92.43,1197,0.0,0,0.0,True,4.0
358.45,32.62,578,69080,0.156,77.75,578,0.0,0,0.0,True,1.0
357.13,565.08,732,69080,0.265,102.37,732,0.0,0,0.0,True,5.0
358.18,464.43,1069,69080,0.266,86.82,1069,0.0,0,0.0,True,4.0
356.69,309.64,661,69080,0.469,78.18,661,0.0,0,0.0,True,3.0
356.68,299.29,654,69080,0.255,88.55,654,0.0,0,0.0,True,3.0
356.63,203.7,821,69080,0.345,90.27,821,0.0,0,0.0,True,2.0
357.33,78.35,1096,69080,0.402,83.79,1096,0.0,0,0.0,True,1.0
156.04,148.11,165,69080,0.496,15.98,165,0.0,0,0.0,False,0.0
151.98,23.94,107,69080,0.533,10.37,107,0.0,0,0.0,False,0.0
295.98,147.06,126,69080,0.489,12.09,126,0.0,0,0.0,False,0.0
142.01,275.76,112,69080,0.555,11.23,112,0.1,0,0.0,False,0.0
57.04,24.04,222,69080,0.509,21.16,222,0.0,0,0.0,False,0.0
53.94,149.13,236,69080,0.504,23.32,236,0.0,0,0.0,False,0.0
51.9,606.78,153,69080,0.511,16.85,153,0.1,0,0.0,False,0.0
49.0,276.03,160,69080,0.532,15.12,160,0.0,0,0.0,False,0.0
41.0,149.15,237,69080,0.502,22.46,237,0.0,0,0.0,False,0.0
36.99,733.33,136,69080,0.479,11.66,136,0.0,0,0.0,False,0.0
36.83,24.03,142,69080,0.495,15.98,142,0.0,0,0.0,False,0.0
31.0,606.6,147,69080,0.477,12.96,147,0.1,0,0.0,False,0.0
142.94,148.26,133,69080,0.46,12.96,133,0.0,0,0.0,False,0.0
29.04,403.1,135,69080,0.464,11.66,135,0.6,0,0.0,False,0.0
29.02,149.26,231,69080,0.489,21.16,231,0.0,0,0.0,False,0.0
