y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
66.05,734.89,121,44860,0.495,11.84,121,0.0,0,0.0,False,0.0
359.24,671.2,958,44860,0.28,89.82,958,0.0,0,0.0,True,6.0
358.04,161.54,821,44860,0.482,81.25,821,0.0,0,0.0,True,2.0
357.05,700.86,655,44860,0.475,80.84,655,0.0,0,0.0,True,6.0
357.48,684.46,699,44860,0.425,82.88,699,0.0,0,0.0,True,6.0
356.89,472.2,951,44860,0.607,90.23,951,0.0,0,0.0,True,4.0
356.87,87.77,926,44860,0.585,83.29,926,0.0,0,0.0,True,1.0
356.54,463.29,867,44860,0.433,84.92,867,0.0,0,0.0,True,4.0
356.21,326.2,1058,44860,0.312,76.76,1058,0.0,0,0.0,True,3.0
355.73,317.63,313,44860,0.547,40.42,313,0.0,0,0.0,True,3.0
355.62,308.67,315,44860,0.277,53.08,315,0.1,0,0.0,True,3.0
356.0,448.47,743,44860,0.407,91.05,743,0.0,0,0.0,True,4.0
355.1,566.05,803,44860,0.447,80.43,803,0.0,0,0.0,True,5.0
76.86,734.85,123,44860,0.458,12.25,123,0.0,0,0.0,False,0.0
356.16,217.9,1106,44860,0.401,104.11,1106,0.0,0,0.0,True,2.0
140.87,734.82,107,44860,0.466,10.21,107,0.0,0,0.0,False,0.0
264.95,535.85,763,44860,0.217,92.68,763,0.0,0,0.0,True,5.0
315.76,415.71,1049,44860,0.325,92.27,1049,0.0,0,0.0,True,4.0
105.98,608.93,101,44860,0.49,9.39,101,0.0,0,0.0,False,0.0
342.84,85.82,1099,44860,0.368,96.76,1099,0.0,0,0.0,True,1.0
348.21,63.92,901,44860,0.466,84.52,901,0.0,0,0.0,True,1.0
354.18,41.88,767,44860,0.468,89.82,767,0.0,0,0.0,True,1.0
327.86,433.78,916,44860,0.386,85.74,916,0.0,0,0.0,True,4.0
356.53,462.25,860,44860,0.462,86.26,860,0.0,1,0.033,True,4.0
358.04,219.31,599,44860,0.149,91.68,599,0.0,1,0.033,True,2.0
357.96,166.49,806,44860,0.359,90.52,806,0.0,1,0.033,True,2.0
357.18,701.0,405,44860,0.354,64.99,405,0.0,1,0.033,True,6.0
357.44,684.56,727,44860,0.425,88.58,727,0.0,1,0.033,True,6.0
356.82,471.44,786,44860,0.486,94.0,786,0.0,1,0.033,True,4.0
356.16,671.47,758,44860,0.461,77.36,758,0.0,1,0.033,True,6.0
356.21,574.0,863,44860,0.466,83.17,863,0.0,1,0.033,True,5.0
356.05,448.64,738,44860,0.393,90.9,738,0.0,1,0.033,True,4.0
356.87,87.78,929,44860,0.587,83.17,929,0.0,1,0.033,True,1.0
355.62,308.67,315,44860,0.276,52.99,315,0.1,1,0.033,True,3.0
264.93,535.7,783,44860,0.191,92.84,783,0.0,1,0.033,True,5.0
312.54,414.09,927,44860,0.335,93.22,927,0.0,1,0.033,True,4.0
326.3,434.96,886,44860,0.389,88.2,886,0.0,1,0.033,True,4.0
339.27,85.88,1091,44860,0.365,98.64,1091,0.0,1,0.033,True,1.0
355.79,317.77,388,44860,0.568,48.35,388,0.0,1,0.033,True,3.0
354.06,42.68,798,44860,0.443,92.84,798,0.0,1,0.033,True,1.0
355.04,60.45,138,44860,0.656,16.63,138,0.0,1,0.033,False,0.0
355.77,327.29,965,44860,0.418,83.55,965,0.0,1,0.033,True,3.0
346.05,65.77,920,44860,0.45,87.42,920,0.0,1,0.033,True,1.0
358.32,671.91,872,44860,0.443,82.82,872,0.0,2,0.067,True,6.0
355.96,448.76,772,44860,0.378,96.97,772,0.0,2,0.067,True,4.0
358.05,158.24,975,44860,0.448,90.1,975,0.0,2,0.067,True,2.0
357.49,701.32,273,44860,0.278,42.42,273,0.0,2,0.067,True,6.0
357.37,684.51,745,44860,0.412,94.14,745,0.0,2,0.067,True,6.0
357.53,219.4,799,44860,0.307,102.62,799,0.0,2,0.067,True,2.0
356.88,207.29,633,44860,0.171,91.31,633,0.0,2,0.067,True,2.0
356.87,87.78,928,44860,0.588,83.23,928,0.0,2,0.067,True,1.0
356.22,574.65,850,44860,0.481,82.42,850,0.0,2,0.067,True,5.0
356.52,462.12,858,44860,0.453,84.04,858,0.0,2,0.067,True,4.0
357.89,475.9,902,44860,0.387,90.9,902,0.0,2,0.067,True,4.0
355.74,317.79,389,44860,0.571,48.08,389,0.0,2,0.067,True,3.0
354.28,328.48,968,44860,0.444,94.54,968,0.0,2,0.067,True,3.0
353.86,43.28,860,44860,0.456,93.73,860,0.0,2,0.067,True,1.0
344.01,68.17,914,44860,0.418,87.67,914,0.0,2,0.067,True,1.0
336.85,85.96,1149,44860,0.373,103.03,1149,0.0,2,0.067,True,1.0
