y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
14.02,380.99,170,80400,0.456,15.84,170,0.1,0,0.0,False,0.0
301.03,133.92,120,80400,0.395,9.59,120,0.0,0,0.0,False,0.0
299.99,697.29,126,80400,0.469,12.51,126,0.1,0,0.0,False,0.0
299.05,14.64,110,80400,0.497,10.84,110,0.1,0,0.0,False,0.0
297.89,304.25,421,80400,0.249,46.69,421,0.0,0,0.0,True,3.0
296.98,382.39,100,80400,0.421,8.75,100,0.1,0,0.0,False,0.0
295.91,327.06,860,80400,0.313,86.29,860,0.0,0,0.0,True,3.0
296.36,47.91,533,80400,0.371,49.61,533,0.0,0,0.0,True,1.0
294.95,256.95,146,80400,0.504,13.76,146,0.1,0,0.0,False,0.0
294.0,577.89,105,80400,0.53,10.42,105,0.2,0,0.0,False,0.0
290.0,697.78,150,80400,0.512,13.76,150,0.1,0,0.0,False,0.0
285.99,14.65,107,80400,0.526,10.0,107,0.1,0,0.0,False,0.0
285.04,256.93,173,80400,0.492,16.67,173,0.0,0,0.0,False,0.0
279.01,134.0,164,80400,0.431,13.34,164,0.0,0,0.0,False,0.0
276.95,577.9,130,80400,0.519,12.51,130,0.0,0,0.0,False,0.0
276.01,14.63,128,80400,0.499,11.67,128,0.0,0,0.0,False,0.0
265.99,257.18,127,80400,0.506,12.09,127,0.0,0,0.0,False,0.0
265.98,134.01,188,80400,0.482,16.67,188,0.0,0,0.0,False,0.0
265.39,151.46,852,80400,0.442,84.21,852,0.0,0,0.0,True,2.0
261.04,577.87,127,80400,0.565,13.76,127,0.1,0,0.0,False,0.0
257.03,257.29,148,80400,0.492,13.76,148,0.0,0,0.0,False,0.0
254.07,697.97,180,80400,0.478,17.93,180,0.1,0,0.0,False,0.0
252.97,134.16,203,80400,0.462,17.93,203,0.0,0,0.0,False,0.0
247.02,577.73,102,80400,0.578,11.26,102,0.2,0,0.0,False,0.0
241.01,257.41,129,80400,0.463,11.67,129,0.0,0,0.0,False,0.0
232.99,257.41,135,80400,0.448,12.51,135,0.0,0,0.0,False,0.0
232.08,697.89,116,80400,0.465,11.26,116,0.1,0,0.0,False,0.0
226.0,134.14,153,80400,0.546,15.42,153,0.0,0,0.0,False,0.0
311.78,283.77,964,80400,0.332,90.88,964,0.0,0,0.0,True,3.0
312.98,133.53,107,80400,0.398,8.75,107,0.0,0,0.0,False,0.0
317.99,14.71,115,80400,0.516,10.42,115,0.0,0,0.0,False,0.0
320.08,256.75,111,80400,0.474,10.42,111,0.1,0,0.0,False,0.0
348.78,256.13,138,80400,0.387,15.42,138,0.0,0,0.0,False,0.0
347.57,577.68,137,80400,0.248,17.93,137,0.1,0,0.0,False,0.0
347.12,697.45,125,80400,0.285,12.09,125,0.1,0,0.0,False,0.0
347.29,568.9,654,80400,0.243,87.13,654,0.0,0,0.0,True,5.0
346.1,666.96,972,80400,0.37,83.79,972,0.0,0,0.0,True,6.0
345.22,558.35,1043,80400,0.108,95.88,1043,0.0,0,0.0,True,5.0
345.37,388.39,722,80400,0.46,77.12,722,0.0,0,0.0,True,4.0
345.86,184.61,551,80400,0.252,63.36,551,0.0,0,0.0,True,2.0
345.17,150.4,548,80400,0.258,85.04,548,0.0,0,0.0,True,2.0
344.33,646.16,1120,80400,0.158,70.03,1120,0.0,0,0.0,True,6.0
344.02,440.62,1040,80400,0.303,76.29,1040,0.0,0,0.0,True,4.0
343.94,421.16,684,80400,0.479,75.04,684,0.0,0,0.0,True,4.0
344.04,194.31,657,80400,0.371,79.62,657,0.0,0,0.0,True,2.0
221.94,698.09,157,80400,0.484,15.01,157,0.0,0,0.0,False,0.0
343.78,158.89,799,80400,0.342,94.21,799,0.0,0,0.0,True,2.0
342.82,534.72,634,80400,0.229,90.46,634,0.0,0,0.0,True,5.0
342.86,310.52,530,80400,0.22,72.54,530,0.0,0,0.0,True,3.0
343.21,274.99,853,80400,0.391,106.3,853,0.0,0,0.0,True,3.0
342.77,74.9,1095,80400,0.415,82.12,1095,0.0,0,0.0,True,1.0
