05.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,6d,001-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
05.02.24,NEG-008,hTDP43,WT,m,6d,001-converte,2024-02-05_1,43,93,2.3565,-6.186,0.9992,0,0.0133
05.02.24,NEG-008,hTDP43,A90V,m,6d,001-converte,2024-02-05_2,43,93,2.6457,-73.2574,0.9682,0,0.0977
05.02.24,NEG-008,hTDP43,G287S,m,6d,001-converte,2024-02-05_3,10,60,0.9194,38.7414,0.9895,0,0.0192
05.02.24,NEG-008,hTDP43,G294A,m,6d,001-converte,2024-02-05_4,48,98,2.2924,-25.2385,0.9975,0,0.0233
05.02.24,NEG-008,hTDP43,A315T,m,6d,001-converte,2024-02-05_5,8,58,1.5858,29.7102,0.9863,0,0.0378
05.02.24,NEG-008,hTDP43,M337V,m,6d,001-converte,2024-02-05_6,76,126,1.9266,-51.6405,0.989,0,0.0412
05.02.24,NEG-008,hTDP43,AVG,m,6d,001-converte,2024-02-05_all,9,59,1.3927,15.5858,0.9973,0,0.0148
