15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converte,WT,90,140,1.489,-53.6902,0.9745,0,0.0485
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converte,A90V,79,129,1.7575,-29.9985,0.9998,0,0.0048
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converte,G287S,55,105,1.6896,-50.8985,0.961,0,0.0687
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converte,G294A-,65,115,0.7539,1.0314,0.9335,0,0.041
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converte,A315T,100,150,1.2346,-60.9224,0.9629,0,0.0489
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converte,M337V,101,151,1.2481,-5.9473,0.9983,0,0.0102
15.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,16d,003-converte,2024-02-15_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_16d__all,58,108,1.0314,-3.4306,0.9931,0,0.0173
