y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
2.67,226.06,104,70610,0.237,7.74,104,0.1,0,0.0,False,0.0
366.97,764.16,187,70610,0.448,16.78,187,0.0,0,0.0,False,0.0
365.98,553.96,105,70610,0.473,9.46,105,0.0,0,0.0,False,0.0
365.11,295.75,1008,70610,0.374,91.19,1008,0.0,0,0.0,True,3.0
362.84,608.96,833,70610,0.386,83.88,833,0.0,0,0.0,True,5.0
362.07,593.31,1067,70610,0.559,99.36,1067,0.0,0,0.0,True,5.0
362.06,151.12,109,70610,0.262,7.31,109,0.0,0,0.0,False,0.0
359.0,632.89,194,70610,0.504,17.64,194,0.0,0,0.0,False,0.0
359.35,491.15,1077,70610,0.261,98.07,1077,0.0,0,0.0,True,4.0
358.99,31.01,144,70610,0.499,12.47,144,0.0,0,0.0,False,0.0
352.13,295.77,1016,70610,0.378,92.05,1016,0.0,0,0.0,True,3.0
350.1,68.95,1022,70610,0.349,95.49,1022,0.0,0,0.0,True,1.0
348.99,501.14,120,70610,0.485,10.32,120,0.2,0,0.0,False,0.0
347.02,764.38,119,70610,0.485,11.18,119,0.1,0,0.0,False,0.0
343.02,151.53,120,70610,0.271,8.17,120,0.0,0,0.0,False,0.0
342.0,632.95,200,70610,0.491,18.5,200,0.0,0,0.0,False,0.0
341.64,354.29,1005,70610,0.272,90.76,1005,0.0,0,0.0,True,3.0
341.9,32.38,607,70610,0.095,74.85,607,0.0,0,0.0,True,1.0
339.16,443.98,1115,70610,0.37,95.92,1115,0.0,0,0.0,True,4.0
339.03,285.08,179,70610,0.51,17.64,179,0.0,0,0.0,False,0.0
333.99,501.11,114,70610,0.5,10.32,114,-1.0,0,0.0,False,0.0
331.03,31.27,144,70610,0.426,13.33,144,0.0,0,0.0,False,0.0
328.96,21.11,113,70610,0.506,10.32,113,-0.6,0,0.0,False,0.0
325.01,285.17,206,70610,0.539,19.79,206,0.0,0,0.0,False,0.0
368.3,576.76,1034,70610,0.536,91.62,1034,0.0,0,0.0,True,5.0
370.43,211.16,953,70610,0.353,93.34,953,0.0,0,0.0,True,2.0
371.31,187.79,933,70610,0.071,97.64,933,0.0,0,0.0,True,2.0
371.07,285.04,186,70610,0.498,18.07,186,0.0,0,0.0,False,0.0
378.99,501.61,125,70610,0.278,15.06,125,0.0,0,0.0,False,0.0
376.96,764.06,137,70610,0.422,12.47,137,0.0,0,0.0,False,0.0
375.71,560.58,1038,70610,0.489,99.36,1038,0.0,0,0.0,True,5.0
375.19,698.72,876,70610,0.461,80.01,876,0.0,0,0.0,True,6.0
374.63,690.47,892,70610,0.416,88.18,892,0.0,0,0.0,True,6.0
375.24,440.96,989,70610,0.362,108.4,989,0.0,0,0.0,True,4.0
373.88,731.18,1047,70610,0.583,90.33,1047,0.0,0,0.0,True,6.0
374.07,708.27,921,70610,0.514,93.34,921,0.0,0,0.0,True,6.0
374.27,600.11,1095,70610,0.511,99.79,1095,0.0,0,0.0,True,5.0
373.78,476.21,1069,70610,0.539,90.76,1069,0.0,0,0.0,True,4.0
374.02,340.33,760,70610,0.395,99.36,760,0.0,0,0.0,True,3.0
321.01,151.54,154,70610,0.326,12.04,154,0.0,0,0.0,False,0.0
374.16,325.86,965,70610,0.521,84.74,965,0.0,0,0.0,True,3.0
372.91,487.29,1009,70610,0.419,94.2,1009,0.0,0,0.0,True,4.0
372.81,309.16,1027,70610,0.584,96.78,1027,0.0,0,0.0,True,3.0
372.71,196.41,974,70610,0.375,99.79,974,0.0,0,0.0,True,2.0
372.74,151.17,107,70610,0.186,8.17,107,0.0,0,0.0,False,0.0
373.26,49.39,971,70610,0.437,92.48,971,0.0,0,0.0,True,1.0
372.46,31.71,102,70610,0.288,12.04,102,0.0,0,0.0,False,0.0
371.97,632.73,196,70610,0.5,18.5,196,0.0,0,0.0,False,0.0
372.4,620.24,639,70610,0.175,95.06,639,0.0,0,0.0,True,5.0
372.13,173.15,1126,70610,0.523,109.69,1126,0.0,0,0.0,True,2.0
371.95,79.14,921,70610,0.518,96.35,921,0.0,0,0.0,True,1.0
372.22,65.69,810,70610,0.309,105.82,810,0.0,0,0.0,True,1.0
