w_under,w_over,extrap,direction,behavioral,dir_heading_vs_gap,dir_overall_vs_overall,beh_median_velocity,beh_pause_fraction,beh_mean_turning_angle,beh_mean_angular_velocity,beh_mean_acceleration,beh_n_large_displacements,beh_tortuosity,vial_count_error,per_id_coverage_loss,short_track_count,per_frame_id_variance
5.0,1.0,0.4,0.2,0.4,0,1,1,0,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,0,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,0,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,0,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,0,1,1,1,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,0,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,0,1,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,0,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,0,1,1,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,0,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,0,1,1,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,0,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,1,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,1,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,1,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,0,1,1,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,1,0,0,0,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,1,0,0,0,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,1,0,0,1,0,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,1,0,0,1,1,6.0,301.975,3,6.30294505810989
5.0,1.0,0.4,0.2,0.4,1,1,1,0,1,0,1,0,0,6.0,301.975,3,6.30294505810989
