y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
12.97,288.18,130,47960,0.479,13.82,130,0.4,0,0.0,False,0.0
211.57,498.81,100,47960,0.375,10.8,100,0.1,0,0.0,False,0.0
210.98,28.61,105,47960,0.469,10.37,105,0.3,0,0.0,False,0.0
209.93,365.42,109,47960,0.454,9.94,109,0.1,0,0.0,False,0.0
210.01,287.66,179,47960,0.488,16.42,179,0.1,0,0.0,False,0.0
208.97,156.03,105,47960,0.434,8.64,105,0.1,0,0.0,False,0.0
203.0,629.05,186,47960,0.536,17.71,186,0.0,0,0.0,False,0.0
200.02,498.72,106,47960,0.473,9.94,106,0.1,0,0.0,False,0.0
199.98,365.7,108,47960,0.447,9.07,108,0.1,0,0.0,False,0.0
200.0,33.85,140,47960,0.508,12.53,140,0.0,0,0.0,False,0.0
195.75,758.88,114,47960,0.443,12.96,114,0.0,0,0.0,False,0.0
226.87,287.79,149,47960,0.47,14.26,149,0.1,0,0.0,False,0.0
196.0,156.34,121,47960,0.401,11.23,121,0.1,0,0.0,False,0.0
190.0,365.69,105,47960,0.463,8.64,105,0.1,0,0.0,False,0.0
185.02,2.88,121,47960,0.494,11.23,121,0.0,0,0.0,False,0.0
183.97,758.88,154,47960,0.486,15.55,154,0.0,0,0.0,False,0.0
176.87,628.94,172,47960,0.487,17.28,172,0.1,0,0.0,False,0.0
170.93,2.63,114,47960,0.495,10.8,114,0.0,0,0.0,False,0.0
164.97,156.69,125,47960,0.465,11.66,125,0.1,0,0.0,False,0.0
163.99,759.0,154,47960,0.549,15.98,154,0.0,0,0.0,False,0.0
160.93,498.37,106,47960,0.492,10.37,106,0.1,0,0.0,False,0.0
155.99,287.73,144,47960,0.495,12.96,144,0.1,0,0.0,False,0.0
152.89,156.75,131,47960,0.478,12.53,131,0.1,0,0.0,False,0.0
194.78,2.91,114,47960,0.418,11.66,114,0.0,0,0.0,False,0.0
265.03,33.78,126,47960,0.432,12.1,126,0.0,0,0.0,False,0.0
270.78,308.74,934,47960,0.356,86.84,934,0.0,0,0.0,True,3.0
283.0,84.87,1007,47960,0.406,91.59,1007,0.0,0,0.0,True,1.0
369.02,745.78,889,47960,0.522,92.89,889,0.0,0,0.0,True,6.0
368.8,733.0,1167,47960,0.061,72.58,1167,0.0,0,0.0,True,6.0
368.3,686.08,708,47960,0.449,60.48,708,0.0,0,0.0,True,6.0
366.69,604.39,931,47960,0.276,109.3,931,0.0,0,0.0,True,5.0
367.0,476.65,832,47960,0.539,87.7,832,0.0,0,0.0,True,4.0
365.66,449.9,465,47960,0.579,50.55,465,0.0,0,0.0,True,4.0
366.04,305.17,1069,47960,0.375,84.68,1069,0.0,0,0.0,True,3.0
366.06,215.67,704,47960,0.496,70.42,704,0.0,0,0.0,True,2.0
366.13,163.07,743,47960,0.454,76.47,743,0.0,0,0.0,True,2.0
365.67,42.53,873,47960,0.507,88.13,873,0.0,0,0.0,True,1.0
365.66,34.48,697,47960,0.141,87.27,697,0.0,0,0.0,True,1.0
364.75,346.59,1023,47960,0.389,110.17,1023,0.0,0,0.0,True,3.0
364.76,206.43,906,47960,0.493,85.54,906,0.0,0,0.0,True,2.0
364.98,189.33,385,47960,0.364,62.21,385,0.0,0,0.0,True,2.0
365.46,171.67,767,47960,0.216,101.53,767,0.0,0,0.0,True,2.0
364.77,59.36,1027,47960,0.507,94.18,1027,0.0,0,0.0,True,1.0
364.01,592.47,833,47960,0.495,95.05,833,0.0,0,0.0,True,5.0
363.74,466.7,997,47960,0.523,91.16,997,0.0,0,0.0,True,4.0
363.91,317.52,791,47960,0.408,102.39,791,0.0,0,0.0,True,3.0
362.58,577.51,1000,47960,0.233,95.48,1000,0.0,0,0.0,True,5.0
357.34,36.43,1068,47960,0.237,97.21,1068,0.0,0,0.0,True,1.0
315.43,555.9,877,47960,0.32,92.89,877,0.0,0,0.0,True,5.0
305.07,312.02,704,47960,0.197,72.58,704,0.0,0,0.0,True,3.0
151.06,498.36,101,47960,0.478,10.37,101,0.1,0,0.0,False,0.0
147.77,33.91,146,47960,0.398,15.55,146,0.0,0,0.0,False,0.0
201.99,287.68,181,47960,0.481,16.85,181,0.1,0,0.0,False,0.0
145.92,628.39,136,47960,0.433,12.96,136,0.0,0,0.0,False,0.0
83.0,365.79,113,47960,0.469,9.5,113,0.1,0,0.0,False,0.0
81.99,758.94,110,47960,0.524,10.37,110,0.0,0,0.0,False,0.0
81.05,2.69,102,47960,0.439,9.07,102,0.0,0,0.0,False,0.0
73.97,628.64,162,47960,0.475,14.26,162,0.0,0,0.0,False,0.0
74.03,28.87,130,47960,0.506,12.53,130,0.3,0,0.0,False,0.0
65.03,157.79,118,47960,0.485,10.8,118,0.1,0,0.0,False,0.0
62.01,628.37,147,47960,0.444,12.53,147,0.1,0,0.0,False,0.0
57.0,419.47,104,47960,0.434,9.07,104,0.0,0,0.0,False,0.0
51.98,497.39,134,47960,0.468,12.96,134,0.1,0,0.0,False,0.0
50.99,157.9,146,47960,0.457,14.26,146,0.1,0,0.0,False,0.0
49.97,34.15,144,47960,0.493,14.69,144,0.0,0,0.0,False,0.0
49.0,288.09,156,47960,0.519,14.26,156,0.1,0,0.0,False,0.0
46.95,628.3,183,47960,0.45,17.28,183,0.1,0,0.0,False,0.0
39.96,419.67,101,47960,0.432,9.07,101,0.1,0,0.0,False,0.0
39.97,157.94,171,47960,0.494,15.55,171,0.1,0,0.0,False,0.0
147.01,287.81,149,47960,0.502,13.82,149,0.1,0,0.0,False,0.0
29.0,158.03,200,47960,0.468,17.28,200,0.1,0,0.0,False,0.0
27.96,758.9,139,47960,0.487,12.96,139,0.0,0,0.0,False,0.0
25.0,288.19,155,47960,0.495,14.26,155,0.1,0,0.0,False,0.0
16.06,34.79,130,47960,0.476,12.53,130,0.0,0,0.0,False,0.0
15.05,497.25,111,47960,0.519,12.53,111,0.1,0,0.0,False,0.0
14.06,627.99,201,47960,0.475,19.87,201,0.0,0,0.0,False,0.0
13.06,759.03,134,47960,0.474,14.26,134,0.0,0,0.0,False,0.0
87.99,498.01,115,47960,0.471,9.94,115,0.1,0,0.0,False,0.0
90.0,288.09,113,47960,0.511,10.8,113,0.3,0,0.0,False,0.0
34.97,28.87,112,47960,0.563,11.66,112,0.6,0,0.0,False,0.0
93.99,157.23,199,47960,0.51,18.14,199,0.1,0,0.0,False,0.0
91.25,628.67,140,47960,0.428,15.55,140,0.0,0,0.0,False,0.0
145.0,758.97,191,47960,0.545,19.44,191,0.0,0,0.0,False,0.0
144.0,365.77,114,47960,0.473,9.5,114,0.1,0,0.0,False,0.0
139.04,498.19,129,47960,0.49,12.1,129,0.1,0,0.0,False,0.0
137.96,33.91,189,47960,0.486,17.71,189,0.0,0,0.0,False,0.0
136.96,156.92,154,47960,0.487,14.26,154,0.0,0,0.0,False,0.0
134.0,759.05,183,47960,0.541,18.58,183,0.0,0,0.0,False,0.0
134.06,287.9,120,47960,0.492,11.23,120,0.1,0,0.0,False,0.0
129.02,365.78,120,47960,0.457,10.37,120,0.0,0,0.0,False,0.0
123.97,498.04,177,47960,0.487,15.98,177,0.1,0,0.0,False,0.0
122.0,759.01,212,47960,0.524,19.87,212,0.0,0,0.0,False,0.0
135.02,628.67,169,47960,0.469,14.69,169,0.0,0,0.0,False,0.0
120.97,365.78,111,47960,0.475,9.5,111,0.1,0,0.0,False,0.0
118.92,34.07,158,47960,0.497,15.55,158,0.0,0,0.0,False,0.0
118.0,628.63,209,47960,0.491,19.01,209,0.0,0,0.0,False,0.0
115.99,157.15,222,47960,0.47,19.87,222,0.0,0,0.0,False,0.0
