y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
228.07,279.67,873,59990,0.33,84.05,873,0.0,0,0.0,True,3.0
348.11,211.63,738,59990,0.416,81.62,738,0.0,0,0.0,True,2.0
348.0,309.57,996,59990,0.465,99.08,996,0.0,0,0.0,True,3.0
347.88,552.34,914,59990,0.284,103.14,914,0.0,0,0.0,True,5.0
349.27,87.97,682,59990,0.24,99.89,682,0.0,0,0.0,True,1.0
348.96,166.36,854,59990,0.418,97.45,854,0.0,0,0.0,True,2.0
349.53,342.68,773,59990,0.303,88.11,773,0.0,0,0.0,True,3.0
347.98,187.15,778,59990,0.457,90.96,778,0.0,0,0.0,True,2.0
348.59,427.76,386,59990,0.364,45.48,386,0.0,0,0.0,True,4.0
350.88,411.25,1017,59990,0.119,96.64,1017,0.0,0,0.0,True,4.0
350.67,468.72,882,59990,0.377,78.77,882,0.0,0,0.0,True,4.0
351.1,691.44,352,59990,0.355,51.16,352,0.0,0,0.0,True,6.0
351.9,658.01,1129,59990,0.299,96.23,1129,0.0,0,0.0,True,6.0
353.2,578.29,681,59990,0.569,67.0,681,0.0,0,0.0,True,5.0
353.3,706.34,726,59990,0.358,77.96,726,0.0,0,0.0,True,6.0
349.76,448.89,698,59990,0.12,92.17,698,0.0,0,0.0,True,4.0
348.19,177.5,696,59990,0.402,86.49,696,0.0,0,0.0,True,2.0
349.15,283.85,1049,59990,0.405,93.8,1049,0.0,0,0.0,True,3.0
346.74,67.45,574,59990,0.304,69.84,574,0.0,0,0.0,True,1.0
348.41,153.78,843,59990,0.492,87.71,843,0.0,0,0.0,True,2.0
246.18,477.06,113,59990,0.48,11.78,113,0.0,0,0.0,False,0.0
264.88,150.1,101,59990,0.482,10.15,101,0.3,0,0.0,False,0.0
272.96,88.87,1035,59990,0.352,96.64,1035,0.0,0,0.0,True,1.0
278.77,68.22,965,59990,0.343,89.33,965,0.0,0,0.0,True,1.0
287.91,31.99,142,59990,0.435,14.62,142,0.0,0,0.0,False,0.0
288.15,40.87,967,59990,0.356,91.36,967,0.0,0,0.0,True,1.0
299.8,537.68,666,59990,0.221,64.56,666,0.0,0,0.0,True,5.0
231.02,725.9,132,59990,0.498,12.18,132,0.0,0,0.0,False,0.0
303.93,149.91,112,59990,0.463,11.37,112,0.2,0,0.0,False,0.0
316.08,566.01,795,59990,0.37,82.84,795,0.0,0,0.0,True,5.0
329.02,602.33,102,59990,0.427,10.96,102,0.1,0,0.0,False,0.0
332.47,309.15,871,59990,0.349,88.93,871,0.0,0,0.0,True,3.0
345.12,579.98,849,59990,0.302,86.08,849,0.0,0,0.0,True,5.0
345.44,597.66,573,59990,0.12,81.21,573,0.0,0,0.0,True,5.0
302.15,67.15,950,59990,0.386,89.74,950,0.0,0,0.0,True,1.0
338.3,583.49,780,59990,0.234,83.54,780,0.0,1,0.033,True,5.0
329.33,308.25,869,59990,0.362,85.12,869,0.0,1,0.033,True,3.0
329.38,77.59,782,59990,0.124,77.99,782,0.0,1,0.033,True,1.0
328.06,149.86,121,59990,0.5,11.88,121,0.0,1,0.033,False,0.0
314.06,562.42,651,59990,0.425,70.07,651,0.0,1,0.033,True,5.0
303.91,149.91,112,59990,0.468,11.48,112,0.2,1,0.033,False,0.0
300.59,66.83,903,59990,0.365,88.29,903,0.0,1,0.033,True,1.0
287.86,40.8,933,59990,0.352,89.47,933,0.0,1,0.033,True,1.0
265.11,535.37,563,59990,0.238,57.41,563,0.0,1,0.033,True,5.0
275.99,66.74,1001,59990,0.354,89.87,1001,0.0,1,0.033,True,1.0
270.31,89.68,991,59990,0.347,91.45,991,0.0,1,0.033,True,1.0
263.95,150.08,104,59990,0.485,9.9,104,0.3,1,0.033,False,0.0
262.05,477.26,105,59990,0.55,11.09,105,0.0,1,0.033,False,0.0
246.13,477.12,115,59990,0.5,11.88,115,0.0,1,0.033,False,0.0
240.99,150.44,104,59990,0.439,9.5,104,0.1,1,0.033,False,0.0
287.91,32.11,192,59990,0.447,18.61,192,0.0,1,0.033,False,0.0
345.21,597.66,574,59990,0.077,83.14,574,0.0,1,0.033,True,5.0
353.5,706.11,699,59990,0.304,71.26,699,0.0,1,0.033,True,6.0
347.42,552.88,846,59990,0.332,99.77,846,0.0,1,0.033,True,5.0
231.01,725.9,131,59990,0.5,11.88,131,0.0,1,0.033,False,0.0
353.2,578.19,671,59990,0.573,63.34,671,0.0,1,0.033,True,5.0
351.85,657.97,1098,59990,0.296,94.22,1098,0.0,1,0.033,True,6.0
351.14,691.58,325,59990,0.362,45.92,325,0.0,1,0.033,True,6.0
350.89,411.21,1047,59990,0.188,100.16,1047,0.0,1,0.033,True,4.0
350.48,468.77,839,59990,0.33,77.2,839,0.0,1,0.033,True,4.0
350.26,448.48,850,59990,0.184,93.04,850,0.0,1,0.033,True,4.0
346.88,210.37,764,59990,0.347,77.99,764,0.0,1,0.033,True,2.0
348.56,427.79,391,59990,0.357,45.53,391,0.0,1,0.033,True,4.0
349.28,283.43,994,59990,0.319,95.02,994,0.0,1,0.033,True,3.0
348.85,186.88,854,59990,0.481,91.06,854,0.0,1,0.033,True,2.0
349.44,166.36,847,59990,0.298,92.25,847,0.0,1,0.033,True,2.0
349.27,87.97,681,59990,0.239,99.77,681,0.0,1,0.033,True,1.0
348.01,309.82,995,59990,0.451,100.96,995,0.0,1,0.033,True,3.0
348.41,153.78,838,59990,0.493,87.89,838,0.0,1,0.033,True,2.0
347.61,72.19,534,59990,0.485,60.57,534,0.0,1,0.033,True,1.0
349.53,342.68,773,59990,0.304,88.29,773,0.0,1,0.033,True,3.0
231.03,477.24,137,59990,0.521,13.46,137,0.0,1,0.033,False,0.0
348.98,176.5,745,59990,0.532,80.76,745,0.0,1,0.033,True,2.0
215.01,150.72,117,59990,0.458,10.69,117,0.0,1,0.033,False,0.0
62.01,601.35,207,59990,0.489,21.38,207,0.0,1,0.033,False,0.0
56.0,726.18,121,59990,0.48,10.29,121,0.0,1,0.033,False,0.0
55.95,33.02,142,59990,0.544,14.65,142,0.0,1,0.033,False,0.0
49.99,601.33,150,59990,0.534,14.65,150,0.1,1,0.033,False,0.0
49.99,152.6,115,59990,0.451,10.69,115,0.0,1,0.033,False,0.0
39.02,726.13,130,59990,0.465,11.48,130,0.0,1,0.033,False,0.0
38.97,601.2,156,59990,0.535,15.04,156,0.1,1,0.033,False,0.0
38.99,152.76,136,59990,0.478,12.67,136,0.0,1,0.033,False,0.0
29.98,33.05,137,59990,0.552,13.86,137,0.0,1,0.033,False,0.0
28.01,726.31,114,59990,0.46,10.29,114,0.0,1,0.033,False,0.0
18.93,152.95,181,59990,0.452,17.42,181,0.1,1,0.033,False,0.0
15.05,726.19,115,59990,0.487,11.09,115,0.0,1,0.033,False,0.0
14.02,33.14,111,59990,0.412,13.06,111,0.0,1,0.033,False,0.0
7.06,726.74,107,59990,0.359,10.29,107,0.0,1,0.033,False,0.0
226.53,279.22,805,59990,0.341,81.95,805,0.0,1,0.033,True,3.0
67.1,475.99,126,59990,0.484,12.67,126,0.0,1,0.033,False,0.0
67.99,152.24,126,59990,0.515,12.67,126,0.1,1,0.033,False,0.0
11.13,601.1,118,59990,0.418,11.88,118,0.1,1,0.033,False,0.0
78.01,476.24,134,59990,0.51,13.86,134,0.0,1,0.033,False,0.0
70.0,726.14,125,59990,0.482,10.69,125,0.0,1,0.033,False,0.0
190.0,151.15,117,59990,0.435,11.88,117,0.1,1,0.033,False,0.0
178.01,276.38,110,59990,0.499,10.29,110,0.5,1,0.033,False,0.0
176.97,602.01,107,59990,0.509,9.9,107,0.1,1,0.033,False,0.0
166.02,726.09,128,59990,0.475,11.09,128,0.1,1,0.033,False,0.0
158.01,601.8,167,59990,0.475,14.65,167,0.0,1,0.033,False,0.0
142.99,726.06,108,59990,0.476,9.5,108,0.0,1,0.033,False,0.0
143.02,601.79,142,59990,0.471,13.06,142,0.0,1,0.033,False,0.0
157.04,726.23,115,59990,0.471,10.29,115,0.0,1,0.033,False,0.0
124.01,601.73,110,59990,0.459,10.69,110,0.1,1,0.033,False,0.0
119.98,276.24,120,59990,0.537,11.88,120,0.0,1,0.033,False,0.0
113.09,601.78,136,59990,0.457,13.86,136,0.0,1,0.033,False,0.0
102.97,151.94,104,59990,0.502,10.69,104,0.1,1,0.033,False,0.0
90.08,476.06,131,59990,0.475,14.65,131,0.0,1,0.033,False,0.0
86.01,726.78,126,59990,0.453,10.29,126,0.0,1,0.033,False,0.0
132.0,476.97,102,59990,0.49,9.5,102,0.2,1,0.033,False,0.0
200.08,150.85,114,59990,0.479,12.27,114,0.1,1,0.033,False,0.0
326.06,599.61,139,59990,0.483,13.24,139,0.1,2,0.067,False,0.0
347.18,553.29,833,59990,0.349,95.96,833,0.0,2,0.067,True,5.0
345.29,597.67,631,59990,0.102,81.07,631,0.0,2,0.067,True,5.0
336.03,272.86,113,59990,0.484,9.93,113,0.1,2,0.067,False,0.0
336.18,72.02,639,59990,0.162,58.73,639,0.0,2,0.067,True,1.0
329.44,579.02,768,59990,0.166,88.51,768,0.0,2,0.067,True,5.0
310.98,147.12,153,59990,0.504,14.48,153,0.1,2,0.067,False,0.0
322.97,146.91,130,59990,0.5,11.58,130,0.1,2,0.067,False,0.0
320.01,273.11,108,59990,0.49,9.93,108,0.1,2,0.067,False,0.0
317.99,599.67,119,59990,0.531,11.99,119,0.2,2,0.067,False,0.0
312.3,561.15,799,59990,0.438,83.96,799,0.0,2,0.067,True,5.0
311.04,722.76,103,59990,0.454,9.51,103,0.1,2,0.067,False,0.0
347.66,71.98,494,59990,0.546,55.42,494,0.0,2,0.067,True,1.0
304.05,272.92,142,59990,0.457,12.41,142,0.0,2,0.067,False,0.0
326.46,307.22,843,59990,0.36,83.96,843,0.0,2,0.067,True,3.0
347.78,208.91,847,59990,0.407,81.48,847,0.0,2,0.067,True,2.0
348.92,342.6,644,59990,0.31,87.69,644,0.0,2,0.067,True,3.0
349.35,87.84,635,59990,0.195,94.72,635,0.0,2,0.067,True,1.0
353.72,705.82,699,59990,0.429,75.28,699,0.0,2,0.067,True,6.0
297.9,65.69,1002,59990,0.355,93.06,1002,0.0,2,0.067,True,1.0
353.2,578.06,653,59990,0.571,61.63,653,0.0,2,0.067,True,5.0
351.78,657.79,1076,59990,0.275,92.24,1076,0.0,2,0.067,True,6.0
351.12,691.47,379,59990,0.358,54.6,379,0.0,2,0.067,True,6.0
350.79,411.09,1048,59990,0.384,85.21,1048,0.0,2,0.067,True,4.0
349.75,467.98,813,59990,0.463,75.69,813,0.0,2,0.067,True,4.0
350.33,448.39,933,59990,0.276,105.47,933,0.0,2,0.067,True,4.0
350.12,61.22,279,59990,0.208,24.82,279,0.0,2,0.067,False,0.0
348.46,427.66,359,59990,0.295,43.02,359,0.0,2,0.067,True,4.0
349.21,283.01,1087,59990,0.369,98.44,1087,0.0,2,0.067,True,3.0
348.93,187.14,885,59990,0.515,91.41,885,0.0,2,0.067,True,2.0
349.06,175.66,757,59990,0.561,75.28,757,0.0,2,0.067,True,2.0
349.44,165.93,876,59990,0.24,97.61,876,0.0,2,0.067,True,2.0
348.52,153.23,849,59990,0.382,90.58,849,0.0,2,0.067,True,2.0
347.94,310.2,1034,59990,0.469,98.44,1034,0.0,2,0.067,True,3.0
294.99,722.74,114,59990,0.454,10.34,114,0.1,2,0.067,False,0.0
233.82,543.53,703,59990,0.176,62.87,703,0.0,2,0.067,True,5.0
286.97,40.05,963,59990,0.361,91.0,963,0.0,2,0.067,True,1.0
183.02,599.23,141,59990,0.505,13.24,141,0.1,2,0.067,False,0.0
175.99,26.15,122,59990,0.522,11.58,122,0.0,2,0.067,False,0.0
175.02,148.22,104,59990,0.522,9.93,104,0.0,2,0.067,False,0.0
162.0,723.05,116,59990,0.476,10.75,116,0.1,2,0.067,False,0.0
158.13,273.68,100,59990,0.534,10.75,100,0.1,2,0.067,False,0.0
288.01,599.32,138,59990,0.46,11.99,138,0.1,2,0.067,False,0.0
191.98,26.18,113,59990,0.549,11.17,113,0.0,2,0.067,False,0.0
150.01,26.28,116,59990,0.478,10.75,116,0.0,2,0.067,False,0.0
119.0,273.8,103,59990,0.584,10.75,103,0.2,2,0.067,False,0.0
119.14,148.98,110,59990,0.452,10.75,110,0.1,2,0.067,False,0.0
