y,x,frame,t,vial,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converted
15.72,91.04,0,0.0,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
9.46,75.78,0,0.0,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.55,94.8,0,0.0,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.59,46.55,0,0.0,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
17.66,91.2,1,0.033,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
9.6,75.5,1,0.033,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.42,93.28,1,0.033,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.59,46.57,1,0.033,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
21.05,91.81,2,0.067,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
9.82,74.86,2,0.067,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.31,91.98,2,0.067,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.58,46.55,2,0.067,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
21.77,91.92,3,0.1,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
9.92,74.42,3,0.1,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.08,90.29,3,0.1,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.5,46.55,3,0.1,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
24.72,92.15,4,0.133,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
11.0,71.42,4,0.133,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.23,88.46,4,0.133,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.37,47.58,4,0.133,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
28.33,92.99,5,0.167,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
11.09,70.11,5,0.167,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.33,87.46,5,0.167,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.44,47.58,5,0.167,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
31.27,93.78,6,0.2,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.91,68.71,6,0.2,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.29,86.17,6,0.2,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
6.96,39.94,6,0.2,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
34.06,94.97,7,0.233,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.81,67.86,7,0.233,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.88,84.94,7,0.233,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.65,39.96,7,0.233,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
34.61,95.96,8,0.267,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.69,67.05,8,0.267,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
9.29,83.35,8,0.267,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.17,40.21,8,0.267,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
36.47,97.12,9,0.3,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.54,66.2,9,0.3,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
9.71,81.89,9,0.3,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.44,40.45,9,0.3,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
37.57,98.18,10,0.333,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.35,65.34,10,0.333,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.09,80.12,10,0.333,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
8.8,40.98,10,0.333,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
39.33,98.75,11,0.367,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.33,65.14,11,0.367,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.24,78.81,11,0.367,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.36,47.44,11,0.367,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
1.57,81.71,11,0.367,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
40.25,99.85,12,0.4,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.44,77.65,12,0.4,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.03,64.97,12,0.4,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.37,47.35,12,0.4,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
1.46,81.66,12,0.4,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
40.97,100.79,13,0.433,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.43,76.05,13,0.433,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.13,65.05,13,0.433,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.37,47.34,13,0.433,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
41.48,101.06,14,0.467,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
14.24,43.73,14,0.467,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.25,65.15,14,0.467,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.22,75.13,14,0.467,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
42.51,102.12,15,0.5,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
15.36,44.04,15,0.5,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.26,65.09,15,0.5,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.25,74.17,15,0.5,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.4,47.25,15,0.5,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
43.21,102.72,16,0.533,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
17.2,44.67,16,0.533,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.31,72.91,16,0.533,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
10.24,64.84,16,0.533,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
7.42,47.22,16,0.533,1,2024-03-11,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,41d,003-converte
