y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
297.33,65.8,925,53650,0.517,83.84,925,0.0,0,0.0,True,1.0
369.76,720.76,443,53650,0.417,42.42,443,0.0,0,0.0,True,6.0
369.35,596.65,194,53650,0.436,29.29,194,0.0,0,0.0,True,5.0
368.11,562.39,997,53650,0.481,95.96,997,0.0,0,0.0,True,5.0
366.18,735.58,661,53650,0.173,71.72,661,0.0,0,0.0,True,6.0
367.08,694.55,1070,53650,0.325,74.75,1070,0.0,0,0.0,True,6.0
367.27,488.26,578,53650,0.487,71.21,578,0.0,0,0.0,True,4.0
367.12,437.09,924,53650,0.404,84.85,924,0.0,0,0.0,True,4.0
365.91,95.79,889,53650,0.52,88.89,889,0.0,0,0.0,True,1.0
365.67,60.95,230,53650,0.525,30.81,230,0.0,0,0.0,True,1.0
365.03,311.57,783,53650,0.489,95.45,783,0.0,0,0.0,True,3.0
365.09,179.8,952,53650,0.498,108.08,952,0.0,0,0.0,True,2.0
365.85,570.82,883,53650,0.465,91.41,883,0.0,0,0.0,True,5.0
364.19,452.72,1032,53650,0.437,108.08,1032,0.0,0,0.0,True,4.0
364.49,608.09,1036,53650,0.351,95.96,1036,0.0,0,0.0,True,5.0
326.24,46.71,998,53650,0.43,90.91,998,0.0,0,0.0,True,1.0
354.37,576.22,963,53650,0.36,95.45,963,0.0,0,0.0,True,5.0
357.16,597.88,1000,53650,0.371,89.9,1000,0.0,0,0.0,True,5.0
363.04,69.47,304,53650,0.595,41.41,304,0.0,0,0.0,True,1.0
317.04,615.98,938,53650,0.391,92.42,938,0.0,0,0.0,True,5.0
362.72,297.45,912,53650,0.239,97.98,912,0.0,0,0.0,True,3.0
362.6,329.1,908,53650,0.311,128.79,908,0.0,0,0.0,True,3.0
363.95,207.14,940,53650,0.447,81.82,940,0.0,0,0.0,True,2.0
364.53,219.14,960,53650,0.393,77.27,960,0.0,0,0.0,True,2.0
363.35,196.69,871,53650,0.485,88.89,871,0.0,0,0.0,True,2.0
364.99,219.32,1049,53650,0.327,78.64,1049,0.0,1,0.033,True,2.0
369.72,720.95,455,53650,0.426,40.56,455,0.0,1,0.033,True,6.0
369.35,596.47,187,53650,0.499,28.69,187,0.0,1,0.033,True,5.0
367.83,562.91,957,53650,0.449,98.92,957,0.0,1,0.033,True,5.0
367.17,488.27,530,53650,0.507,70.23,530,0.0,1,0.033,True,4.0
367.02,438.03,1067,53650,0.31,78.14,1067,0.0,1,0.033,True,4.0
366.12,736.55,935,53650,0.154,101.88,935,0.0,1,0.033,True,6.0
366.06,94.94,888,53650,0.556,85.56,888,0.0,1,0.033,True,1.0
365.76,61.17,270,53650,0.539,36.1,270,0.0,1,0.033,True,1.0
364.64,608.0,1026,53650,0.388,94.46,1026,0.0,1,0.033,True,5.0
365.12,178.13,959,53650,0.509,107.32,959,0.0,1,0.033,True,2.0
366.36,694.59,1081,53650,0.1,91.99,1081,0.0,1,0.033,True,6.0
362.57,328.98,864,53650,0.3,126.12,864,0.0,1,0.033,True,3.0
316.72,615.78,958,53650,0.39,93.48,958,0.0,1,0.033,True,5.0
324.94,47.81,1001,53650,0.408,92.49,1001,0.0,1,0.033,True,1.0
353.88,575.63,1022,53650,0.313,92.98,1022,0.0,1,0.033,True,5.0
357.81,597.77,987,53650,0.32,88.03,987,0.0,1,0.033,True,5.0
361.22,296.65,975,53650,0.343,83.09,975,0.0,1,0.033,True,3.0
296.84,66.33,925,53650,0.516,88.53,925,0.0,1,0.033,True,1.0
363.08,69.61,251,53650,0.623,35.12,251,0.0,1,0.033,True,1.0
363.08,317.57,517,53650,0.218,67.26,517,0.0,1,0.033,True,3.0
364.12,452.74,1003,53650,0.406,110.29,1003,0.0,1,0.033,True,4.0
363.35,196.68,871,53650,0.486,89.02,871,0.0,1,0.033,True,2.0
363.38,206.29,779,53650,0.479,82.1,779,0.0,1,0.033,True,2.0
364.63,85.99,950,53650,0.468,86.84,950,0.0,2,0.067,True,1.0
369.35,596.47,188,53650,0.491,28.45,188,0.0,2,0.067,True,5.0
367.77,563.04,934,53650,0.419,98.32,934,0.0,2,0.067,True,5.0
367.14,736.37,630,53650,0.08,83.85,630,0.0,2,0.067,True,6.0
370.0,721.87,390,53650,0.52,32.94,390,0.0,2,0.067,True,6.0
366.95,488.2,511,53650,0.477,70.37,511,0.0,2,0.067,True,4.0
367.02,437.88,1073,53650,0.33,76.86,1073,0.0,2,0.067,True,4.0
366.16,94.03,923,53650,0.534,88.84,923,0.0,2,0.067,True,1.0
365.76,61.18,268,53650,0.537,35.93,268,0.0,2,0.067,True,1.0
365.28,311.38,760,53650,0.542,80.35,760,0.0,2,0.067,True,3.0
365.13,176.95,974,53650,0.508,108.3,974,0.0,2,0.067,True,2.0
367.13,695.04,974,53650,0.461,92.83,974,0.0,2,0.067,True,6.0
364.46,608.47,930,53650,0.364,98.32,930,0.0,2,0.067,True,5.0
362.58,328.75,979,53650,0.427,127.27,979,0.0,2,0.067,True,3.0
364.12,452.74,1002,53650,0.406,110.3,1002,0.0,2,0.067,True,4.0
295.83,67.34,917,53650,0.514,87.34,917,0.0,2,0.067,True,1.0
315.41,615.37,911,53650,0.355,96.82,911,0.0,2,0.067,True,5.0
352.2,574.94,1050,53650,0.374,97.32,1050,0.0,2,0.067,True,5.0
357.82,597.77,988,53650,0.32,88.34,988,0.0,2,0.067,True,5.0
323.8,49.0,1031,53650,0.447,86.84,1031,0.0,2,0.067,True,1.0
363.08,69.62,253,53650,0.622,34.94,253,0.0,2,0.067,True,1.0
363.17,196.59,801,53650,0.515,84.85,801,0.0,2,0.067,True,2.0
363.18,205.86,909,53650,0.435,87.84,909,0.0,2,0.067,True,2.0
363.38,213.98,595,53650,0.476,81.35,595,0.0,2,0.067,True,2.0
361.28,295.68,975,53650,0.349,87.34,975,0.0,2,0.067,True,3.0
365.76,61.18,267,53650,0.536,35.76,267,0.0,3,0.1,True,1.0
364.45,608.53,952,53650,0.339,104.84,952,0.0,3,0.1,True,5.0
364.79,175.67,1023,53650,0.507,103.37,1023,0.0,3,0.1,True,2.0
364.86,311.22,1010,53650,0.594,104.84,1010,0.0,3,0.1,True,3.0
366.18,93.8,943,53650,0.527,89.65,943,0.0,3,0.1,True,1.0
364.44,491.54,526,53650,0.43,75.44,526,0.0,3,0.1,True,4.0
366.93,737.62,994,53650,0.278,117.09,994,0.0,3,0.1,True,6.0
367.72,563.17,920,53650,0.386,97.49,920,0.0,3,0.1,True,5.0
369.33,596.8,200,53650,0.424,31.35,200,0.0,3,0.1,True,5.0
370.06,722.02,386,53650,0.527,30.86,386,0.0,3,0.1,True,6.0
367.25,694.73,902,53650,0.454,91.61,902,0.0,3,0.1,True,6.0
364.05,452.89,817,53650,0.143,115.13,817,0.0,3,0.1,True,4.0
363.08,69.63,251,53650,0.627,34.78,251,0.0,3,0.1,True,1.0
363.65,195.92,883,53650,0.438,84.75,883,0.0,3,0.1,True,2.0
364.26,84.46,889,53650,0.493,94.06,889,0.0,3,0.1,True,1.0
362.54,328.07,977,53650,0.412,124.93,977,0.0,3,0.1,True,3.0
363.85,430.96,897,53650,0.451,96.51,897,0.0,3,0.1,True,4.0
361.97,205.94,937,53650,0.423,91.61,937,0.0,3,0.1,True,2.0
361.27,294.9,1043,53650,0.439,91.12,1043,0.0,3,0.1,True,3.0
357.24,597.97,994,53650,0.351,93.57,994,0.0,3,0.1,True,5.0
350.16,574.39,1001,53650,0.335,90.63,1001,0.0,3,0.1,True,5.0
322.79,50.02,1023,53650,0.44,87.69,1023,0.0,3,0.1,True,1.0
315.81,615.62,966,53650,0.402,95.53,966,0.0,3,0.1,True,5.0
294.13,68.67,889,53650,0.492,89.16,889,0.0,3,0.1,True,1.0
364.83,173.99,1001,53650,0.494,99.62,1001,0.0,4,0.133,True,2.0
365.54,222.52,759,53650,0.472,77.23,759,0.0,4,0.133,True,2.0
364.61,608.27,1002,53650,0.338,103.73,1002,0.0,4,0.133,True,5.0
365.76,61.26,276,53650,0.554,36.1,276,0.0,4,0.133,True,1.0
366.08,92.93,934,53650,0.524,90.48,934,0.0,4,0.133,True,1.0
370.12,722.08,378,53650,0.534,30.16,378,0.0,4,0.133,True,6.0
367.48,694.75,953,53650,0.349,87.28,953,0.0,4,0.133,True,6.0
367.01,738.16,1101,53650,0.389,116.53,1101,0.0,4,0.133,True,6.0
367.68,563.14,941,53650,0.377,100.99,941,0.0,4,0.133,True,5.0
369.26,597.13,170,53650,0.495,27.42,170,0.0,4,0.133,True,5.0
364.21,490.03,790,53650,0.532,76.31,790,0.0,4,0.133,True,4.0
366.35,310.51,688,53650,0.242,60.78,688,0.0,4,0.133,True,3.0
363.92,430.83,901,53650,0.447,96.42,901,0.0,4,0.133,True,4.0
363.89,452.75,865,53650,0.151,112.41,865,0.0,4,0.133,True,4.0
292.84,68.25,964,53650,0.417,88.19,964,0.0,4,0.133,True,1.0
364.17,82.95,971,53650,0.483,100.08,971,0.0,4,0.133,True,1.0
315.16,614.8,964,53650,0.406,95.96,964,0.0,4,0.133,True,5.0
321.96,51.89,1032,53650,0.486,91.39,1032,0.0,4,0.133,True,1.0
348.97,574.0,1047,53650,0.36,94.59,1047,0.0,4,0.133,True,5.0
361.22,205.28,919,53650,0.413,90.48,919,0.0,4,0.133,True,2.0
357.04,598.35,968,53650,0.325,85.0,968,0.0,4,0.133,True,5.0
362.54,317.84,551,53650,0.194,76.31,551,0.0,4,0.133,True,3.0
362.41,327.32,914,53650,0.428,112.87,914,0.0,4,0.133,True,3.0
363.09,69.72,238,53650,0.62,34.27,238,0.0,4,0.133,True,1.0
363.35,195.92,910,53650,0.483,88.65,910,0.0,4,0.133,True,2.0
363.42,213.56,622,53650,0.422,80.88,622,0.0,4,0.133,True,2.0
362.22,294.66,1061,53650,0.379,87.74,1061,0.0,4,0.133,True,3.0
364.71,608.26,1027,53650,0.334,106.14,1027,0.0,5,0.167,True,5.0
365.49,222.81,821,53650,0.461,83.66,821,0.0,5,0.167,True,2.0
364.73,312.13,942,53650,0.521,106.59,942,0.0,5,0.167,True,3.0
365.03,570.99,1001,53650,0.379,102.55,1001,0.0,5,0.167,True,5.0
365.77,61.33,287,53650,0.567,36.43,287,0.0,5,0.167,True,1.0
364.8,172.82,1040,53650,0.535,94.0,1040,0.0,5,0.167,True,2.0
366.58,740.79,921,53650,0.353,93.55,921,0.0,5,0.167,True,6.0
367.46,694.8,922,53650,0.339,87.25,922,0.0,5,0.167,True,6.0
367.63,563.14,975,53650,0.374,103.45,975,0.0,5,0.167,True,5.0
369.31,596.75,134,53650,0.473,22.04,134,0.0,5,0.167,False,0.0
370.2,723.55,333,53650,0.475,29.68,333,0.0,5,0.167,True,6.0
365.95,92.0,943,53650,0.514,89.5,943,0.0,5,0.167,True,1.0
363.75,452.88,941,53650,0.175,114.69,941,0.0,5,0.167,True,4.0
290.82,69.05,995,53650,0.389,91.3,995,0.0,5,0.167,True,1.0
363.79,195.4,877,53650,0.503,86.35,877,0.0,5,0.167,True,2.0
364.02,431.03,858,53650,0.395,105.69,858,0.0,5,0.167,True,4.0
314.67,614.03,1038,53650,0.392,100.75,1038,0.0,5,0.167,True,5.0
321.71,53.62,973,53650,0.491,86.8,973,0.0,5,0.167,True,1.0
347.78,572.9,1001,53650,0.333,97.15,1001,0.0,5,0.167,True,5.0
361.25,204.91,895,53650,0.414,85.45,895,0.0,5,0.167,True,2.0
356.94,598.3,985,53650,0.332,89.5,985,0.0,5,0.167,True,5.0
363.11,69.81,225,53650,0.603,33.73,225,0.0,5,0.167,True,1.0
363.54,213.64,529,53650,0.434,69.26,529,0.0,5,0.167,True,2.0
362.35,326.85,917,53650,0.467,107.49,917,0.0,5,0.167,True,3.0
363.48,490.49,783,53650,0.471,86.35,783,0.0,5,0.167,True,4.0
364.17,81.4,953,53650,0.488,101.65,953,0.0,5,0.167,True,1.0
361.48,293.49,882,53650,0.475,88.15,882,0.0,5,0.167,True,3.0
365.78,61.39,296,53650,0.579,36.44,296,0.0,6,0.2,True,1.0
365.49,222.77,842,53650,0.465,83.5,842,0.0,6,0.2,True,2.0
365.5,313.71,743,53650,0.331,83.5,743,0.0,6,0.2,True,3.0
364.74,608.1,924,53650,0.244,108.41,924,0.0,6,0.2,True,5.0
365.88,91.6,876,53650,0.523,85.81,876,0.0,6,0.2,True,1.0
364.71,171.79,964,53650,0.489,92.27,964,0.0,6,0.2,True,2.0
367.25,694.93,1036,53650,0.379,89.04,1036,0.0,6,0.2,True,6.0
368.27,741.07,671,53650,0.052,94.11,671,0.0,6,0.2,True,6.0
369.32,596.76,135,53650,0.469,22.14,135,0.0,6,0.2,False,0.0
370.29,723.71,353,53650,0.455,30.45,353,0.0,6,0.2,True,6.0
366.89,437.62,989,53650,0.24,70.12,989,0.0,6,0.2,True,4.0
364.09,570.15,1021,53650,0.389,98.72,1021,0.0,6,0.2,True,5.0
363.72,453.21,952,53650,0.242,112.1,952,0.0,6,0.2,True,4.0
362.84,294.85,1115,53650,0.262,94.11,1115,0.0,6,0.2,True,3.0
314.09,613.14,1001,53650,0.498,92.73,1001,0.0,6,0.2,True,5.0
