12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converte,WT,92,142,1.9761,-51.7409,0.9424,0,0.1002
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converte,A90V,0,50,1.5552,17.2003,0.9771,0,0.0484
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converte,G287S,30,80,1.5809,4.4001,0.9821,0,0.0433
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converte,G294A,42,92,2.3362,-11.7786,0.9999,0,0.0045
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converte,A315T,64,114,2.3245,-54.3012,0.9996,0,0.0097
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converte,M337V,122,172,1.5738,34.926,0.9943,0,0.024
12.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,13d,001-converte,2024-02-12_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_13d__all,19,69,1.8427,-0.5341,0.9975,0,0.0188
