y,x,frame,t,vial,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converted
70.36,33.47,0,0.0,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
17.19,91.07,0,0.0,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
11.15,62.49,0,0.0,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
9.0,86.97,0,0.0,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
8.92,49.82,0,0.0,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
76.75,38.18,1,0.033,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
19.82,90.54,1,0.033,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
11.12,62.06,1,0.033,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
10.79,86.24,1,0.033,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
9.26,51.78,1,0.033,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
295.96,139.22,2,0.067,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
182.94,138.09,2,0.067,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
157.94,137.93,2,0.067,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
85.53,33.31,2,0.067,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
21.71,89.81,2,0.067,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
14.86,84.87,2,0.067,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
9.89,54.06,2,0.067,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
85.09,34.76,3,0.1,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
18.15,85.85,3,0.1,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
11.09,60.81,3,0.1,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
86.86,34.13,4,0.133,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
24.04,86.93,4,0.133,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
11.56,60.0,4,0.133,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
175.97,138.07,5,0.167,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
157.94,137.93,5,0.167,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
89.94,34.01,5,0.167,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
25.46,86.32,5,0.167,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
11.87,58.85,5,0.167,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
93.68,33.96,6,0.2,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
27.78,88.43,6,0.2,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
12.37,58.82,6,0.2,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
9.95,68.2,6,0.2,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
96.39,33.44,7,0.233,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
29.01,88.75,7,0.233,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
12.36,58.82,7,0.233,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
9.14,71.76,7,0.233,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
98.55,31.39,8,0.267,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
29.14,88.2,8,0.267,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
12.45,58.1,8,0.267,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
9.14,71.76,8,0.267,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
99.67,31.07,9,0.3,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
37.89,85.79,9,0.3,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
29.19,88.73,9,0.3,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
12.36,58.83,9,0.3,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
8.96,72.56,9,0.3,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
100.09,30.57,10,0.333,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
40.86,85.76,10,0.333,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
29.23,88.74,10,0.333,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
12.36,58.83,10,0.333,1,2024-02-23,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,24d,004-converte
