20.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,21d,002-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
20.02.24,NEG-008,hTDP43,WT,m,21d,002-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__1,16,66,1.4423,17.6746,0.9333,0,0.0654
20.02.24,NEG-008,hTDP43,A90V,m,21d,002-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__2,59,109,1.8443,47.332,0.9887,0,0.033
20.02.24,NEG-008,hTDP43,G287S,m,21d,002-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__3,36,86,1.7653,0.4791,0.9962,0,0.0181
20.02.24,NEG-008,hTDP43,G294A,m,21d,002-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__4,35,85,1.0834,-16.4526,0.9746,0,0.0294
20.02.24,NEG-008,hTDP43,A315T,m,21d,002-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__5,34,84,1.3982,-15.6177,0.9889,0,0.0247
20.02.24,NEG-008,hTDP43,M337V,m,21d,002-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__6,69,119,1.8388,2.7913,0.9974,0,0.0157
20.02.24,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,21d,002-converte,2024-02-20_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_21d__all,20,70,1.5967,9.3812,0.9947,0,0.0195
