y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
11.32,32.08,110,67600,0.387,11.93,110,0.1,0,0.0,False,0.0
321.01,30.91,150,67600,0.45,15.12,150,0.0,0,0.0,False,0.0
320.0,141.8,174,67600,0.432,14.72,174,0.0,0,0.0,False,0.0
318.81,524.05,981,67600,0.311,99.84,981,0.0,0,0.0,True,5.0
315.02,23.62,119,67600,0.47,11.54,119,0.3,0,0.0,False,0.0
313.24,573.68,835,67600,0.277,90.7,835,0.0,0,0.0,True,5.0
311.92,142.1,174,67600,0.42,15.51,174,0.1,0,0.0,False,0.0
311.02,705.35,221,67600,0.516,21.48,221,0.0,0,0.0,False,0.0
306.12,265.94,101,67600,0.44,9.55,101,0.4,0,0.0,False,0.0
306.16,73.76,757,67600,0.441,74.78,757,0.0,0,0.0,True,1.0
295.02,142.35,186,67600,0.402,16.31,186,0.1,0,0.0,False,0.0
294.86,30.87,113,67600,0.388,11.93,113,0.0,0,0.0,False,0.0
294.01,705.39,157,67600,0.479,14.32,157,0.1,0,0.0,False,0.0
323.95,584.12,145,67600,0.488,15.12,145,0.1,0,0.0,False,0.0
291.05,265.81,154,67600,0.496,14.72,154,0.3,0,0.0,False,0.0
286.01,142.2,194,67600,0.455,17.1,194,0.1,0,0.0,False,0.0
283.05,390.44,108,67600,0.424,10.34,108,0.1,0,0.0,False,0.0
277.04,31.02,123,67600,0.482,12.33,123,0.0,0,0.0,False,0.0
275.01,142.23,209,67600,0.44,17.5,209,0.1,0,0.0,False,0.0
274.02,265.93,110,67600,0.501,9.94,110,-44.0,0,0.0,False,0.0
270.01,584.11,198,67600,0.524,18.7,198,0.0,0,0.0,False,0.0
260.98,584.09,191,67600,0.522,17.9,191,0.0,0,0.0,False,0.0
259.95,705.96,173,67600,0.501,16.31,173,0.2,0,0.0,False,0.0
259.02,142.47,192,67600,0.423,16.71,192,0.4,0,0.0,False,0.0
251.09,390.19,130,67600,0.531,13.52,130,0.1,0,0.0,False,0.0
249.98,265.83,154,67600,0.508,13.92,154,0.5,0,0.0,False,0.0
250.01,31.07,157,67600,0.512,14.72,157,0.0,0,0.0,False,0.0
290.11,579.0,781,67600,0.32,82.74,781,0.0,0,0.0,True,5.0
243.0,584.21,178,67600,0.537,17.1,178,0.0,0,0.0,False,0.0
325.97,292.84,1017,67600,0.381,91.09,1017,0.0,0,0.0,True,3.0
328.91,436.11,1028,67600,0.374,94.28,1028,0.0,0,0.0,True,4.0
348.21,463.98,103,67600,0.348,11.54,103,0.0,0,0.0,False,0.0
346.89,639.91,707,67600,0.513,68.82,707,0.0,0,0.0,True,6.0
