y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
9.11,729.1,157,76840,0.353,15.38,157,0.0,0,0.0,False,0.0
328.99,603.94,233,76840,0.494,21.79,233,0.0,0,0.0,False,0.0
328.98,478.72,157,76840,0.428,12.39,157,0.1,0,0.0,False,0.0
329.0,148.89,300,76840,0.527,28.62,300,0.0,0,0.0,False,0.0
326.43,712.81,546,76840,0.219,58.95,546,0.0,0,0.0,True,6.0
324.04,593.77,986,76840,0.353,90.14,986,0.0,0,0.0,True,5.0
321.87,159.24,806,76840,0.359,90.99,806,0.0,0,0.0,True,2.0
319.97,728.07,277,76840,0.44,23.5,277,0.0,0,0.0,False,0.0
320.01,478.69,178,76840,0.421,14.95,178,0.1,0,0.0,False,0.0
319.75,169.25,957,76840,0.359,93.98,957,0.0,0,0.0,True,2.0
313.93,569.0,829,76840,0.314,94.41,829,0.0,0,0.0,True,5.0
312.01,603.97,278,76840,0.505,25.2,278,0.0,0,0.0,False,0.0
306.95,29.88,143,76840,0.587,17.09,143,0.0,0,0.0,False,0.0
303.09,344.0,950,76840,0.377,87.57,950,0.0,0,0.0,True,3.0
302.99,149.13,231,76840,0.52,21.79,231,0.1,0,0.0,False,0.0
329.96,29.89,145,76840,0.558,16.23,145,0.0,0,0.0,False,0.0
297.0,478.49,184,76840,0.426,14.95,184,0.0,0,0.0,False,0.0
291.0,275.36,219,76840,0.517,20.08,219,0.1,0,0.0,False,0.0
289.07,728.2,187,76840,0.436,15.81,187,0.0,0,0.0,False,0.0
285.97,149.2,219,76840,0.522,21.79,219,0.2,0,0.0,False,0.0
283.82,339.77,881,76840,0.381,85.87,881,0.0,0,0.0,True,3.0
280.02,275.38,194,76840,0.506,17.51,194,0.1,0,0.0,False,0.0
279.0,603.99,273,76840,0.532,26.06,273,0.0,0,0.0,False,0.0
275.99,478.34,168,76840,0.529,16.66,168,0.0,0,0.0,False,0.0
275.03,728.14,129,76840,0.396,11.11,129,0.1,0,0.0,False,0.0
271.91,149.17,216,76840,0.509,21.79,216,0.1,0,0.0,False,0.0
265.99,478.34,181,76840,0.536,17.51,181,0.0,0,0.0,False,0.0
263.52,569.72,937,76840,0.34,94.41,937,0.0,0,0.0,True,5.0
260.01,728.21,167,76840,0.443,13.24,167,0.0,0,0.0,False,0.0
254.98,149.33,170,76840,0.534,17.09,170,0.1,0,0.0,False,0.0
250.98,478.36,211,76840,0.515,19.65,211,0.0,0,0.0,False,0.0
291.0,603.98,290,76840,0.52,26.91,290,0.0,0,0.0,False,0.0
248.99,603.85,254,76840,0.489,22.21,254,0.0,0,0.0,False,0.0
336.92,82.68,941,76840,0.334,88.0,941,0.0,0,0.0,True,1.0
337.98,29.98,127,76840,0.562,14.1,127,0.0,0,0.0,False,0.0
357.91,350.46,120,76840,0.035,17.09,120,0.0,0,0.0,False,0.0
356.95,478.82,174,76840,0.409,15.38,174,0.0,0,0.0,False,0.0
354.79,669.65,539,76840,0.205,76.04,539,0.0,0,0.0,True,6.0
354.16,283.74,934,76840,0.154,92.27,934,0.0,0,0.0,True,3.0
353.77,591.87,866,76840,0.49,79.46,866,0.0,0,0.0,True,5.0
353.73,423.38,958,76840,0.45,94.84,958,0.0,0,0.0,True,4.0
353.78,194.88,874,76840,0.383,96.97,874,0.0,0,0.0,True,2.0
353.75,165.04,577,76840,0.237,69.63,577,0.0,0,0.0,True,2.0
353.09,543.54,840,76840,0.27,84.16,840,0.0,0,0.0,True,5.0
352.83,448.31,951,76840,0.357,108.93,951,0.0,0,0.0,True,4.0
353.37,411.21,961,76840,0.358,83.73,961,0.0,0,0.0,True,4.0
352.75,275.37,183,76840,0.48,19.22,183,0.2,0,0.0,False,0.0
353.18,218.18,785,76840,0.478,80.31,785,0.0,0,0.0,True,2.0
352.85,181.57,897,76840,0.303,104.24,897,0.0,0,0.0,True,2.0
337.08,728.02,297,76840,0.461,26.49,297,0.0,0,0.0,False,0.0
353.39,153.25,797,76840,0.034,107.65,797,0.0,0,0.0,True,2.0
351.75,686.76,390,76840,0.261,50.84,390,0.0,0,0.0,True,6.0
351.98,603.95,214,76840,0.465,20.93,214,0.0,0,0.0,False,0.0
352.45,561.79,821,76840,0.448,78.6,821,0.0,0,0.0,True,5.0
352.15,462.95,587,76840,0.197,89.71,587,0.0,0,0.0,True,4.0
351.16,321.02,685,76840,0.265,99.54,685,0.0,0,0.0,True,3.0
351.16,302.23,974,76840,0.424,102.53,974,0.0,0,0.0,True,3.0
351.46,93.14,859,76840,0.393,87.15,859,0.0,0,0.0,True,1.0
351.48,79.69,712,76840,0.344,82.02,712,0.0,0,0.0,True,1.0
350.77,43.78,671,76840,0.391,76.47,671,0.0,0,0.0,True,1.0
350.02,714.08,1000,76840,0.347,96.55,1000,0.0,0,0.0,True,6.0
350.5,71.67,802,76840,0.346,81.59,802,0.0,0,0.0,True,1.0
347.06,727.98,312,76840,0.456,28.62,312,0.0,0,0.0,False,0.0
344.98,478.71,168,76840,0.44,13.67,168,0.2,0,0.0,False,0.0
340.96,51.4,1036,76840,0.331,90.99,1036,0.0,0,0.0,True,1.0
351.74,696.31,730,76840,0.5,78.18,730,0.0,0,0.0,True,6.0
249.0,275.42,210,76840,0.461,18.37,210,0.1,0,0.0,False,0.0
304.99,728.14,224,76840,0.444,17.94,224,0.0,0,0.0,False,0.0
241.01,149.4,200,76840,0.48,17.51,200,0.1,0,0.0,False,0.0
120.02,275.99,123,76840,0.482,10.68,123,0.3,0,0.0,False,0.0
117.01,2.66,111,76840,0.53,10.68,111,0.0,0,0.0,False,0.0
116.02,728.92,138,76840,0.464,11.96,138,0.0,0,0.0,False,0.0
113.99,150.33,107,76840,0.532,10.68,107,0.1,0,0.0,False,0.0
113.03,477.37,123,76840,0.497,11.96,123,0.1,0,0.0,False,0.0
109.01,603.38,140,76840,0.501,12.82,140,0.1,0,0.0,False,0.0
99.99,603.39,148,76840,0.484,13.67,148,0.1,0,0.0,False,0.0
99.99,477.3,124,76840,0.569,12.82,124,0.1,0,0.0,False,0.0
100.01,150.64,126,76840,0.488,11.53,126,0.1,0,0.0,False,0.0
89.04,603.59,134,76840,0.46,11.96,134,0.0,0,0.0,False,0.0
88.99,150.7,125,76840,0.483,11.53,125,0.0,0,0.0,False,0.0
85.99,728.8,158,76840,0.472,13.24,158,0.0,0,0.0,False,0.0
84.01,2.44,116,76840,0.375,8.97,116,0.0,0,0.0,False,0.0
82.05,477.21,137,76840,0.551,14.52,137,0.1,0,0.0,False,0.0
75.67,30.92,110,76840,0.449,12.39,110,0.0,0,0.0,False,0.0
74.0,603.1,177,76840,0.477,16.66,177,0.0,0,0.0,False,0.0
72.99,2.75,110,76840,0.508,10.68,110,0.0,0,0.0,False,0.0
15.22,151.35,178,76840,0.468,19.22,178,0.1,0,0.0,False,0.0
25.01,603.14,202,76840,0.501,19.22,202,0.0,0,0.0,False,0.0
33.04,476.97,105,76840,0.462,9.83,105,0.1,0,0.0,False,0.0
34.98,728.86,165,76840,0.476,14.1,165,0.0,0,0.0,False,0.0
36.01,603.11,221,76840,0.503,20.93,221,0.0,0,0.0,False,0.0
36.99,151.02,187,76840,0.533,18.37,187,0.2,0,0.0,False,0.0
122.99,603.4,126,76840,0.475,11.53,126,0.1,0,0.0,False,0.0
41.0,30.87,132,76840,0.526,13.24,132,0.0,0,0.0,False,0.0
55.02,30.9,118,76840,0.542,12.39,118,0.0,0,0.0,False,0.0
55.98,150.91,176,76840,0.517,17.51,176,0.0,0,0.0,False,0.0
57.0,728.72,121,76840,0.476,10.25,121,0.0,0,0.0,False,0.0
62.06,477.27,102,76840,0.506,10.68,102,0.0,0,0.0,False,0.0
247.97,30.07,134,76840,0.59,14.1,134,0.0,0,0.0,False,0.0
71.97,150.75,161,76840,0.523,16.66,161,0.1,0,0.0,False,0.0
54.02,603.28,139,76840,0.526,13.24,139,0.1,0,0.0,False,0.0
123.97,150.22,155,76840,0.537,16.23,155,0.1,0,0.0,False,0.0
66.99,30.97,123,76840,0.516,11.53,123,0.0,0,0.0,False,0.0
138.01,728.83,189,76840,0.484,16.66,189,0.0,0,0.0,False,0.0
135.0,603.64,116,76840,0.512,11.11,116,0.1,0,0.0,False,0.0
237.02,30.12,140,76840,0.576,14.95,140,0.0,0,0.0,False,0.0
235.98,478.37,196,76840,0.492,18.8,196,0.0,0,0.0,False,0.0
234.98,603.91,256,76840,0.452,21.79,256,0.0,0,0.0,False,0.0
234.98,275.59,190,76840,0.481,16.23,190,0.1,0,0.0,False,0.0
226.96,478.27,194,76840,0.528,19.22,194,0.0,0,0.0,False,0.0
