2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converted,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__1,67,117,1.496,-15.2132,0.9848,0.0,0.0373
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__2,101,151,0.0457,1.777,0.4243,0.0019,0.0138
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__3,61,111,1.3878,29.5203,0.9891,0.0,0.0293
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__4,106,156,1.3312,-52.7282,0.9978,0.0,0.0126
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__5,69,119,0.5127,3.4621,0.9875,0.0,0.0116
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__6,0,50,0.5151,13.3945,0.9146,0.0,0.0322
2024-03-05,NEG-008,hTDP43,WT-A90V-G287S-G294A-A315T-M337V,m,35d,005-converte,2024-03-05_NEG-008_hTDP43_WT-A90V-G287S-G294A-A315T-M337V_m_35d__all,52,102,1.0035,-4.5377,0.9907,0.0,0.0195
