y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
15.09,592.38,106,65230,0.483,10.41,106,0.1,0,0.0,False,0.0
347.86,90.32,743,65230,0.197,93.31,743,0.0,0,0.0,True,1.0
349.35,162.58,793,65230,0.423,92.89,793,0.0,0,0.0,True,2.0
348.87,192.76,669,65230,0.293,99.14,669,0.0,0,0.0,True,2.0
349.94,288.91,1013,65230,0.248,106.22,1013,0.0,0,0.0,True,3.0
351.37,44.55,795,65230,0.436,72.9,795,0.0,0,0.0,True,1.0
351.1,202.45,988,65230,0.369,94.14,988,0.0,0,0.0,True,2.0
346.69,182.33,614,65230,0.217,86.23,614,0.0,0,0.0,True,2.0
351.4,415.16,806,65230,0.525,75.4,806,0.0,0,0.0,True,4.0
351.41,523.41,787,65230,0.232,79.15,787,0.0,0,0.0,True,5.0
352.57,544.88,854,65230,0.242,98.73,854,0.0,0,0.0,True,5.0
351.98,680.37,215,65230,0.564,32.08,215,0.0,0,0.0,True,6.0
352.69,571.68,867,65230,0.493,85.81,867,0.0,0,0.0,True,5.0
353.78,660.14,937,65230,0.482,85.81,937,0.0,0,0.0,True,6.0
354.86,556.03,619,65230,0.458,60.4,619,0.0,0,0.0,True,5.0
351.6,60.6,711,65230,0.236,92.06,711,0.0,0,0.0,True,1.0
343.29,410.72,732,65230,0.284,90.81,732,0.0,0,0.0,True,4.0
351.32,82.91,839,65230,0.456,84.98,839,0.0,0,0.0,True,1.0
338.92,212.08,611,65230,0.091,96.64,611,0.0,0,0.0,True,2.0
341.28,524.55,597,65230,0.159,75.81,597,0.0,0,0.0,True,5.0
66.73,268.16,114,65230,0.441,11.66,114,0.1,0,0.0,False,0.0
124.02,142.62,104,65230,0.46,10.0,104,0.1,0,0.0,False,0.0
246.91,338.11,630,65230,0.079,96.64,630,0.0,0,0.0,True,3.0
261.96,675.17,1001,65230,0.357,92.48,1001,0.0,0,0.0,True,6.0
283.28,321.37,584,65230,0.381,74.56,584,0.0,0,0.0,True,3.0
290.07,664.48,910,65230,0.302,91.64,910,0.0,0,0.0,True,6.0
30.0,592.59,115,65230,0.464,10.0,115,0.1,0,0.0,False,0.0
303.91,408.02,1155,65230,0.387,98.31,1155,0.0,0,0.0,True,4.0
313.18,32.97,908,65230,0.385,95.81,908,0.0,0,0.0,True,1.0
312.83,156.61,1075,65230,0.209,95.39,1075,0.0,0,0.0,True,2.0
335.04,280.0,909,65230,0.364,87.48,909,0.0,0,0.0,True,3.0
