y,x,mass,size,ecc,signal,raw_mass,ep,frame,t,True_particle,vial
16.98,17.73,101,61600,0.565,10.74,101,0.1,0,0.0,False,0.0
341.02,74.07,614,61600,0.189,87.88,614,0.0,0,0.0,True,1.0
341.11,48.7,556,61600,0.291,82.72,556,0.0,0,0.0,True,1.0
333.03,691.17,109,61600,0.45,9.94,109,0.1,0,0.0,False,0.0
329.87,670.87,928,61600,0.359,89.08,928,0.0,0,0.0,True,6.0
326.14,300.02,718,61600,0.316,80.33,718,0.0,0,0.0,True,3.0
325.02,572.65,111,61600,0.52,10.74,111,0.1,0,0.0,False,0.0
316.09,298.36,474,61600,0.421,49.71,474,0.0,0,0.0,True,3.0
315.78,23.17,762,61600,0.36,71.58,762,0.0,0,0.0,True,1.0
315.04,133.11,137,61600,0.492,14.32,137,0.1,0,0.0,False,0.0
306.06,33.77,922,61600,0.369,84.7,922,0.0,0,0.0,True,1.0
294.98,572.74,103,61600,0.561,10.34,103,0.1,0,0.0,False,0.0
291.75,201.11,851,61600,0.313,89.48,851,0.0,0,0.0,True,2.0
285.23,80.31,882,61600,0.368,83.11,882,0.0,0,0.0,True,1.0
282.03,572.74,103,61600,0.553,10.74,103,0.1,0,0.0,False,0.0
279.98,16.99,115,61600,0.53,11.13,115,0.1,0,0.0,False,0.0
340.86,294.87,462,61600,0.377,71.98,462,0.0,0,0.0,True,3.0
259.09,133.83,113,61600,0.509,11.13,113,0.1,0,0.0,False,0.0
341.46,306.2,807,61600,0.422,85.5,807,0.0,0,0.0,True,3.0
341.07,660.27,498,61600,0.274,79.14,498,0.0,0,0.0,True,6.0
346.52,668.54,114,61600,0.306,14.32,114,0.0,0,0.0,False,0.0
346.54,528.04,394,61600,0.218,48.91,394,0.0,0,0.0,True,5.0
346.24,411.0,537,61600,0.144,69.59,537,0.0,0,0.0,True,4.0
345.22,625.97,782,61600,0.457,78.34,782,0.0,0,0.0,True,6.0
344.65,435.39,599,61600,0.216,86.69,599,0.0,0,0.0,True,4.0
344.73,148.67,835,61600,0.507,81.52,835,0.0,0,0.0,True,2.0
343.77,642.92,794,61600,0.424,79.53,794,0.0,0,0.0,True,6.0
343.9,557.92,670,61600,0.435,79.93,670,0.0,0,0.0,True,5.0
343.96,268.3,864,61600,0.403,81.92,864,0.0,0,0.0,True,3.0
344.21,198.28,918,61600,0.418,90.27,918,0.0,0,0.0,True,2.0
342.53,163.19,372,61600,0.211,58.46,372,0.0,0,0.0,True,2.0
342.61,132.82,118,61600,0.397,13.52,118,0.1,0,0.0,False,0.0
342.74,34.04,952,61600,0.27,79.53,952,0.0,0,0.0,True,1.0
342.4,537.41,997,61600,0.359,82.72,997,0.0,0,0.0,True,5.0
342.38,175.39,669,61600,0.25,89.08,669,0.0,0,0.0,True,2.0
341.51,419.93,772,61600,0.067,101.01,772,0.0,0,0.0,True,4.0
244.0,134.07,137,61600,0.49,13.92,137,0.1,0,0.0,False,0.0
343.79,676.59,849,61600,0.463,91.86,849,0.0,0,0.0,True,6.0
213.04,256.85,102,61600,0.539,9.94,102,0.1,0,0.0,False,0.0
78.0,692.61,127,61600,0.494,11.13,127,0.2,0,0.0,False,0.0
77.09,17.22,138,61600,0.522,14.32,138,0.0,0,0.0,False,0.0
70.02,450.63,103,61600,0.501,9.54,103,0.8,0,0.0,False,0.0
69.98,257.01,114,61600,0.492,10.34,114,0.1,0,0.0,False,0.0
62.98,136.09,196,61600,0.511,19.09,196,0.0,0,0.0,False,0.0
58.04,17.35,126,61600,0.5,11.93,126,0.1,0,0.0,False,0.0
57.0,256.93,106,61600,0.503,9.54,106,0.2,0,0.0,False,0.0
54.95,378.69,116,61600,0.518,11.93,116,0.1,0,0.0,False,0.0
54.0,571.84,112,61600,0.488,10.74,112,0.4,0,0.0,False,0.0
